2014 SVI Group Quarters Encoding,2015 SVI Group Quarters Encoding,2016 SVI Group Quarters Encoding,2017 SVI Group Quarters Encoding,2018 SVI Group Quarters Encoding,2019 SVI Group Quarters Encoding,2020 SVI Group Quarters Encoding
21.604712,21.225409,20.846361,20.046324,19.246128,19.049585,18.856596
-81.10898,-81.24265,-81.376205,-80.09566,-78.813995,-78.95163,-79.08961
100.95417,101.40909,101.86499,101.21746,100.570724,100.589935,100.611404
-120.947495,-120.844055,-120.74028,-119.35258,-117.963875,-117.773705,-117.58386
-5.2152386,-5.555832,-5.897403,-6.223591,-6.5511966,-6.498553,-6.4463778
-10.088908,-9.936095,-9.784707,-9.759889,-9.73529,-9.991784,-10.250286
13.082751,13.112678,13.143077,13.294498,13.445212,13.854292,14.260505
-30.837717,-30.729345,-30.620008,-30.805403,-30.991142,-31.266415,-31.542866
71.65161,72.15158,72.65083,72.1987,71.74781,71.7526,71.757965
-34.127644,-33.758106,-33.390926,-32.111145,-30.830017,-30.366589,-29.90485
-130.92914,-131.7232,-132.51646,-131.82837,-131.13907,-130.88501,-130.63083
-64.369995,-64.89388,-65.418396,-64.61613,-63.813484,-64.14652,-64.48001
-6.0819783,-5.705414,-5.328579,-5.0490856,-4.7690725,-4.7242517,-4.6790533
29.21885,29.625515,30.032076,29.756666,29.480366,29.579685,29.679491
12.449819,12.570183,12.691039,12.7373295,12.783475,12.838729,12.894652
-13.25789,-13.035091,-12.811415,-12.12508,-11.438175,-11.115488,-10.795349
13.046351,13.550919,14.056891,14.353807,14.651722,14.935477,15.217571
-62.985462,-63.32358,-63.66331,-63.10391,-62.5452,-62.49438,-62.443443
39.6517,39.627895,39.60584,39.379696,39.15425,38.886097,38.619278
34.471138,34.858868,35.247368,35.198147,35.148598,34.839977,34.529568
70.84836,70.90084,70.95373,70.172806,69.39138,69.171364,68.952484
-39.60976,-39.820328,-40.031643,-40.013412,-39.99554,-39.788586,-39.58292
-44.483665,-44.26517,-44.047253,-43.48425,-42.92113,-43.155697,-43.389927
-59.642796,-59.83043,-60.019253,-59.072063,-58.12471,-58.09319,-58.0591
60.56136,61.373623,62.185493,60.629395,59.07301,58.939243,58.806507
-37.006073,-36.669483,-36.332058,-36.0321,-35.73257,-35.626606,-35.522583
-49.0878,-49.077194,-49.067642,-48.90573,-48.743004,-48.75293,-48.761528
-119.6572,-120.48257,-121.3091,-120.82499,-120.34284,-120.77175,-121.20022
51.01692,51.606266,52.196617,52.09534,51.994873,51.738632,51.48205
-35.39212,-35.385113,-35.376556,-35.07666,-34.77523,-34.9208,-35.065556
-46.782787,-46.44116,-46.10002,-44.483433,-42.86761,-41.894413,-40.922108
49.08027,48.755165,48.42862,48.135174,47.841026,47.68463,47.530045
13.103602,13.816614,14.52894,14.850846,15.174209,15.381023,15.587581
-26.375292,-26.547897,-26.718714,-26.269316,-25.820389,-25.797392,-25.772741
-17.18648,-17.175058,-17.165636,-16.824331,-16.483213,-16.373343,-16.262686
59.289787,59.408817,59.529236,58.642124,57.75684,57.66951,57.58188
-3.416974,-3.7046866,-3.9916887,-4.225938,-4.460994,-4.9642935,-5.469274
-7.290799,-7.274971,-7.26023,-7.4931316,-7.725811,-8.063418,-8.398702
14.540189,13.862847,13.186937,12.68738,12.187435,11.805193,11.420132
-10.356648,-10.444337,-10.532299,-10.492102,-10.450437,-10.616269,-10.78199
-0.6196017,-0.72944593,-0.8423033,-1.0622644,-1.283154,-1.8103523,-2.3368683
6.6812997,6.8731694,7.0647454,6.693043,6.322102,6.6273675,6.932135
6.0606546,5.463024,4.86596,4.3520775,3.8372407,4.1258216,4.4160824
76.92754,77.82143,78.71606,77.90101,77.086586,77.09512,77.10267
-12.786318,-13.570396,-14.353407,-14.227306,-14.100479,-14.279339,-14.4575
-91.77045,-92.18332,-92.59591,-92.02896,-91.461716,-91.93256,-92.40531
-7.8813357,-7.7036796,-7.525414,-7.295053,-7.0660815,-6.5136237,-5.962664
-5.964479,-5.636373,-5.307613,-5.368606,-5.4299884,-5.3431716,-5.2573543
18.316504,18.490023,18.662539,18.59685,18.530308,18.547985,18.567236
24.56223,24.707188,24.849342,24.569483,24.28987,24.025356,23.759914
-10.476714,-10.313219,-10.149516,-9.153706,-8.158749,-7.7706666,-7.382441
-15.72806,-15.707542,-15.687394,-15.13783,-14.586863,-14.32389,-14.061192
-43.942505,-44.40928,-44.875908,-45.111107,-45.347065,-45.277576,-45.20775
38.99924,38.00632,37.01287,36.217007,35.42118,35.512505,35.60506
86.388954,86.6596,86.93114,85.86444,84.79786,84.55293,84.30749
52.399952,52.296326,52.193344,51.841537,51.489662,51.38556,51.283077
32.044956,31.658552,31.273174,30.881115,30.490004,30.79472,31.100744
-11.706223,-11.5926,-11.479949,-11.025169,-10.5711355,-10.610542,-10.649865
-8.570191,-8.190069,-7.812157,-7.328022,-6.843011,-6.490333,-6.139608
2.0078223,1.1942304,0.3819717,0.3021501,0.22226176,0.7167095,1.2115883
-12.181309,-11.631555,-11.083672,-10.243303,-9.4039755,-9.01537,-8.627358
-78.12544,-78.48157,-78.83891,-78.54229,-78.24643,-78.07006,-77.89373
-21.161716,-21.176193,-21.189327,-20.892008,-20.593454,-20.459145,-20.32457
-0.29487383,-0.030244472,0.23496854,0.59639776,0.9588932,0.8365463,0.71327436
13.382776,13.401222,13.418993,13.1176815,12.816884,12.7745075,12.730808
-3.7970514,-3.683695,-3.5695584,-4.0575776,-4.545233,-5.081124,-5.6167607
-0.56402445,-0.6628499,-0.7632556,-0.96792173,-1.1721473,-1.0755706,-0.97863054
-77.43089,-77.78782,-78.14534,-76.871155,-75.59703,-75.405174,-75.212746
22.474524,22.148956,21.823006,21.324,20.824999,20.385376,19.945168
40.777447,40.365574,39.953976,39.462856,38.97178,38.886013,38.801723
-10.666013,-10.693575,-10.722203,-10.55745,-10.392847,-10.341727,-10.289125
8.802392,8.642078,8.481931,8.438287,8.393416,8.791962,9.191239
-49.541733,-49.713127,-49.884315,-49.286156,-48.68775,-48.798466,-48.908665
4.90593,4.585008,4.2645974,3.4844966,2.7053752,2.8583922,3.012236
-5.4769325,-5.951619,-6.4274282,-6.3233747,-6.2190027,-6.214776,-6.2092524
-19.048546,-19.264435,-19.478373,-19.71972,-19.9619,-20.227926,-20.494549
-44.507694,-44.655838,-44.802074,-44.286373,-43.77106,-44.023804,-44.2798
25.249708,25.21946,25.189804,24.713253,24.235783,24.155064,24.075068
61.974255,62.33385,62.69315,62.45755,62.22175,62.160126,62.099068
-70.43994,-70.81499,-71.18842,-70.94662,-70.70384,-70.66177,-70.62216
2.7149193,3.1532366,3.5918653,3.1431425,2.6933205,2.9485247,3.20488
0.3060068,0.6298069,0.95193326,0.63505304,0.31808174,0.45093668,0.5831045
-100.02395,-100.572014,-101.120895,-100.000404,-98.88082,-99.02884,-99.17625
-41.021038,-41.673763,-42.326305,-42.435642,-42.5453,-43.087822,-43.63218
34.271294,34.165085,34.059647,34.00983,33.959846,33.686035,33.41214
14.721486,15.278302,15.835819,15.538787,15.242018,15.172092,15.103074
-28.238174,-27.547714,-26.856636,-26.091057,-25.324825,-25.515339,-25.70604
-24.025175,-24.312466,-24.59871,-24.769157,-24.940332,-25.150955,-25.361216
-34.11293,-34.14785,-34.185303,-33.659298,-33.133934,-32.723377,-32.315136
32.251385,32.69515,33.13884,33.22031,33.303497,33.31937,33.33478
-7.547965,-7.6039667,-7.6587896,-7.914094,-8.169347,-8.058905,-7.9504137
-81.907745,-81.97608,-82.0458,-81.172295,-80.29868,-80.08575,-79.87514
6.1937504,6.0293283,5.866542,6.10122,6.338277,6.71676,7.0947256
-61.805374,-62.04443,-62.283195,-62.04291,-61.80174,-62.09044,-62.379265
0.9570901,1.5304453,2.1020367,2.4250472,2.7473385,2.876448,3.0040567
87.75583,88.07848,88.39989,87.67095,86.940636,87.26094,87.582306
3.7491398,3.9606538,4.1728625,4.24413,4.315961,5.246748,6.178664
83.64808,84.22384,84.80101,84.464226,84.12704,83.8467,83.567665
-36.47145,-36.140587,-35.811108,-35.429356,-35.048466,-34.640766,-34.234566
-56.689884,-57.025135,-57.360947,-57.279747,-57.197155,-57.462788,-57.729237
20.917883,21.03561,21.15352,20.947115,20.740606,20.521782,20.304157
-70.34648,-71.69858,-73.05022,-72.57761,-72.10505,-72.07118,-72.03846
-14.94715,-14.982999,-15.019821,-15.237202,-15.452928,-15.238717,-15.023869
-51.787178,-51.516125,-51.244263,-50.88365,-50.523605,-50.562435,-50.60119
12.598484,12.971449,13.344254,13.534652,13.724256,13.429882,13.135159
-67.15074,-67.1561,-67.16046,-66.44018,-65.71827,-65.065384,-64.41168
32.26437,32.621094,32.97777,32.813633,32.64966,32.925697,33.19996
42.563755,42.568115,42.573112,42.262035,41.95157,41.61198,41.27035
-48.46768,-48.413643,-48.36155,-48.446198,-48.530357,-48.77384,-49.019108
-10.925086,-10.58316,-10.241385,-10.429844,-10.618032,-10.676907,-10.734751
48.77221,49.276062,49.77952,49.693977,49.608463,49.45498,49.29964
2.8386621,2.989335,3.1393652,3.4864855,3.8327723,4.0131598,4.1932535
-4.311992,-4.3128767,-4.3129015,-4.202143,-4.0921164,-4.2317257,-4.372035
39.668655,40.12017,40.570744,40.016426,39.460808,39.124596,38.788292
-50.495415,-51.50049,-52.50498,-52.291115,-52.076714,-52.126656,-52.176765
43.802547,44.447083,45.09174,44.864094,44.636513,44.857006,45.07655
-37.68016,-37.442398,-37.20457,-36.60485,-36.003876,-36.518673,-37.035313
-3.7725735,-3.1966553,-2.619794,-2.0526237,-1.4831485,-1.4471291,-1.4118937
50.224438,50.473434,50.72257,50.81753,50.913403,50.989555,51.06532
30.997921,30.937893,30.876749,30.702065,30.526997,31.03499,31.54683
-101.05955,-100.74,-100.42068,-99.50013,-98.57856,-98.5183,-98.46104
2.4100688,2.5080192,2.6052153,2.7955363,2.9855812,3.1017272,3.217374
31.278393,31.629494,31.979471,32.413982,32.84975,33.15251,33.45479
-73.78193,-74.446785,-75.111534,-74.86071,-74.61012,-74.43153,-74.25255
-14.103318,-13.90123,-13.700799,-13.177555,-12.655242,-12.132698,-11.612753
78.76697,79.094444,79.42189,78.32693,77.23278,77.13851,77.042816
-35.391533,-34.395676,-33.400887,-32.38327,-31.366697,-30.71287,-30.060831
18.130981,18.306007,18.480305,18.506182,18.532324,18.271496,18.011309
-38.399498,-38.259964,-38.119827,-37.52099,-36.921135,-36.625237,-36.330086
14.662176,14.538179,14.413511,14.823375,15.233576,15.474288,15.714384
74.360435,74.941284,75.522835,74.57401,73.62582,73.37944,73.13227
-90.39958,-90.02608,-89.6508,-88.894966,-88.13803,-88.10493,-88.07424
46.10918,46.377342,46.647133,46.127106,45.606598,45.28179,44.95583
5.6121864,5.4628105,5.3161316,4.9724493,4.62982,4.608965,4.58547
54.97897,55.269352,55.56074,54.505302,53.450474,53.097965,52.746525
0.4642795,0.14630254,-0.17229478,0.07989248,0.333742,0.33305535,0.33249125
1.2974522,1.5301797,1.7620938,1.7395508,1.7160175,1.2158864,0.71570706
13.718687,13.521327,13.324678,13.382442,13.441127,13.646559,13.853424
-72.19157,-72.93686,-73.682915,-72.4958,-71.308464,-71.30362,-71.301384
27.639366,27.850737,28.063135,27.602423,27.141737,27.137348,27.132818
-71.09477,-71.21749,-71.340904,-70.440094,-69.53951,-69.49691,-69.45516
28.104033,28.275171,28.446024,27.793772,27.141098,26.638742,26.137484
-46.613876,-47.221294,-47.82876,-47.86278,-47.896767,-48.060455,-48.22259
34.041027,34.036327,34.033836,34.102753,34.17069,34.191082,34.21075
-89.956116,-90.48477,-91.01416,-90.29199,-89.57014,-89.41246,-89.25551
-32.181744,-32.525063,-32.869335,-32.5287,-32.18714,-32.492737,-32.799335
72.60792,72.673874,72.73995,72.13494,71.52818,71.594,71.66038
20.180698,21.20493,22.229877,22.532366,22.834826,23.108116,23.38134
-19.28769,-19.407913,-19.527752,-19.497053,-19.468588,-19.68836,-19.907717
-67.28475,-68.24594,-69.20686,-68.62822,-68.049774,-68.29675,-68.54525
20.212465,20.073658,19.934944,19.98572,20.036283,20.690016,21.344904
31.266222,31.254864,31.243416,31.115166,30.988178,31.020506,31.052145
-16.238525,-16.509409,-16.778957,-16.552855,-16.327183,-16.438616,-16.552217
-36.436592,-36.65049,-36.864605,-37.00506,-37.146847,-37.122124,-37.098053
12.617059,12.890763,13.166112,13.344794,13.524055,13.966184,14.408301
1.2729745,1.3630624,1.4532552,0.8737263,0.2940411,0.055773206,-0.18049961
53.82992,53.58044,53.332016,52.93142,52.531868,51.98436,51.436306
-30.612833,-30.737267,-30.862225,-30.155355,-29.449001,-29.321228,-29.193312
-31.676575,-31.6078,-31.539251,-31.39056,-31.241821,-31.316017,-31.39152
-68.50678,-68.41705,-68.32854,-67.18467,-66.03899,-66.07662,-66.114075
24.995464,25.643354,26.290216,26.56975,26.849487,26.855097,26.862543
-22.515324,-22.88609,-23.257923,-23.00908,-22.761116,-22.89,-23.018833
66.411644,66.791176,67.17129,66.02496,64.87913,64.93423,64.98849
-57.778343,-58.32615,-58.874004,-59.026382,-59.17686,-59.648098,-60.12088
18.657326,18.546795,18.437754,19.019012,19.599949,19.832897,20.066391
-52.348637,-52.36794,-52.387077,-51.649723,-50.911423,-50.80855,-50.707394
-9.690016,-9.594473,-9.496961,-9.570771,-9.644335,-9.82651,-10.008414
-1.4074007,-1.4845101,-1.5626208,-1.8898674,-2.2179968,-2.189028,-2.158984
57.30723,58.366627,59.42545,59.426517,59.427258,59.412186,59.397038
-11.873913,-11.407871,-10.941654,-10.737556,-10.533678,-10.293621,-10.052166
0.6450769,0.18383038,-0.276595,-0.6661128,-1.0563506,-1.2980746,-1.5390805
66.56196,67.19515,67.8275,67.57683,67.32655,67.17714,67.02931
6.872026,6.7788506,6.685028,6.3168592,5.94901,5.628043,5.30725
3.7333999,3.633883,3.5356164,2.6521935,1.7680831,1.2636266,0.75865984
39.75038,39.94361,40.137833,39.65536,39.17423,39.14601,39.116795
-2.8729956,-2.9973366,-3.1207964,-3.69321,-4.2649646,-4.9075217,-5.5511184
-71.1812,-71.676544,-72.17304,-71.31745,-70.46236,-70.69761,-70.93424
40.64246,40.871624,41.102184,41.20376,41.305805,41.87604,42.445107
60.169514,60.253574,60.33609,60.033493,59.72957,60.39936,61.07091
-66.263596,-67.0644,-67.86533,-67.14688,-66.4289,-66.92684,-67.42629
-24.551252,-25.258783,-25.965292,-26.40163,-26.836813,-27.298386,-27.760292
-31.827818,-31.988327,-32.148056,-31.648182,-31.14809,-31.072495,-30.995825
3.6406684,3.474547,3.3075733,3.593442,3.8823004,3.6520538,3.4230342
11.444178,10.608914,9.774563,9.258118,8.742349,8.855916,8.969579
-66.492836,-67.15661,-67.82095,-67.33071,-66.84038,-66.99199,-67.144684
-13.3902855,-12.77726,-12.1651745,-11.6532135,-11.142381,-10.866318,-10.591248
79.447426,78.95079,78.454445,77.18639,75.91796,75.92501,75.93221
-33.00647,-33.28402,-33.562374,-33.35753,-33.150867,-33.123684,-33.09409
67.14063,67.188156,67.23566,65.892334,64.548805,64.18053,63.8137
42.751865,43.299065,43.847195,43.057312,42.26872,42.06455,41.86194
12.387142,11.804428,11.222139,10.71697,10.213913,10.1625805,10.111498
-12.105781,-12.296475,-12.48798,-12.322025,-12.157195,-12.478219,-12.80027
8.113888,7.6194086,7.124502,7.495028,7.867258,7.8990135,7.9327173
1.5936546,1.3064413,1.0196667,0.63644224,0.2529774,0.29475787,0.33617023
-27.05754,-27.121971,-27.18721,-27.112114,-27.037512,-27.344059,-27.650469
40.44615,40.679012,40.913742,40.927013,40.940243,40.549465,40.159542
13.375836,13.083471,12.79127,12.303377,11.815091,11.451292,11.0907955
28.815926,28.748882,28.680702,29.189724,29.697868,29.489378,29.27975
14.852707,14.874021,14.892385,15.607066,16.321735,17.31523,18.308212
68.192856,69.39619,70.59911,69.87212,69.14428,69.406815,69.67068
-0.2704356,-0.32325628,-0.37640265,-0.65764403,-0.9400146,-1.2285683,-1.5166671
-45.96654,-45.71678,-45.468433,-44.948757,-44.428303,-44.36936,-44.312336
59.769436,60.136215,60.502693,59.94477,59.386875,59.33105,59.274593
37.576878,37.51239,37.446896,36.74117,36.03602,35.692047,35.34781
-72.36781,-73.194336,-74.02087,-73.14636,-72.27253,-72.06348,-71.8546
76.11659,75.1472,74.17938,72.6743,71.16833,70.81937,70.46988
-3.2081697,-3.176522,-3.1445196,-3.1378706,-3.1323497,-3.035981,-2.9381788
-111.43603,-111.539246,-111.64396,-111.05253,-110.46124,-110.56194,-110.66233
-11.628614,-11.875586,-12.120863,-12.19762,-12.2747555,-12.254654,-12.234148
-74.26529,-74.96363,-75.66284,-75.21121,-74.75956,-74.61789,-74.47864
-40.119728,-40.209248,-40.29945,-40.14408,-39.987946,-39.862717,-39.738575
-6.2887836,-6.193691,-6.099006,-6.36449,-6.630895,-6.630798,-6.630241
3.048048,2.9381485,2.8285713,2.225172,1.6217829,1.646156,1.6718861
0.9476422,0.39598688,-0.15646091,0.22522911,0.6072086,0.6992425,0.78954065
-17.348368,-18.039064,-18.731333,-18.415478,-18.098646,-17.918438,-17.73843
-15.7211,-16.46266,-17.204102,-17.830124,-18.454576,-19.314657,-20.17457
50.371567,50.813374,51.256866,50.78503,50.31286,50.236378,50.16072
-13.823106,-13.499461,-13.17574,-12.569385,-11.963679,-12.038077,-12.114745
-51.919518,-51.54523,-51.173042,-50.778175,-50.38101,-50.88098,-51.38115
-28.814047,-29.464424,-30.114012,-29.983534,-29.851423,-29.612497,-29.37373
-4.134983,-3.755795,-3.3770618,-3.1493464,-2.9221663,-3.3516383,-3.782185
-25.103392,-25.218634,-25.335155,-24.91266,-24.490322,-24.304508,-24.116396
79.96145,80.30235,80.64309,80.12971,79.61615,78.99384,78.37395
-72.86628,-72.79616,-72.725845,-72.19181,-71.658844,-71.47109,-71.28515
-30.960083,-30.90316,-30.84667,-30.88239,-30.91777,-30.841507,-30.76665
33.961246,33.290924,32.62113,32.39147,32.162624,32.05171,31.941872
36.31614,35.75954,35.2036,34.369564,33.535633,33.24299,32.951626
-71.30272,-71.05642,-70.8081,-69.61332,-68.41983,-67.98301,-67.5479
-34.364807,-34.55385,-34.742447,-34.243557,-33.744705,-33.857826,-33.97434
3.5105464,3.6126688,3.7148492,3.8379514,3.9604785,3.6875885,3.4147403
130.71556,131.16565,131.61462,129.85468,128.09512,127.926575,127.757675
-26.42696,-26.640882,-26.853575,-26.823868,-26.793049,-26.708708,-26.623896
53.580563,53.967857,54.354954,53.74293,53.130653,53.217815,53.306923
1.8326418,1.6684811,1.502806,1.2871878,1.0715153,1.1644671,1.2588618
-44.552082,-45.25807,-45.96261,-45.506336,-45.051285,-45.694054,-46.338295
36.859264,36.447643,36.035233,35.483032,34.929737,34.7755,34.6226
-41.181927,-41.159122,-41.13491,-40.708565,-40.28205,-40.431713,-40.581287
13.462305,13.365942,13.269398,13.068272,12.867401,12.304951,11.743031
-145.07895,-145.10678,-145.13576,-143.66333,-142.19067,-142.04999,-141.91232
-33.152023,-32.473873,-31.796873,-30.8488,-29.900242,-29.251837,-28.604404
25.651655,25.5905,25.529135,25.265543,25.001055,25.01283,25.026731
4.5642653,4.314084,4.0631227,4.135249,4.2079496,3.9682815,3.7291133
-8.044632,-8.0419445,-8.040468,-7.8574758,-7.674092,-7.9662066,-8.259278
-9.588089,-9.326969,-9.063583,-8.831417,-8.598079,-8.787049,-8.977371
33.024643,32.67118,32.318,31.680788,31.04182,30.95998,30.881033
27.5707,27.51012,27.452013,26.813215,26.173346,26.270472,26.370562
25.87953,26.485298,27.091005,27.551472,28.012527,27.86892,27.724373
96.24608,96.90856,97.57152,96.687485,95.80475,95.77639,95.748924
1.5393797,1.6151137,1.6912394,1.6732131,1.6539432,1.4542091,1.2555768
-19.588633,-20.083668,-20.578873,-20.46699,-20.35505,-20.383888,-20.410336
-4.494402,-3.9902525,-3.4853477,-3.2551007,-3.0258365,-2.9458833,-2.8665543
-32.2182,-31.983477,-31.749378,-31.342573,-30.933928,-30.380783,-29.828438
-80.36788,-81.063324,-81.75982,-80.9907,-80.22291,-80.11095,-79.999794
-34.710266,-34.94274,-35.175476,-34.7797,-34.384377,-34.368362,-34.352028
-4.002562,-4.5896897,-5.1752143,-6.0354037,-6.8943353,-7.215077,-7.534571
-59.46082,-59.92095,-60.379993,-60.038845,-59.698433,-59.530704,-59.36512
-33.785805,-33.58045,-33.3751,-33.838963,-34.302975,-34.45486,-34.60752
11.075944,10.943052,10.810658,10.5686865,10.326357,10.355449,10.38456
-30.027851,-29.793224,-29.557774,-28.971992,-28.385235,-28.070183,-27.754597
31.49808,32.035183,32.572155,32.24239,31.91191,31.355896,30.79989
-56.912197,-57.32179,-57.73173,-57.53162,-57.33278,-57.32179,-57.309032
-3.0158162,-3.0932603,-3.1711917,-3.066382,-2.9610724,-2.9293704,-2.8982768
19.952372,19.823574,19.694967,19.626755,19.556757,19.277689,18.99791
65.14791,65.306854,65.467224,65.313576,65.15874,65.18567,65.21273
-0.18333855,-0.49915925,-0.81405294,-0.5120348,-0.20940724,0.0027280785,0.21381244
-27.540627,-26.933668,-26.326761,-25.631525,-24.936037,-24.60895,-24.282887
5.786656,6.2256093,6.6644273,6.904515,7.1446166,7.447163,7.7501645
-64.33414,-64.71499,-65.09637,-64.31051,-63.522118,-63.72103,-63.92151
58.615906,59.171925,59.728607,59.277985,58.825607,58.951927,59.078213
-78.36921,-78.50443,-78.63804,-78.511314,-78.38464,-78.36227,-78.339905
1.8658614,2.140966,2.4157386,2.8525643,3.2895007,3.4900002,3.6894717
69.90769,70.61749,71.32853,70.888275,70.448265,70.37756,70.308914
-51.060116,-51.51477,-51.970387,-51.800922,-51.631367,-51.730873,-51.830704
28.061892,28.140242,28.217825,28.16809,28.118238,27.81711,27.518295
-79.057014,-79.012276,-78.96744,-78.55566,-78.14344,-78.62151,-79.100586
28.60682,28.522045,28.43744,28.701603,28.966803,29.038416,29.109962
44.92156,45.190907,45.45879,45.26887,45.079002,45.015255,44.954464
-69.16906,-69.85883,-70.55,-70.17774,-69.80553,-69.887024,-69.968094
37.658794,37.979008,38.29837,38.213196,38.129784,38.24352,38.358685
1.9928696,2.2341998,2.4755828,2.9382937,3.4019012,3.884443,4.3670325
-93.63712,-94.10117,-94.56868,-93.783676,-92.99924,-92.92763,-92.85739
-10.232876,-9.470936,-8.709953,-8.641761,-8.574789,-8.902141,-9.228165
47.596027,48.31474,49.035507,48.44069,47.84799,47.361053,46.873905
66.36871,66.34472,66.3231,65.7099,65.09826,64.99226,64.88723
4.813613,4.5642185,4.3145247,3.6029701,2.8904638,3.1982584,3.5064602
-18.45963,-17.37299,-16.285667,-16.004318,-15.723145,-15.965023,-16.208601
-9.997286,-9.594769,-9.19275,-8.873216,-8.553333,-8.017809,-7.4859524
-14.310339,-14.169916,-14.029524,-13.395272,-12.761008,-12.273738,-11.7875185
43.04862,42.84842,42.64959,42.083004,41.51665,41.6741,41.83403
-58.27132,-58.647278,-59.023872,-59.017586,-59.010437,-59.084747,-59.16082
50.852512,51.009995,51.16666,51.170662,51.17409,51.37357,51.57304
78.31787,78.95964,79.60292,78.52514,77.44546,77.05931,76.673904
-54.651188,-54.838104,-55.025288,-54.76141,-54.498116,-54.772167,-55.049255
6.319956,6.8438554,7.367508,7.8702426,8.3732195,8.130078,7.8860774
55.548138,56.39659,57.24584,56.739334,56.231693,56.558193,56.88783
29.245071,30.106195,30.966738,30.993467,31.01971,31.127096,31.23534
-73.815834,-74.52742,-75.238556,-74.76732,-74.29641,-74.10229,-73.9106
-74.5038,-74.84227,-75.180725,-74.37602,-73.57137,-73.46117,-73.35115
-26.336977,-26.49151,-26.647234,-26.269861,-25.890076,-25.78607,-25.682787
54.16689,54.603954,55.042637,54.71858,54.394234,53.924236,53.454967
-2.5841177,-2.203634,-1.8246266,-1.3749634,-0.9251954,-0.5619466,-0.20033996
66.40738,66.24111,66.07442,66.137375,66.20126,65.973564,65.74489
2.39277,2.0525334,1.7109587,1.1690514,0.62582046,0.65608627,0.6869653
-11.942913,-12.456692,-12.968937,-13.6002445,-14.231731,-14.7173195,-15.201672
-28.889694,-29.277878,-29.665464,-29.582527,-29.498903,-29.44112,-29.383755
43.50346,44.261803,45.01896,45.014893,45.01111,44.67896,44.34897
7.8667026,8.285014,8.702912,8.753079,8.803939,8.7363615,8.667672
34.959183,35.30598,35.652245,35.57585,35.499557,35.339394,35.17949
-3.367601,-3.5366468,-3.7060456,-3.3919811,-3.0771916,-2.9334376,-2.7897315
33.86572,34.13728,34.40965,34.753147,35.09559,35.242985,35.39001
24.990337,25.30721,25.623579,25.764215,25.903488,26.313702,26.722858
-21.782312,-22.03397,-22.286167,-21.868822,-21.45202,-20.968863,-20.4877
-19.179354,-18.905909,-18.631824,-18.124638,-17.617355,-17.412403,-17.20964
-65.26461,-65.45678,-65.64951,-64.974335,-64.298775,-64.37063,-64.44348
26.446127,26.433142,26.420197,26.293564,26.166737,26.160513,26.157206
-25.05698,-25.081448,-25.103872,-24.932255,-24.759594,-24.948023,-25.135954
