2014 SVI Multi-Unit Structures Encoding,2015 SVI Multi-Unit Structures Encoding,2016 SVI Multi-Unit Structures Encoding,2017 SVI Multi-Unit Structures Encoding,2018 SVI Multi-Unit Structures Encoding,2019 SVI Multi-Unit Structures Encoding,2020 SVI Multi-Unit Structures Encoding
-58.560234,-58.546654,-58.534313,-58.29992,-58.06679,-57.857746,-57.648983
-11.707452,-12.079703,-12.452051,-11.905182,-11.35842,-11.340164,-11.323326
-51.473858,-51.970142,-52.466057,-52.29011,-52.114212,-51.81227,-51.508823
-67.60091,-68.126526,-68.65243,-68.69761,-68.7402,-68.98242,-69.2243
39.93284,40.791386,41.64997,41.29771,40.943752,40.35602,39.767784
-94.18082,-95.19774,-96.21573,-95.399796,-94.58481,-94.043594,-93.5027
-14.389467,-14.362669,-14.337025,-14.867598,-15.398234,-16.086945,-16.775082
-96.64852,-95.48835,-94.32847,-94.42078,-94.511986,-94.31783,-94.121155
5.0500975,5.5768776,6.1024904,6.5867004,7.0711555,6.651211,6.231659
-49.446198,-49.641575,-49.835976,-49.520157,-49.20447,-50.271885,-51.339016
-73.940216,-75.14444,-76.34741,-76.33745,-76.32728,-75.80597,-75.282814
-39.628895,-39.82092,-40.01356,-39.75869,-39.502537,-38.02863,-36.55548
-76.7006,-76.70191,-76.70346,-75.89317,-75.081314,-74.77599,-74.46908
51.76526,51.36652,50.968185,51.478893,51.989986,51.671547,51.352886
-33.503517,-33.723362,-33.943474,-34.135098,-34.327713,-35.1693,-36.01166
-14.061253,-14.448928,-14.835494,-15.003605,-15.171063,-15.345854,-15.520418
59.94849,60.308033,60.66721,60.272743,59.87592,60.76543,61.654278
-43.884274,-43.367966,-42.851894,-42.424026,-41.99565,-42.242447,-42.489925
28.294827,27.86562,27.436113,28.52622,29.61766,28.874968,28.132463
38.181095,38.680862,39.180027,39.542046,39.902657,41.026684,42.150867
9.957545,9.239749,8.52203,8.607741,8.692808,8.521662,8.351637
-53.12571,-54.064808,-55.00516,-54.48048,-53.953835,-53.797455,-53.641644
1.3398204,0.85058075,0.36117417,0.7169071,1.0703521,1.0007348,0.9315868
53.177975,52.57172,51.96371,51.030674,50.097065,49.247223,48.39617
-11.037064,-11.956649,-12.875193,-11.964752,-11.052869,-10.926339,-10.7998705
-10.549544,-11.663843,-12.776431,-12.441735,-12.108149,-11.130576,-10.153859
6.512794,5.5201697,4.5276694,4.1205325,3.7133899,4.3471007,4.981485
-40.643806,-40.597183,-40.548637,-39.965332,-39.382023,-39.52554,-39.669197
-48.83871,-49.107952,-49.377728,-50.4241,-51.468605,-50.89909,-50.329517
86.727646,87.14753,87.5659,87.39534,87.22476,87.624115,88.02149
-70.650665,-70.916695,-71.18374,-70.910645,-70.63732,-70.186424,-69.735344
-35.647118,-35.244823,-34.839725,-34.6538,-34.468014,-33.72188,-32.974514
95.552925,95.298615,95.044174,93.759766,92.4757,92.7295,92.9823
5.3412495,4.086397,2.8309245,1.8694429,0.90938616,0.620208,0.33089328
-62.38017,-62.051014,-61.720318,-61.59017,-61.461063,-60.901875,-60.343166
-13.711685,-13.844128,-13.976288,-13.333681,-12.689901,-12.57906,-12.468058
69.62298,70.43526,71.247154,71.92128,72.59625,73.34531,74.093124
-1.458735,-1.0553889,-0.6510248,-1.059659,-1.4692459,-2.3827548,-3.2960024
2.431922,2.6914701,2.952077,2.7697115,2.588296,1.745903,0.90281105
-15.898823,-16.15862,-16.419214,-15.701198,-14.983806,-14.778045,-14.572226
4.0965543,4.7134323,5.3296905,6.680838,8.032275,8.096072,8.159324
-24.202236,-24.583088,-24.964764,-24.830616,-24.695942,-24.411839,-24.128826
5.675268,5.8629546,6.052491,5.8947406,5.737273,6.7655044,7.793509
-48.68219,-49.374535,-50.066597,-50.3145,-50.561104,-50.51788,-50.472702
14.0913725,13.321628,12.551915,12.892907,13.233636,12.944182,12.654346
-43.235245,-42.919758,-42.60331,-43.33593,-44.067223,-44.98998,-45.91391
-43.849064,-44.464314,-45.07816,-44.826202,-44.573635,-44.407047,-44.240253
-3.0496392,-2.820403,-2.590742,-2.9552913,-3.3203652,-2.7841024,-2.2481816
21.190178,21.710367,22.231823,22.212317,22.192919,21.451664,20.710972
-49.32167,-49.110542,-48.89868,-49.440464,-49.981438,-50.276222,-50.57107
-3.2558098,-3.2072868,-3.1604862,-2.6508083,-2.1414242,-1.4138489,-0.6859016
7.3980994,6.1509795,4.9063363,4.397506,3.8876777,3.9027305,3.9180007
-63.37508,-63.296036,-63.216244,-62.094986,-60.97491,-59.520245,-58.065258
4.394965,5.2316647,6.067155,5.336257,4.6035414,4.254285,3.9042723
53.408226,53.210396,53.013805,53.13572,53.258095,53.200043,53.140327
66.88229,68.10486,69.326614,68.78373,68.24054,68.01017,67.77861
19.587004,19.873737,20.159832,20.217716,20.275312,18.666245,17.056932
-58.994278,-58.918797,-58.843285,-58.85819,-58.870453,-57.831223,-56.793568
-20.2632,-20.656757,-21.050789,-21.182028,-21.313587,-21.499804,-21.685213
13.1131935,12.426632,11.739613,11.86634,11.993116,12.069568,12.148674
1.9449395,2.3832433,2.8206162,2.6798413,2.5387094,1.560788,0.5830296
95.65698,95.57726,95.49813,94.388535,93.27824,93.788055,94.29873
-9.447535,-10.2894745,-11.131492,-10.14493,-9.159183,-9.5282,-9.897179
-42.112026,-41.936104,-41.762257,-42.12578,-42.48896,-42.72146,-42.954224
-40.9421,-41.835663,-42.730885,-42.518105,-42.305206,-43.625793,-44.946476
-27.265017,-26.877573,-26.488708,-26.064417,-25.63996,-24.515234,-23.390043
-75.13196,-75.65687,-76.183014,-75.15715,-74.13277,-72.623245,-71.1136
-67.47289,-67.958084,-68.44403,-67.17913,-65.91405,-65.38397,-64.85383
64.79764,64.77543,64.75324,64.77195,64.78874,65.22569,65.663994
9.18967,8.840636,8.491537,8.349147,8.20688,7.557528,6.9092436
9.5594225,9.6567545,9.751441,9.301448,8.853727,8.4810505,8.108924
-5.313374,-4.7360272,-4.1603208,-4.101685,-4.043595,-3.600533,-3.1583142
-65.75988,-66.51888,-67.27668,-66.87185,-66.46805,-66.40549,-66.34188
42.68979,43.534283,44.377686,45.09864,45.8214,46.173893,46.52718
25.016535,25.622515,26.229431,25.647173,25.064829,25.86397,26.662312
-0.33603463,-1.1146377,-1.8937811,-2.5376084,-3.1818688,-2.6045163,-2.0275457
-5.3246455,-4.6856704,-4.0473533,-3.3397105,-2.632806,-2.2227194,-1.8119663
42.41012,42.981148,43.55163,43.51274,43.47294,43.828964,44.18444
1.2955753,1.0935022,0.8905669,1.4652306,2.0409184,2.2113962,2.3827572
-8.643519,-9.1898985,-9.736148,-10.348759,-10.959868,-12.611244,-14.261942
-76.80143,-77.58603,-78.37097,-78.26392,-78.15589,-78.71155,-79.265526
-31.487896,-31.210003,-30.932444,-31.123264,-31.31372,-32.2088,-33.1053
47.899788,47.4859,47.071697,47.289154,47.506546,46.103516,44.700478
-16.011597,-17.168736,-18.32547,-17.838387,-17.349804,-16.621582,-15.892586
-12.99766,-13.007679,-13.017685,-12.918173,-12.819276,-12.161247,-11.5023365
-1.1431245,-0.44377416,0.25582987,0.4583426,0.66077715,0.33963305,0.021424357
8.462235,8.706044,8.949428,9.043255,9.134925,8.223294,7.3110995
68.44259,68.765945,69.08741,70.35819,71.62843,71.89885,72.16838
-57.979782,-57.839397,-57.698345,-56.834404,-55.971127,-55.497852,-55.02422
7.8157096,7.0499787,6.2828383,6.592686,6.9000697,6.638478,6.3756948
17.530762,17.891058,18.251207,17.868677,17.486193,17.553625,17.6202
-8.429722,-7.58395,-6.7402763,-5.7214794,-4.702961,-4.2723503,-3.8434298
-97.33786,-97.35617,-97.37294,-96.206406,-95.041016,-94.287,-93.53226
-74.13461,-74.696884,-75.26153,-75.686264,-76.10991,-76.57983,-77.05003
-45.394096,-45.15182,-44.91081,-45.491844,-46.072044,-46.789894,-47.507706
10.387298,9.973241,9.558978,9.288055,9.017585,8.275127,7.5317497
-65.57646,-65.35103,-65.124626,-65.496124,-65.86684,-67.17715,-68.48716
21.385769,21.943771,22.501984,21.974506,21.447102,21.932684,22.419119
65.72613,65.05476,64.384155,64.236694,64.08799,64.34794,64.60589
33.705696,33.620518,33.53594,33.498615,33.461388,34.359035,35.2562
100.72931,100.70038,100.670906,100.46138,100.252045,100.2671,100.2811
-73.57357,-73.324135,-73.07479,-73.37392,-73.672966,-74.69433,-75.71471
-18.173973,-17.964033,-17.754354,-17.195034,-16.636557,-16.51565,-16.393297
-28.79078,-29.018654,-29.247797,-29.0766,-28.904081,-28.920801,-28.937527
-39.82129,-39.82948,-39.83595,-39.79087,-39.744545,-39.694332,-39.643635
39.639526,39.08306,38.52698,37.65387,36.778793,36.959015,37.13875
-29.910465,-30.558655,-31.207455,-30.759048,-30.310806,-31.085274,-31.859852
6.7725687,7.4682655,8.163881,7.8269987,7.4885883,8.168361,8.847861
-10.76195,-10.466193,-10.170705,-10.473251,-10.775344,-10.904584,-11.034778
0.60150486,-0.08390467,-0.7694592,-0.50953716,-0.24985735,-0.43764347,-0.6263184
92.53448,93.08254,93.63039,92.684296,91.74002,91.01966,90.29862
-3.5458193,-4.509495,-5.47366,-4.6071486,-3.739099,-4.688104,-5.637285
87.14012,87.27213,87.403114,87.27933,87.15498,87.294106,87.43285
-50.02999,-50.433186,-50.835964,-50.499657,-50.16387,-50.830143,-51.4976
12.350425,12.522099,12.695498,12.138123,11.582068,11.863471,12.144116
-0.53660864,0.6558719,1.8495245,2.7804937,3.7102518,4.3693576,5.029358
66.006096,65.755936,65.505455,64.77838,64.05237,63.80035,63.54717
6.488407,8.2901125,10.092631,10.195554,10.297862,9.773416,9.24672
84.746414,84.723785,84.700806,84.73269,84.76297,84.964096,85.16536
39.381496,39.976826,40.571423,40.380688,40.18909,40.649403,41.109287
43.52772,42.962902,42.397964,42.53146,42.663517,43.29276,43.922215
14.676186,13.968873,13.259204,13.078353,12.89717,12.652426,12.407962
19.288412,18.358156,17.42703,16.893452,16.358912,16.519398,16.678827
1.3906611,1.7083997,2.0263007,1.9952685,1.9635445,1.8106388,1.658167
18.450949,18.931395,19.412039,19.465311,19.518324,19.98139,20.444857
-99.31628,-99.12012,-98.92261,-98.28759,-97.651794,-97.248665,-96.84578
-63.606,-64.84006,-66.07459,-66.11191,-66.15117,-65.68826,-65.225784
-77.30223,-77.25568,-77.20877,-76.4404,-75.671844,-75.74385,-75.81486
17.923353,18.31234,18.70123,18.724838,18.748224,18.78507,18.821348
-65.12931,-64.44085,-63.75364,-62.812893,-61.873333,-62.223446,-62.573563
48.167213,48.792118,49.416473,50.631683,51.846905,52.129654,52.41252
10.928062,11.2992935,11.670471,12.338512,13.007418,13.262722,13.519215
23.608866,22.817963,22.027498,22.335173,22.642202,22.589926,22.537697
-56.95601,-56.67037,-56.384743,-55.64144,-54.89833,-54.737267,-54.577084
58.91516,58.80169,58.68844,58.325993,57.963203,57.905243,57.848022
-1.1763709,-0.86052734,-0.54534465,-0.8445323,-1.1411564,-1.6773083,-2.2134373
11.527616,12.152994,12.776576,12.187251,11.598524,12.155461,12.712227
51.91494,50.893852,49.87243,49.99421,50.116478,50.851105,51.583996
38.869984,39.46774,40.066418,40.23165,40.397076,40.727894,41.05895
-19.174816,-18.757893,-18.34156,-17.623468,-16.904835,-17.126936,-17.34817
-5.5300994,-5.1568685,-4.785484,-3.7945666,-2.8033557,-3.44486,-4.0860763
-27.403841,-27.77647,-28.14768,-29.667124,-31.186943,-31.703299,-32.220387
6.0565457,6.3804173,6.705235,6.437659,6.1722302,7.0242333,7.874951
-16.28741,-16.58442,-16.880867,-17.40572,-17.931015,-17.111242,-16.29237
8.837115,8.858636,8.883532,8.410364,7.937181,7.569597,7.2029157
-7.4665065,-6.7012467,-5.935562,-6.266762,-6.598325,-7.583586,-8.56888
48.387577,48.991913,49.597042,49.54097,49.48526,49.017536,48.551228
-5.936715,-5.4544187,-4.9724007,-4.820844,-4.6688147,-4.932019,-5.1950054
76.69428,76.78008,76.86594,77.186935,77.50813,77.767784,78.02635
24.367401,25.028942,25.690796,25.69727,25.703201,24.191612,22.680817
-44.497406,-44.343422,-44.18995,-42.68412,-41.177685,-41.99819,-42.818165
-18.48758,-18.763992,-19.038921,-19.028082,-19.01606,-18.822123,-18.627077
6.791558,6.8360467,6.8798814,7.712689,8.546155,8.5911,8.635625
-4.4537005,-5.2410693,-6.0288005,-5.429588,-4.8307586,-3.9656234,-3.101623
9.716922,9.802097,9.888343,9.539189,9.191375,8.481074,7.7712374
6.477006,6.879884,7.284416,6.762467,6.240828,5.3729415,4.5062494
-98.63052,-99.4267,-100.222885,-100.41791,-100.613205,-101.40719,-102.20236
73.49835,74.17289,74.847145,75.231735,75.61597,75.6497,75.682556
0.63303906,1.2817154,1.9317966,3.103765,4.2750435,4.110094,3.9460013
-45.159145,-45.472637,-45.787823,-46.515087,-47.242245,-48.71777,-50.193134
74.255554,73.72737,73.19977,73.31194,73.42464,71.949425,70.4747
-95.9042,-95.96999,-96.03596,-95.26316,-94.49111,-93.74793,-93.004326
-1.0154669,-1.6883132,-2.3604596,-1.9375036,-1.5150769,-1.4933288,-1.4708283
4.968162,4.652954,4.33911,4.1582723,3.9770858,3.2209384,2.4650648
15.826573,15.715248,15.602592,15.214546,14.825425,15.516076,16.206219
121.46169,122.49407,123.52462,123.00712,122.48949,122.028694,121.56765
10.849858,10.977439,11.105302,10.796381,10.487838,10.027093,9.564834
64.96228,65.94452,66.926865,65.974144,65.0215,63.394093,61.76561
19.15805,18.228247,17.300722,16.749258,16.196821,16.521784,16.846556
-47.255756,-46.89555,-46.53656,-46.149666,-45.76273,-46.640728,-47.51922
84.86119,84.66321,84.46733,83.05128,81.63161,83.19572,84.75934
-64.45799,-63.66546,-62.874035,-61.93965,-61.00405,-59.787415,-58.570095
78.75775,78.26971,77.781906,78.37116,78.9612,79.55681,80.151215
-17.373121,-16.727444,-16.08113,-16.148031,-16.215048,-15.920225,-15.624836
-6.5774946,-6.8020973,-7.0238504,-7.0020466,-6.982256,-7.064105,-7.146698
-6.514031,-6.280956,-6.0476995,-5.971263,-5.894693,-5.1948247,-4.496631
-101.93679,-102.39936,-102.86183,-101.703606,-100.545685,-100.07264,-99.598694
47.690575,47.658367,47.62542,46.692417,45.758656,44.98948,44.22037
35.587666,35.79242,35.99588,35.187653,34.37695,34.2751,34.172684
-15.80614,-16.260284,-16.715652,-15.90406,-15.092838,-14.838077,-14.582444
5.8072314,6.704541,7.6033072,7.8627906,8.121148,7.974629,7.828279
37.249146,36.981834,36.712704,36.85757,37.003292,37.694218,38.38537
-0.44526115,-0.54583466,-0.6481525,-0.7525598,-0.8572055,-1.4748536,-2.0934718
15.372433,14.635458,13.899935,14.283737,14.666626,15.597677,16.528847
-28.122736,-28.621511,-29.119745,-30.819416,-32.51938,-33.239635,-33.96138
-28.306082,-27.621567,-26.93944,-26.82453,-26.70993,-26.620638,-26.53176
-4.0869417,-4.8910317,-5.694731,-5.1714797,-4.6476436,-4.50623,-4.3666244
54.606377,54.39156,54.17581,53.14553,52.115948,53.1864,54.25293
-23.194893,-23.714972,-24.236012,-23.907362,-23.578619,-23.63162,-23.684027
49.2545,49.25721,49.260284,48.940174,48.619064,49.1391,49.658386
5.8502936,4.929666,4.0093303,3.8485029,3.6889741,4.3062234,4.924708
0.72524804,0.6495082,0.5739228,0.67075795,0.768562,-0.37563452,-1.5184463
-108.33823,-108.563156,-108.78807,-108.547676,-108.30577,-107.96854,-107.63182
76.78972,76.51947,76.24816,75.80726,75.36655,75.65367,75.94056
16.009106,16.548712,17.088,16.814283,16.54052,15.613313,14.685514
66.168526,66.47218,66.773476,66.452995,66.133575,66.14061,66.14846
-4.660659,-4.7325974,-4.804117,-5.2109528,-5.6174755,-6.705181,-7.7939415
-6.5385404,-6.4015927,-6.264623,-5.944255,-5.6242537,-4.5258703,-3.4276323
35.123688,35.106094,35.08745,36.75053,38.411316,39.160324,39.908955
16.03489,16.401583,16.768816,16.28884,15.810138,17.035587,18.26001
26.216516,26.377542,26.53628,26.299517,26.061745,27.616043,29.168512
-2.9351456,-2.316913,-1.6984121,-2.0219414,-2.3442042,-2.6709406,-2.998049
-69.79251,-70.03428,-70.27637,-70.41779,-70.56028,-70.9737,-71.38727
-15.300677,-14.311095,-13.321253,-12.007567,-10.691346,-10.479453,-10.268025
-20.124863,-19.67919,-19.233374,-19.357306,-19.481699,-19.044407,-18.607792
-70.28916,-71.23797,-72.18775,-72.075714,-71.963585,-71.76118,-71.5593
-10.321135,-10.793111,-11.265958,-10.674357,-10.082322,-9.836682,-9.59129
-71.28062,-71.73836,-72.19551,-71.22495,-70.25339,-70.20565,-70.15759
21.762352,21.414686,21.066553,20.995363,20.922972,21.062006,21.200188
-100.04477,-99.74022,-99.43609,-98.74984,-98.064514,-98.03582,-98.00629
-78.61977,-78.9781,-79.33542,-79.183655,-79.03207,-79.35646,-79.67941
-24.713299,-25.949545,-27.18651,-26.548613,-25.911043,-26.174871,-26.43867
90.421875,90.75545,91.08826,90.758064,90.42782,90.26369,90.099335
79.85855,79.94008,80.02052,79.97138,79.91998,80.998,82.07481
63.38728,61.95976,60.53247,59.706398,58.880325,59.7668,60.652073
24.946169,24.807709,24.67111,24.87868,25.085667,25.212969,25.34081
-63.833015,-63.77344,-63.71676,-63.46813,-63.21839,-63.96056,-64.70314
-126.60231,-126.37563,-126.14904,-125.25384,-124.35874,-124.54681,-124.73385
-47.34302,-47.816776,-48.289436,-47.219223,-46.149273,-46.971764,-47.79405
-0.5970702,-1.0574684,-1.5173569,-2.9070988,-4.297432,-4.224513,-4.1524553
-22.507565,-22.447823,-22.385117,-21.69273,-21.000954,-21.04686,-21.091942
-104.1003,-105.00996,-105.919,-104.80467,-103.69051,-103.34513,-102.997955
63.058964,62.6435,62.22772,63.480457,64.733025,65.52382,66.31581
0.80253863,0.98814654,1.1717947,1.0572002,0.94102645,0.92867446,0.9169748
-17.568876,-17.855831,-18.141426,-18.449879,-18.758806,-17.474287,-16.189835
-16.37623,-16.156393,-15.93663,-15.7930565,-15.650204,-15.8632145,-16.077604
-12.974743,-13.429387,-13.884102,-14.405163,-14.927329,-15.075176,-15.223974
73.56168,73.7278,73.8938,72.71828,71.54146,70.1103,68.6803
-8.140188,-8.655651,-9.171761,-9.859972,-10.548216,-10.398308,-10.247353
-31.071735,-30.27308,-29.474735,-29.107738,-28.741024,-29.733273,-30.726532
-21.415398,-21.303835,-21.192945,-21.360172,-21.52714,-22.58701,-23.646925
-27.62782,-27.718729,-27.808548,-28.503857,-29.199373,-29.6795,-30.158537
-41.91833,-41.133625,-40.34933,-39.793156,-39.23849,-39.54954,-39.859585
39.26998,38.78026,38.29084,37.01793,35.744232,35.594246,35.443604
32.587788,32.814846,33.04223,33.29427,33.546677,33.665302,33.783875
71.29445,71.67541,72.05502,72.589005,73.12293,74.62702,76.12879
37.795723,38.108303,38.42127,38.66797,38.91626,38.868694,38.820282
-7.5358562,-7.0765753,-6.615841,-6.5814877,-6.5476036,-6.4322357,-6.3168163
30.733088,30.853022,30.973047,31.069513,31.166115,32.238644,33.309994
4.6759486,4.7757063,4.8746805,5.5360346,6.197559,5.549424,4.903729
-51.22242,-51.622856,-52.022766,-51.938316,-51.85405,-51.634026,-51.414745
-55.744,-55.284153,-54.824154,-54.54698,-54.267384,-55.070415,-55.87265
3.3516252,3.4694893,3.5871131,2.5403163,1.4937733,1.0557069,0.61722744
38.009735,39.08655,40.163403,40.451057,40.739006,41.226013,41.71095
24.816372,24.284353,23.754335,23.75252,23.751787,24.450985,25.150915
-11.573261,-10.918861,-10.264217,-9.860319,-9.457567,-9.174995,-8.891584
-1.4868664,-1.6878451,-1.8883432,-1.8715388,-1.8552693,-1.761207,-1.6659697
7.1456394,7.4965315,7.8464813,8.457368,9.068904,8.567806,8.069284
50.963852,50.743618,50.524548,50.08295,49.639515,49.570717,49.501423
-7.362865,-7.7427773,-8.122515,-9.2686825,-10.416018,-10.646801,-10.8787365
107.17516,108.21202,109.24986,110.05488,110.86079,110.90927,110.95646
22.563076,22.28703,22.010939,21.263035,20.514462,20.44346,20.372602
8.3982115,8.967965,9.538224,10.805871,12.072495,12.178039,12.286479
-27.509174,-27.260923,-27.01231,-26.677582,-26.344135,-27.100182,-27.855034
-75.93911,-75.70812,-75.47764,-74.75468,-74.03203,-73.17707,-72.32235
-11.957614,-11.704385,-11.449702,-11.450802,-11.453076,-11.012923,-10.570799
-9.869172,-10.520511,-11.170978,-11.520711,-11.871545,-13.157033,-14.444216
-107.265076,-107.089294,-106.912735,-105.760704,-104.608665,-104.853584,-105.09678
-21.953781,-21.936245,-21.917803,-20.8704,-19.823456,-19.646269,-19.468008
48.841835,48.85472,48.86738,48.862137,48.85652,48.969753,49.08274
-82.393005,-83.056526,-83.71928,-83.01404,-82.3091,-81.54854,-80.78786
10.560244,10.779886,10.999946,10.089228,9.177791,9.869112,10.560855
7.6590943,7.1056714,6.551176,6.0029597,5.454677,6.159932,6.8667955
6.323809,6.296416,6.2701945,5.44023,4.609361,4.452439,4.2960696
-4.1343637,-4.187659,-4.2405467,-3.4448423,-2.6495533,-1.9348632,-1.2184159
20.74991,20.649893,20.550117,20.663933,20.777802,20.616827,20.456148
54.82924,55.073486,55.319622,54.89637,54.474583,54.03469,53.59527
-29.455072,-29.210402,-28.965528,-28.177994,-27.391016,-26.392206,-25.393692
-80.329185,-80.32433,-80.31835,-79.17435,-78.03007,-78.57331,-79.11668
-45.692696,-46.622246,-47.553387,-47.134727,-46.7165,-45.985523,-45.254864
-72.94924,-73.29944,-73.65034,-72.6654,-71.67973,-71.766045,-71.85138
7.2743535,6.37719,5.4819455,5.3761744,5.2720685,4.8255095,4.378654
18.716661,19.299845,19.883018,19.84458,19.804705,19.820677,19.83573
-160.04366,-160.09157,-160.13774,-159.0218,-157.90518,-157.63391,-157.36282
1.8151089,2.7784917,3.740994,3.7725692,3.8033462,2.3391016,0.8749625
40.560303,40.650654,40.741985,40.715393,40.68855,41.482986,42.277145
24.25346,24.948353,25.64449,25.57624,25.508787,23.972412,22.435389
13.532111,14.432094,15.331632,15.476241,15.620477,15.89875,16.176771
-23.146677,-24.364365,-25.58124,-25.360197,-25.138096,-24.738482,-24.339056
101.13585,101.288475,101.44183,101.22403,101.004875,101.350525,101.69449
34.25317,33.485947,32.718758,34.155254,35.59281,34.83311,34.07258
5.6988354,6.1844187,6.6687965,7.366555,8.062502,9.182732,10.303128
15.22343,15.408352,15.592477,15.775992,15.957273,15.983448,16.009562
25.454428,25.337542,25.220068,25.015093,24.811174,24.44211,24.070742
22.650461,23.736639,24.822813,24.808437,24.79397,25.464111,26.13489
-20.995003,-20.873913,-20.752567,-20.15443,-19.557007,-20.049158,-20.540127
-21.894339,-22.323835,-22.754744,-23.128717,-23.501497,-23.131105,-22.760565
23.904995,23.41686,22.92892,22.481203,22.034018,21.469503,20.904274
16.131037,16.453499,16.775143,17.363733,17.951614,18.987148,20.022284
-119.55411,-118.93857,-118.32354,-117.52915,-116.73387,-115.354034,-113.97312
-60.524403,-61.00406,-61.48413,-60.359207,-59.23387,-58.636715,-58.039413
8.70627,9.406282,10.106312,10.456877,10.808153,10.604576,10.4000845
-57.164017,-57.04801,-56.93261,-56.147545,-55.3637,-53.748672,-52.134045
77.485855,77.466255,77.446,77.06841,76.68927,76.800964,76.91221
-11.521647,-11.213939,-10.90558,-10.160419,-9.414653,-8.849128,-8.284066
-12.043993,-12.179249,-12.3164425,-12.003006,-11.689501,-10.9557705,-10.221903
-10.081599,-10.773735,-11.465477,-11.50769,-11.55056,-11.553991,-11.557873
-5.625385,-4.5744543,-3.5241146,-3.064003,-2.6047907,-2.9030561,-3.2012691
-100.50622,-100.839386,-101.172745,-100.40745,-99.64223,-100.62459,-101.60588
25.131319,25.344595,25.557024,25.758116,25.95966,26.821428,27.682371
17.170681,17.13991,17.10984,16.887112,16.665035,16.291315,15.917506
-119.861626,-119.90003,-119.93946,-118.898155,-117.85659,-118.73276,-119.608574
64.66342,64.46228,64.26153,64.31775,64.374916,65.97131,67.56731
-17.488014,-17.296936,-17.105536,-17.615805,-18.124647,-18.944832,-19.765753
44.4434,44.9035,45.362537,45.189533,45.016537,44.48405,43.94961
62.26268,62.829086,63.395622,63.691124,63.98745,63.697456,63.405796
