FIPS,2014 EPL_NOHSDP,2015 EPL_NOHSDP,2016 EPL_NOHSDP,2017 EPL_NOHSDP,2018 EPL_NOHSDP,2019 EPL_NOHSDP,2020 EPL_NOHSDP
41035,43.33,45.38,47.44,50.07,52.69,54.99,57.29
41037,54.25,60.03,65.81,60.66,55.52,55.88,56.24
41039,18.31,20.2,22.09,22.86,23.62,22.26,20.91
41041,36.71,35.93,35.15,32.39,29.64,26.15,22.66
41043,27.86,30.15,32.44,34.02,35.59,38.45,41.31
41045,76.95,78.59,80.23,80.94,81.66,83.35,85.04
41047,63.55,62.05,60.55,62.39,64.22,67.32,70.43
41049,88.51,91.14,93.76,94.24,94.72,94.0,93.28
41051,25.21,24.99,24.77,24.45,24.13,24.76,25.4
41053,21.87,22.36,22.86,27.0,31.14,30.21,29.28
41055,9.55,8.94,8.34,15.98,23.62,34.6,45.58
41057,28.94,30.27,31.61,31.85,32.09,35.27,38.45
41059,64.57,68.17,71.76,74.34,76.92,78.24,79.57
41061,19.9,15.84,11.78,14.63,17.48,17.65,17.82
41063,7.23,8.07,8.91,12.52,16.14,12.06,7.99
41065,56.19,56.76,57.34,59.32,61.29,59.68,58.08
41067,21.33,22.74,24.16,23.24,22.32,21.17,20.02
41069,30.25,24.36,18.47,18.77,19.07,16.83,14.58
41071,48.23,46.45,44.67,45.9,47.12,45.6,44.08
42001,48.55,47.36,46.16,45.44,44.73,45.93,47.14
42003,6.21,5.98,5.76,5.78,5.79,5.74,5.7
42005,31.65,34.21,36.77,37.72,38.68,32.77,26.86
42007,16.11,16.04,15.98,13.82,11.65,11.24,10.82
42009,53.07,52.99,52.91,52.58,52.24,51.52,50.8
42011,59.28,59.1,58.93,58.32,57.72,59.06,60.41
42013,23.27,24.02,24.77,26.1,27.44,27.63,27.82
42015,40.08,39.17,38.27,40.52,42.76,42.66,42.55
42017,5.64,6.18,6.72,7.14,7.55,7.77,7.99
42019,6.88,7.1,7.32,6.11,4.9,4.3,3.69
42021,32.25,29.32,26.39,25.26,24.13,24.76,25.4
42023,38.05,44.04,50.02,38.35,26.68,28.68,30.68
42025,33.21,34.61,36.01,36.96,37.92,40.68,43.44
42027,8.15,8.24,8.34,7.06,5.79,6.46,7.13
42029,8.37,9.12,9.87,10.19,10.51,9.25,7.99
42031,36.33,38.62,40.91,39.42,37.92,36.84,35.77
42033,44.95,47.82,50.68,53.1,55.52,55.24,54.96
42035,46.9,47.17,47.44,45.7,43.97,43.26,42.55
42037,33.81,35.66,37.5,36.14,34.77,34.65,34.53
42039,43.33,42.95,42.57,41.26,39.96,40.64,41.31
42041,15.57,17.78,19.99,18.74,17.48,17.65,17.82
42043,34.64,35.7,36.77,36.93,37.09,34.95,32.81
42045,12.61,12.78,12.96,13.22,13.47,14.39,15.31
42047,19.9,19.55,19.2,18.34,17.48,17.16,16.84
42049,22.64,22.36,22.09,23.11,24.13,26.7,29.28
42051,51.54,50.22,48.9,46.82,44.73,47.35,49.97
42053,70.42,73.97,77.52,76.87,76.22,76.42,76.61
42055,52.53,53.14,53.74,53.22,52.69,51.33,49.97
42057,55.43,53.36,51.29,52.34,53.39,49.9,46.4
42059,53.07,52.99,52.91,52.8,52.69,55.38,58.08
42061,41.1,40.65,40.21,40.92,41.64,42.1,42.55
42063,35.53,36.52,37.5,37.3,37.09,35.81,34.53
42065,33.81,35.29,36.77,36.93,37.09,36.43,35.77
42067,69.47,71.08,72.68,73.46,74.24,76.72,79.19
42069,27.86,28.92,29.99,28.72,27.44,28.36,29.28
42071,60.24,61.46,62.69,64.42,66.16,67.31,68.46
42073,33.81,33.89,33.97,33.52,33.08,31.88,30.68
42075,53.87,55.16,56.45,55.7,54.95,56.12,57.29
42077,46.29,45.16,44.03,44.38,44.73,44.85,44.97
42079,35.53,36.15,36.77,38.36,39.96,39.54,39.12
42081,41.1,39.68,38.27,37.26,36.26,36.36,36.47
42083,28.94,30.93,32.92,29.49,26.07,26.46,26.86
42085,33.21,33.59,33.97,35.11,36.26,38.79,41.31
42087,69.82,69.88,69.95,67.33,64.72,68.5,72.28
42089,26.55,29.74,32.92,36.14,39.35,41.72,44.08
42091,5.64,5.7,5.76,5.94,6.11,6.82,7.54
42093,27.86,29.74,31.61,30.37,29.13,30.56,31.99
42095,29.7,28.3,26.9,28.27,29.64,30.16,30.68
42097,53.07,55.2,57.34,55.86,54.38,51.03,47.68
42099,42.5,42.54,42.57,47.4,52.24,53.6,54.96
42101,72.33,72.04,71.76,71.24,70.71,69.26,67.82
42103,21.87,23.32,24.77,18.8,12.83,17.28,21.74
42105,41.83,45.02,48.2,48.36,48.52,48.91,49.3
42107,45.46,45.43,45.4,45.06,44.73,45.16,45.58
42109,68.61,69.55,70.49,66.44,62.4,62.63,62.86
42111,49.86,50.27,50.68,49.6,48.52,49.24,49.97
42113,37.31,37.4,37.5,37.3,37.09,39.2,41.31
42115,30.25,34.26,38.27,39.57,40.88,38.68,36.47
42117,35.53,36.15,36.77,36.52,36.26,33.17,30.08
42119,54.25,57.19,60.14,59.22,58.29,57.51,56.72
42121,30.79,34.53,38.27,37.26,36.26,34.53,32.81
42123,24.67,23.05,21.43,18.32,15.22,15.26,15.31
42125,19.9,18.39,16.87,14.85,12.83,12.91,12.99
42127,38.05,34.45,30.85,33.56,36.26,38.39,40.52
42129,11.08,10.48,9.87,8.48,7.1,6.4,5.7
42131,22.64,20.56,18.47,15.65,12.83,15.62,18.4
42133,37.31,39.11,40.91,40.13,39.35,38.9,38.45
44001,23.27,25.08,26.9,30.37,33.84,34.57,35.3
44003,23.97,21.98,19.99,21.16,22.32,22.03,21.74
44005,10.54,9.9,9.26,9.12,8.98,7.54,6.11
44007,72.91,71.08,69.25,67.92,66.6,65.84,65.09
44009,8.76,8.04,7.32,6.96,6.59,6.35,6.11
45001,84.34,85.22,86.09,85.07,84.05,82.0,79.95
45003,53.07,56.0,58.93,56.16,53.39,50.26,47.14
45005,96.31,95.46,94.62,92.76,90.89,92.77,94.65
45007,69.82,67.82,65.81,66.92,68.04,68.25,68.46
45009,89.56,89.0,88.44,82.57,76.7,83.58,90.45
45011,75.52,78.76,82.01,81.32,80.64,81.28,81.92
45013,14.93,13.94,12.96,12.9,12.83,13.29,13.75
45015,42.5,42.88,43.27,43.28,43.3,45.49,47.68
45017,69.82,67.82,65.81,63.85,61.89,63.26,64.64
45019,30.79,29.58,28.37,25.71,23.05,22.4,21.74
45021,86.41,86.44,86.47,86.3,86.12,85.18,84.25
45023,81.5,81.76,82.01,79.46,76.92,76.76,76.61
45025,90.19,90.51,90.83,92.14,93.44,93.66,93.89
45027,81.22,81.74,82.27,83.84,85.42,86.95,88.48
45029,77.94,72.54,67.14,61.88,56.61,57.34,58.08
45031,75.52,76.36,77.2,77.32,77.43,78.31,79.19
45033,95.8,96.0,96.21,95.73,95.26,93.73,92.2
45035,30.79,30.82,30.85,32.34,33.84,41.22,48.6
45037,70.42,74.88,79.34,77.78,76.22,78.24,80.27
45039,74.53,74.15,73.77,74.82,75.87,70.66,65.44
45041,64.92,63.52,62.11,64.82,67.53,67.38,67.22
45043,53.07,54.76,56.45,55.41,54.38,50.76,47.14
45045,49.86,50.88,51.89,51.23,50.56,49.12,47.68
45047,77.78,75.0,72.21,71.84,71.47,70.26,69.06
45049,87.36,84.15,80.93,78.57,76.22,80.63,85.04
45051,40.62,40.76,40.91,38.58,36.26,36.02,35.77
45053,82.49,84.1,85.71,82.48,79.24,71.59,63.94
45055,61.16,59.0,56.83,57.28,57.72,52.43,47.14
45057,58.2,61.26,64.31,61.3,58.29,59.08,59.87
45059,82.71,82.63,82.55,82.84,83.13,82.78,82.43
45061,92.14,90.16,88.19,88.32,88.44,85.94,83.45
45063,36.33,36.17,36.01,36.96,37.92,39.62,41.31
45065,82.71,80.12,77.52,78.76,80.01,78.31,76.61
45067,71.89,76.41,80.93,81.52,82.11,86.51,90.9
45069,95.22,95.02,94.81,94.34,93.86,93.97,94.08
45071,84.34,85.6,86.85,83.98,81.12,78.18,75.24
45073,64.92,65.85,66.79,68.75,70.71,69.26,67.82
45075,75.52,69.71,63.9,63.15,62.4,64.5,66.61
45077,68.61,66.46,64.31,65.24,66.16,65.8,65.44
45079,27.86,26.7,25.53,25.8,26.07,27.35,28.64
45081,87.77,87.31,86.85,87.0,87.14,88.89,90.64
45083,67.14,67.14,67.14,65.68,64.22,62.57,60.92
45085,72.33,71.84,71.35,71.6,71.86,66.66,61.46
45087,79.82,80.56,81.31,80.49,79.66,77.14,74.63
45089,81.63,82.22,82.81,82.68,82.55,80.4,78.26
45091,41.83,41.37,40.91,39.42,37.92,34.62,31.32
46003,37.31,38.76,40.21,48.16,56.1,54.0,51.91
46005,62.62,65.46,68.29,66.26,64.22,68.49,72.76
46007,79.82,82.11,84.4,81.02,77.65,75.2,72.76
46009,41.1,39.3,37.5,44.32,51.13,53.92,56.72
46011,3.63,2.39,1.15,1.78,2.42,1.75,1.08
46013,12.61,13.44,14.26,12.62,10.98,11.25,11.52
46015,58.87,57.16,55.46,53.85,52.24,46.38,40.52
46017,79.21,83.82,88.44,87.28,86.12,89.9,93.67
46019,45.46,34.16,22.86,26.25,29.64,24.42,19.19
46021,38.87,32.63,26.39,33.64,40.88,43.64,46.4
46023,45.46,43.7,41.93,45.91,49.89,53.3,56.72
46025,26.55,29.74,32.92,29.8,26.68,23.8,20.91
46027,0.96,1.95,2.93,2.22,1.5,6.16,10.82
46029,19.36,17.67,15.98,17.84,19.71,24.5,29.28
46031,65.3,70.3,75.29,74.56,73.83,73.06,72.28
46033,5.06,6.44,7.83,7.21,6.59,9.06,11.52
46035,23.27,24.4,25.53,23.59,21.65,27.23,32.81
46037,38.87,38.57,38.27,38.1,37.92,37.76,37.59
46039,33.81,26.51,19.2,23.86,28.53,25.93,23.33
46041,69.12,65.18,61.25,61.82,62.4,70.49,78.58
46043,65.3,61.64,57.98,54.9,51.83,50.22,48.6
46045,41.1,39.68,38.27,35.18,32.09,22.54,12.99
46047,12.61,10.94,9.26,13.37,17.48,25.14,32.81
46049,11.08,12.67,14.26,13.86,13.47,17.19,20.91
46051,33.21,30.79,28.37,28.45,28.53,30.67,32.81
46053,49.44,46.36,43.27,41.62,39.96,35.98,31.99
46055,26.55,25.66,24.77,27.96,31.14,20.65,10.15
46057,25.21,17.92,10.63,17.38,24.13,23.73,23.33
46059,32.25,24.56,16.87,12.6,8.34,10.66,12.99
46061,9.11,11.68,14.26,13.55,12.83,17.74,22.66
46063,8.37,9.12,9.87,13.0,16.14,11.64,7.13
46065,14.01,17.72,21.43,19.45,17.48,10.15,2.83
46067,54.25,53.07,51.89,51.51,51.13,49.86,48.6
46069,23.97,16.92,9.87,14.09,18.31,17.58,16.84
46071,19.9,34.4,48.9,62.1,75.29,74.76,74.22
46073,40.62,40.17,39.73,41.85,43.97,39.64,35.3
46075,7.23,12.36,17.48,12.29,7.1,4.06,1.02
46077,9.55,17.54,25.53,24.83,24.13,24.3,24.47
46079,7.64,6.56,5.48,11.48,17.48,25.14,32.81
46081,3.88,4.68,5.48,7.23,8.98,9.3,9.61
46083,0.67,1.5,2.32,3.24,4.17,3.66,3.15
46085,30.25,37.46,44.67,39.25,33.84,38.2,42.55
46087,16.75,25.95,35.15,43.14,51.13,47.6,44.08
46089,78.89,81.77,84.65,78.46,72.27,73.24,74.22
46091,16.75,26.76,36.77,27.54,18.31,18.07,17.82
46093,8.37,8.1,7.83,6.52,5.22,4.96,4.71
46095,54.25,60.97,67.69,74.16,80.64,81.73,82.81
46097,11.78,20.08,28.37,38.44,48.52,40.66,32.81
46099,19.9,19.94,19.99,19.15,18.31,17.58,16.84
46101,13.44,18.15,22.86,26.25,29.64,26.15,22.66
46102,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46103,12.19,11.41,10.63,9.31,7.99,10.09,12.19
46105,36.71,36.36,36.01,22.0,7.99,24.65,41.31
46107,29.7,25.9,22.09,22.86,23.62,16.31,9.01
46109,44.29,47.48,50.68,48.15,45.62,42.37,39.12
46111,23.27,27.44,31.61,26.96,22.32,20.76,19.19
46115,33.21,23.38,13.56,20.12,26.68,25.58,24.47
46117,27.86,26.01,24.16,15.38,6.59,5.65,4.71
46119,18.31,17.9,17.48,10.08,2.67,2.37,2.07
46121,87.36,85.08,82.81,86.68,90.54,90.0,89.47
46123,41.83,45.02,48.2,38.92,29.64,38.66,47.68
46125,22.64,18.45,14.26,12.13,10.0,14.2,18.4
46127,7.64,14.15,20.66,20.8,20.95,15.88,10.82
46129,41.1,43.63,46.16,40.0,33.84,41.22,48.6
46135,12.61,14.3,15.98,21.71,27.44,32.52,37.59
46137,42.5,50.97,59.44,64.66,69.88,63.98,58.08
47001,52.31,55.62,58.93,57.52,56.1,54.0,51.91
47003,82.87,80.64,78.41,80.26,82.11,79.76,77.4
47005,80.13,77.48,74.82,78.24,81.66,79.8,77.94
47007,83.25,88.94,94.62,94.94,95.26,93.86,92.46
47009,44.29,43.78,43.27,42.46,41.64,43.61,45.58
47011,67.97,67.83,67.69,68.26,68.83,64.88,60.92
47013,95.48,95.21,94.94,94.68,94.43,92.66,90.9
47015,79.82,74.54,69.25,69.56,69.88,72.45,75.02
47017,80.99,82.5,84.02,80.73,77.43,68.92,60.41
47019,76.57,76.28,75.99,75.45,74.91,72.92,70.94
47021,65.93,62.27,58.61,62.18,65.74,64.56,63.37
47023,72.91,69.15,65.39,62.05,58.71,64.27,69.83
47025,91.66,90.58,89.49,86.5,83.51,85.8,88.1
47027,92.49,92.14,91.79,87.36,82.94,85.04,87.14
47029,83.89,84.27,84.65,86.69,88.73,86.09,83.45
47031,64.92,62.18,59.44,59.08,58.71,60.32,61.94
47033,87.36,89.27,91.18,85.91,80.64,78.42,76.19
47035,65.93,66.54,67.14,63.59,60.04,60.48,60.92
47037,49.86,49.03,48.2,46.46,44.73,44.08,43.44
47039,77.49,75.24,73.0,72.64,72.27,72.52,72.76
47041,86.09,86.63,87.17,86.14,85.1,87.66,90.23
47043,60.24,63.69,67.14,70.48,73.83,71.14,68.46
47045,59.85,64.55,69.25,72.27,75.29,71.56,67.82
47047,44.95,50.2,55.46,56.31,57.15,56.94,56.72
47049,95.73,92.38,89.02,87.22,85.42,86.28,87.14
47051,74.05,66.94,59.82,56.86,53.9,54.43,54.96
47053,62.21,62.04,61.86,64.01,66.16,66.08,66.01
47055,75.8,72.32,68.83,66.33,63.83,62.38,60.92
47057,85.61,82.26,78.92,83.36,87.81,88.24,88.67
47059,75.8,75.06,74.31,73.08,71.86,72.64,73.42
47061,96.4,95.88,95.35,94.76,94.17,93.58,93.0
47063,75.23,75.37,75.52,77.76,80.01,79.79,79.57
47065,46.29,46.22,46.16,43.52,40.88,39.66,38.45
47067,88.51,90.62,92.74,92.96,93.19,89.44,85.68
47069,88.67,89.28,89.88,88.7,87.52,87.2,86.89
47071,80.61,81.31,82.01,82.76,83.51,81.89,80.27
47073,72.68,73.37,74.05,72.76,71.47,66.88,62.29
47075,83.89,80.7,77.52,77.48,77.43,75.42,73.42
47077,72.91,76.44,79.97,80.18,80.39,75.79,71.2
47079,63.96,63.93,63.9,61.97,60.04,60.48,60.92
47081,91.05,90.27,89.49,87.63,85.77,85.01,84.25
47083,75.52,82.86,90.19,91.5,92.8,90.91,89.02
47085,58.2,63.72,69.25,68.64,68.04,71.33,74.63
47087,93.47,92.15,90.83,89.86,88.89,88.34,87.78
47089,73.13,69.96,66.79,67.42,68.04,66.74,65.44
47091,93.0,92.4,91.79,88.96,86.12,86.85,87.59
47093,25.82,25.68,25.53,26.1,26.68,26.44,26.19
47095,96.02,96.02,96.02,96.29,96.56,97.08,97.61
47097,91.82,92.46,93.09,92.8,92.52,93.0,93.48
47099,80.61,80.77,80.93,78.4,75.87,75.04,74.22
47101,80.13,75.94,71.76,69.64,67.53,73.06,78.58
47103,68.61,68.72,68.83,71.33,73.83,72.83,71.83
47105,53.87,56.84,59.82,60.85,61.89,61.68,61.46
47107,67.97,68.61,69.25,67.92,66.6,68.9,71.2
47109,81.22,79.52,77.81,79.46,81.12,77.46,73.81
47111,92.65,92.7,92.74,90.43,88.12,86.06,83.99
47113,48.23,44.57,40.91,44.02,47.12,49.85,52.58
47115,87.36,86.72,86.09,83.36,80.64,83.42,86.19
47117,71.31,68.35,65.39,66.0,66.6,63.24,59.87
47119,49.86,46.56,43.27,41.31,39.35,38.47,37.59
47121,91.44,87.92,84.4,76.22,68.04,71.64,75.24
47123,83.6,83.6,83.6,85.8,88.0,80.57,73.14
47125,18.78,16.52,14.26,15.2,16.14,15.36,14.58
47127,62.62,59.32,56.03,59.22,62.4,63.52,64.64
47129,76.57,78.94,81.31,80.66,80.01,82.13,84.25
47131,73.13,71.81,70.49,71.62,72.75,74.9,77.05
47133,84.34,85.02,85.71,85.92,86.12,87.11,88.1
47135,85.8,89.67,93.54,94.75,95.96,96.06,96.15
47137,90.67,89.84,89.02,91.1,93.19,91.92,90.64
47139,84.75,84.38,84.02,83.9,83.79,83.89,83.99
47141,61.48,60.81,60.14,60.09,60.04,57.12,54.2
47143,87.36,89.84,92.33,90.91,89.49,85.45,81.41
47145,63.1,60.22,57.34,52.45,47.56,45.06,42.55
47147,52.31,53.02,53.74,52.99,52.24,56.06,59.87
47149,23.97,24.06,24.16,24.58,24.99,23.36,21.74
47151,91.28,90.15,89.02,88.57,88.12,90.24,92.36
47153,69.82,72.16,74.5,75.18,75.87,77.23,78.58
47155,70.96,69.32,67.69,69.2,70.71,67.32,63.94
47157,48.23,49.46,50.68,49.12,47.56,47.62,47.68
47159,74.88,73.11,71.35,68.26,65.17,66.2,67.22
47161,57.62,56.26,54.89,58.64,62.4,61.14,59.87
47163,58.2,58.09,57.98,57.56,57.15,57.86,58.56
47165,38.05,36.6,35.15,35.37,35.59,37.02,38.45
47167,55.87,56.92,57.98,56.75,55.52,55.24,54.96
47169,89.08,85.94,82.81,83.43,84.05,77.62,71.2
47171,86.09,81.64,77.2,72.36,67.53,68.0,68.46
47173,92.65,91.42,90.19,91.75,93.31,93.02,92.74
47175,76.57,77.49,78.41,81.76,85.1,88.36,91.63
47177,82.49,83.82,85.16,86.34,87.52,85.31,83.1
47179,45.46,43.7,41.93,43.33,44.73,44.4,44.08
47181,90.96,88.2,85.45,85.61,85.77,85.98,86.19
47183,63.55,62.7,61.86,65.35,68.83,64.35,59.87
47185,78.89,76.09,73.29,75.1,76.92,81.3,85.68
47187,2.01,1.66,1.31,1.66,2.01,3.2,4.39
47189,34.64,33.12,31.61,28.3,24.99,25.2,25.4
48001,76.57,78.27,79.97,82.17,84.37,82.89,81.41
48003,87.77,91.64,95.51,95.52,95.54,95.29,95.04
48005,79.82,80.38,80.93,80.78,80.64,80.1,79.57
48007,60.24,64.74,69.25,67.7,66.16,63.54,60.92
48009,44.29,36.76,29.23,27.96,26.68,31.57,36.47
48011,29.7,30.65,31.61,38.95,46.29,39.14,31.99
48013,89.91,91.66,93.41,92.62,91.82,91.58,91.34
48015,51.93,62.3,72.68,73.26,73.83,65.96,58.08
48017,99.24,98.98,98.73,97.4,96.08,94.88,93.67
48019,49.86,51.18,52.5,46.23,39.96,41.7,43.44
48021,78.48,78.31,78.13,79.62,81.12,80.16,79.19
48023,58.87,55.38,51.89,48.76,45.62,52.4,59.17
48025,96.12,96.7,97.29,96.84,96.4,93.65,90.9
48027,28.94,28.34,27.73,28.68,29.64,31.75,33.86
48029,65.71,67.0,68.29,69.7,71.12,72.46,73.81
48031,38.05,34.45,30.85,29.99,29.13,28.88,28.64
48033,11.78,10.06,8.34,10.0,11.65,13.12,14.58
48035,73.13,73.06,73.0,69.08,65.17,59.32,53.47
48037,45.46,46.83,48.2,47.88,47.56,46.26,44.97
48039,54.25,53.58,52.91,52.02,51.13,50.55,49.97
48041,55.43,57.02,58.61,57.61,56.61,55.04,53.47
48043,47.53,50.98,54.44,59.33,64.22,68.03,71.83
48045,88.09,88.26,88.44,73.08,57.72,63.62,69.51
48047,98.69,98.22,97.74,98.01,98.28,98.86,99.43
48049,58.2,59.38,60.55,60.17,59.79,60.62,61.46
48051,82.87,80.9,78.92,77.4,75.87,75.45,75.02
48053,58.2,57.12,56.03,52.28,48.52,50.74,52.96
48055,82.71,83.16,83.6,85.86,88.12,88.94,89.75
48057,80.61,79.51,78.41,80.48,82.55,84.54,86.54
48059,44.95,44.81,44.67,46.12,47.56,49.74,51.91
48061,99.4,99.28,99.17,99.2,99.24,99.24,99.24
48063,88.67,82.43,76.19,72.11,68.04,62.66,57.29
48065,27.86,21.06,14.26,11.62,8.98,8.67,8.37
48067,59.28,58.06,56.83,60.0,63.16,62.55,61.94
48069,96.28,96.98,97.68,96.98,96.28,96.22,96.15
48071,61.48,63.92,66.35,59.87,53.39,48.42,43.44
48073,82.87,82.44,82.01,84.43,86.85,86.7,86.54
48075,25.21,42.52,59.82,65.26,70.71,72.67,74.63
48077,40.62,37.89,35.15,32.39,29.64,31.75,33.86
48079,98.57,98.22,97.87,98.48,99.08,98.89,98.7
48081,36.33,48.08,59.82,65.26,70.71,74.65,78.58
48083,74.53,73.14,71.76,75.03,78.29,71.11,63.94
48085,6.21,6.46,6.72,7.53,8.34,9.25,10.15
48087,80.61,85.24,89.88,91.66,93.44,94.86,96.28
48089,70.42,72.46,74.5,76.87,79.24,76.73,74.22
48091,28.94,24.07,19.2,18.0,16.81,14.16,11.52
48093,86.41,83.67,80.93,76.03,71.12,69.47,67.82
48095,98.92,99.28,99.65,99.65,99.65,99.33,99.01
48097,56.19,56.11,56.03,57.62,59.22,59.2,59.17
48099,40.62,44.03,47.44,47.98,48.52,49.24,49.97
48101,93.98,95.36,96.75,92.82,88.89,87.28,85.68
48103,96.72,96.46,96.21,94.4,92.58,93.74,94.91
48105,98.03,96.85,95.67,91.9,88.12,90.16,92.2
48107,97.29,96.99,96.69,95.0,93.31,94.41,95.51
48109,99.08,99.18,99.27,99.2,99.14,99.34,99.55
48111,92.65,94.49,96.34,97.47,98.6,98.95,99.3
48113,84.34,85.76,87.17,87.8,88.44,88.4,88.35
48115,96.88,96.07,95.26,96.24,97.23,97.82,98.41
48117,97.33,97.19,97.04,97.02,97.01,97.4,97.8
48119,51.93,53.41,54.89,58.64,62.4,60.78,59.17
48121,12.19,13.84,15.5,15.82,16.14,17.27,18.4
48123,88.67,84.8,80.93,81.03,81.12,80.7,80.27
48125,87.36,86.4,85.45,82.34,79.24,83.86,88.48
48127,98.76,98.88,99.01,99.08,99.14,99.25,99.36
48129,61.48,55.5,49.51,48.54,47.56,46.26,44.97
48131,99.17,99.03,98.89,99.08,99.27,98.95,98.63
48133,65.3,68.07,70.84,71.35,71.86,71.14,70.43
48135,94.05,93.9,93.76,93.6,93.44,94.3,95.16
48137,95.38,94.57,93.76,93.96,94.17,94.54,94.91
48139,60.24,61.46,62.69,62.29,61.89,62.63,63.37
48141,91.95,91.57,91.18,91.24,91.31,91.32,91.34
48143,66.67,66.24,65.81,62.8,59.79,60.1,60.41
48145,91.44,92.09,92.74,92.63,92.52,93.42,94.33
48147,70.42,70.32,70.23,67.99,65.74,67.1,68.46
48149,76.95,75.89,74.82,72.05,69.28,58.48,47.68
48151,70.96,70.9,70.84,65.81,60.78,55.04,49.3
48153,88.41,92.18,95.96,96.26,96.56,96.46,96.37
48155,81.5,79.51,77.52,84.42,91.31,88.3,85.3
48157,36.33,36.17,36.01,34.54,33.08,33.8,34.53
48159,60.24,59.58,58.93,51.45,43.97,39.87,35.77
48161,79.59,78.02,76.44,76.68,76.92,80.18,83.45
48163,98.41,99.0,99.59,99.48,99.36,99.5,99.65
48165,99.81,99.76,99.71,99.73,99.75,99.76,99.78
48167,43.33,45.38,47.44,47.5,47.56,45.82,44.08
48169,99.46,99.66,99.87,99.79,99.71,99.66,99.62
48171,49.86,42.5,35.15,37.25,39.35,41.4,43.44
48173,75.23,84.38,93.54,95.72,97.9,98.44,98.98
48175,38.05,38.62,39.19,45.51,51.83,66.88,81.92
48177,96.4,96.44,96.47,95.16,93.86,94.68,95.51
48179,74.05,76.7,79.34,81.86,84.37,87.06,89.75
48181,48.23,47.84,47.44,46.08,44.73,44.4,44.08
48183,65.93,66.36,66.79,68.96,71.12,72.13,73.14
48185,77.94,82.78,87.62,86.87,86.12,85.71,85.3
48187,47.53,45.4,43.27,44.0,44.73,47.35,49.97
48189,96.56,94.88,93.19,93.25,93.31,94.99,96.66
48191,96.72,96.78,96.85,95.36,93.86,89.77,85.68
48193,69.82,71.56,73.29,76.26,79.24,70.08,60.92
48195,93.0,94.18,95.35,97.08,98.82,98.63,98.44
48197,74.88,83.94,93.0,90.4,87.81,86.03,84.25
48199,51.54,51.72,51.89,50.89,49.89,50.34,50.8
48201,80.13,80.05,79.97,80.82,81.66,82.56,83.45
48203,61.48,66.16,70.84,68.5,66.16,65.4,64.64
48205,78.48,76.12,73.77,76.3,78.83,76.73,74.63
48207,92.14,95.32,98.5,97.94,97.39,97.32,97.26
48209,31.65,34.96,38.27,38.48,38.68,38.14,37.59
48211,71.89,78.42,84.94,85.66,86.37,84.15,81.92
48213,71.54,71.02,70.49,71.38,72.27,72.05,71.83
48215,99.62,99.56,99.49,99.5,99.52,99.49,99.46
48217,80.13,79.74,79.34,77.78,76.22,74.82,73.42
48219,87.01,86.74,86.47,90.12,93.76,94.88,95.99
48221,45.46,44.36,43.27,41.31,39.35,36.08,32.81
48223,73.64,73.16,72.68,72.08,71.47,71.65,71.83
48225,73.13,72.9,72.68,78.24,83.79,84.54,85.3
48227,89.08,85.82,82.55,84.84,87.14,87.9,88.67
48229,99.97,99.96,99.94,99.92,99.9,99.9,99.9
48231,65.71,68.53,71.35,68.54,65.74,67.1,68.46
48233,63.55,62.4,61.25,62.2,63.16,64.3,65.44
48235,49.86,33.67,17.48,15.48,13.47,11.24,9.01
48237,76.19,80.3,84.4,84.38,84.37,85.02,85.68
48239,71.89,68.34,64.79,69.15,73.51,79.12,84.72
48241,63.55,58.02,52.5,60.01,67.53,69.36,71.2
48243,56.19,67.16,78.13,71.65,65.17,76.16,87.14
48245,65.93,67.38,68.83,69.61,70.39,73.07,75.75
48247,90.35,92.24,94.14,95.05,95.96,96.48,97.01
48249,95.99,95.91,95.83,95.68,95.54,94.27,93.0
48251,65.93,66.14,66.35,66.47,66.6,67.04,67.47
48253,94.68,91.85,89.02,89.13,89.24,90.29,91.34
48255,95.45,93.32,91.18,92.24,93.31,94.57,95.83
48257,64.57,63.8,63.04,61.13,59.22,63.34,67.47
48259,25.21,17.54,9.87,10.76,11.65,10.33,9.01
48261,98.34,99.09,99.84,99.92,100.0,100.0,100.0
48263,78.29,82.19,86.09,83.05,80.01,46.5,12.99
48265,38.05,45.72,53.39,49.5,45.62,46.01,46.4
48267,67.56,68.76,69.95,69.39,68.83,72.72,76.61
48269,74.05,76.09,78.13,70.64,63.16,77.81,92.46
48271,97.58,98.2,98.82,97.76,96.69,91.44,86.19
48273,93.47,91.12,88.76,87.95,87.14,89.14,91.15
48275,73.64,76.94,80.23,81.68,83.13,85.14,87.14
48277,56.83,59.94,63.04,65.28,67.53,66.77,66.01
48279,96.5,95.84,95.19,95.64,96.08,95.94,95.8
48281,43.33,41.77,40.21,34.92,29.64,35.48,41.31
48283,99.68,99.54,99.4,99.18,98.95,99.32,99.68
48285,73.13,71.68,70.23,67.22,64.22,64.83,65.44
48287,66.67,69.84,73.0,71.86,70.71,75.14,79.57
48289,62.21,62.62,63.04,69.63,76.22,79.66,83.1
48291,88.09,90.02,91.95,91.72,91.5,92.25,93.0
48293,79.21,81.8,84.4,82.52,80.64,79.61,78.58
48295,69.12,74.68,80.23,78.57,76.92,78.93,80.94
48297,74.88,79.04,83.19,85.16,87.14,90.61,94.08
48299,45.46,49.6,53.74,56.89,60.04,61.99,63.94
