FIPS,2014 EPL_NOVEH,2015 EPL_NOVEH,2016 EPL_NOVEH,2017 EPL_NOVEH,2018 EPL_NOVEH,2019 EPL_NOVEH,2020 EPL_NOVEH
48299,27.98,27.81,27.63,21.68,15.73,20.74,25.75
48301,98.92,97.9,96.88,48.44,0.0,0.0,0.0
48303,38.2,42.77,47.34,47.9,48.46,48.85,49.24
48305,19.33,22.14,24.96,45.3,65.65,66.42,67.19
48307,74.12,64.54,54.95,57.0,59.06,57.0,54.93
48309,62.97,62.97,62.97,63.1,63.23,59.88,56.52
48311,73.0,80.99,88.98,55.06,21.14,14.16,7.19
48313,75.96,73.23,70.49,48.73,26.97,44.84,62.7
48315,77.94,61.65,45.37,39.59,33.81,42.18,50.54
48317,5.48,4.33,3.18,1.59,0.0,0.0,0.0
48319,4.33,10.94,17.54,14.31,11.08,23.4,35.71
48321,55.78,47.82,39.86,47.14,54.41,57.63,60.85
48323,74.12,73.48,72.84,65.36,57.88,62.54,67.19
48325,13.34,24.04,34.73,39.54,44.35,41.84,39.34
48327,19.33,44.91,70.49,69.39,68.29,73.76,79.22
48329,20.73,17.96,15.19,15.46,15.73,16.58,17.44
48331,77.94,76.34,74.75,55.95,37.15,26.0,14.86
48333,15.79,30.58,45.37,43.81,42.25,22.27,2.29
48335,31.36,33.81,36.26,20.9,5.54,5.68,5.82
48337,23.62,18.83,14.04,13.07,12.1,17.36,22.63
48339,12.0,13.02,14.04,13.66,13.28,14.66,16.04
48341,49.32,45.6,41.87,35.99,30.12,53.88,77.63
48343,51.29,62.07,72.84,65.36,57.88,59.36,60.85
48345,55.78,43.54,31.3,37.82,44.35,34.16,23.97
48347,82.23,79.05,75.87,73.5,71.12,68.34,65.56
48349,77.17,75.53,73.89,70.46,67.02,48.06,29.09
48351,1.62,5.17,8.72,27.74,46.77,60.32,73.87
48353,83.86,80.63,77.4,78.48,79.56,76.24,72.92
48355,81.12,79.96,78.8,77.82,76.85,73.16,69.48
48357,3.44,5.24,7.04,5.74,4.43,5.81,7.19
48359,0.7,0.57,0.45,1.64,2.83,6.56,10.28
48361,29.74,36.66,43.58,47.5,51.42,47.82,44.21
48363,61.76,66.12,70.49,68.07,65.65,47.37,29.09
48365,29.74,20.25,10.76,17.48,24.2,29.16,34.12
48367,10.73,9.72,8.72,7.51,6.3,6.75,7.19
48369,13.34,15.44,17.54,25.68,33.81,19.47,5.12
48371,62.97,50.56,38.14,30.31,22.48,56.0,89.53
48373,18.08,33.43,48.77,52.52,56.26,44.36,32.46
48375,78.83,75.32,71.82,73.4,74.98,78.85,82.72
48377,83.41,82.47,81.53,85.22,88.92,89.51,90.1
48379,4.33,9.76,15.19,13.14,11.08,16.86,22.63
48381,14.65,10.43,6.21,7.37,8.53,9.96,11.39
48383,8.44,19.87,31.3,24.2,17.1,10.02,2.93
48385,42.38,27.06,11.75,11.92,12.1,31.32,50.54
48387,60.17,60.85,61.54,54.16,46.77,53.1,59.42
48389,87.71,72.08,56.45,55.43,54.41,61.5,68.59
48391,75.17,74.01,72.84,76.55,80.26,83.88,87.49
48393,1.31,2.51,3.72,9.15,14.58,48.03,81.48
48395,75.96,78.96,81.95,82.94,83.92,84.98,86.03
48397,3.88,4.7,5.51,6.39,7.26,5.1,2.93
48399,17.13,13.44,9.74,16.11,22.48,17.53,12.57
48401,31.36,33.81,36.26,35.03,33.81,28.22,22.63
48403,19.33,37.89,56.45,41.04,25.63,29.87,34.12
48405,52.98,63.86,74.75,63.84,52.94,68.2,83.45
48407,45.88,41.07,36.26,21.28,6.3,7.35,8.4
48409,65.97,61.21,56.45,62.37,68.29,64.57,60.85
48411,44.51,48.22,51.93,50.2,48.46,39.51,30.55
48413,69.79,67.83,65.87,42.23,18.59,10.58,2.58
48415,14.65,20.47,26.3,32.6,38.9,42.48,46.05
48417,58.87,53.82,48.77,34.96,21.14,35.84,50.54
48419,67.53,65.89,64.25,58.6,52.94,64.13,75.33
48421,1.78,1.19,0.6,2.51,4.43,3.68,2.93
48423,40.18,34.78,29.39,25.93,22.48,21.9,21.32
48425,2.04,3.5,4.97,3.49,2.01,6.14,10.28
48427,88.92,87.84,86.76,88.08,89.4,91.85,94.3
48429,40.18,47.57,54.95,49.65,44.35,68.93,93.51
48431,7.13,3.86,0.6,0.56,0.51,0.7,0.89
48433,52.98,61.16,69.34,59.68,50.02,33.03,16.04
48435,24.99,18.8,12.61,16.88,21.14,16.86,12.57
48437,26.52,17.62,8.72,38.5,68.29,75.87,83.45
48439,27.98,27.14,26.3,26.64,26.97,28.03,29.09
48441,44.51,43.19,41.87,43.11,44.35,46.0,47.64
48443,97.58,97.93,98.28,78.67,59.06,29.53,0.0
48445,31.36,29.49,27.63,45.43,63.23,62.04,60.85
48447,2.8,4.51,6.21,7.71,9.2,12.62,16.04
48449,51.29,38.8,26.3,26.64,26.97,23.42,19.86
48451,49.32,51.36,53.39,54.82,56.26,52.75,49.24
48453,49.32,47.35,45.37,43.81,42.25,44.94,47.64
48455,64.34,53.1,41.87,49.07,56.26,66.49,76.73
48457,45.88,53.71,61.54,62.89,64.25,69.06,73.87
48459,18.08,17.16,16.24,18.69,21.14,23.44,25.75
48461,51.29,61.56,71.82,63.12,54.41,64.87,75.33
48463,74.12,71.1,68.07,65.03,61.99,72.11,82.24
48465,65.97,74.87,83.76,73.5,63.23,65.21,67.19
48467,18.08,17.16,16.24,19.36,22.48,15.93,9.39
48469,44.51,47.42,50.33,51.64,52.94,55.53,58.12
48471,29.74,27.35,24.96,26.71,28.46,45.58,62.7
48473,52.98,41.18,29.39,22.56,15.73,13.56,11.39
48475,81.12,73.5,65.87,60.14,54.41,35.93,17.44
48477,40.18,31.12,22.06,31.44,40.82,42.52,44.21
48479,79.59,75.04,70.49,67.37,64.25,60.38,56.52
48481,64.34,57.34,50.33,52.37,54.41,66.02,77.63
48483,3.06,13.23,23.4,18.99,14.58,29.4,44.21
48485,51.29,56.41,61.54,62.89,64.25,64.9,65.56
48487,79.59,79.2,78.8,73.54,68.29,60.96,53.63
48489,82.84,75.46,68.07,60.5,52.94,41.74,30.55
48491,7.13,5.88,4.62,5.08,5.54,5.33,5.12
48493,10.73,12.96,15.19,13.14,11.08,8.75,6.43
48495,49.32,58.18,67.05,60.73,54.41,46.88,39.34
48497,3.44,6.59,9.74,10.41,11.08,9.14,7.19
48499,8.44,6.7,4.97,12.34,19.71,31.96,44.21
48501,23.62,31.74,39.86,27.8,15.73,10.78,5.82
48503,45.88,42.01,38.14,30.31,22.48,29.1,35.71
48505,52.98,62.4,71.82,74.88,77.94,84.02,90.1
48507,98.6,98.86,99.11,98.54,97.96,70.38,42.81
49001,2.8,3.88,4.97,4.41,3.85,4.01,4.17
49003,24.99,22.03,19.07,23.77,28.46,32.08,35.71
49005,19.33,19.2,19.07,16.18,13.28,17.3,21.32
49007,69.79,57.58,45.37,44.86,44.35,41.84,39.34
49009,0.0,0.3,0.6,17.21,33.81,48.96,64.1
49011,10.73,10.24,9.74,9.47,9.2,7.51,5.82
49013,7.13,8.44,9.74,9.47,9.2,17.48,25.75
49015,1.46,4.25,7.04,11.39,15.73,14.68,13.62
49017,71.06,42.55,14.04,9.24,4.43,4.04,3.66
49019,7.13,5.16,3.18,15.08,26.97,27.25,27.53
49021,32.73,26.56,20.38,21.43,22.48,15.93,9.39
49023,17.13,14.87,12.61,10.22,7.83,14.58,21.32
49025,4.78,8.7,12.61,9.93,7.26,18.18,29.09
49027,47.63,33.35,19.07,18.83,18.59,18.58,18.56
49029,1.05,0.67,0.29,0.34,0.38,0.64,0.89
49031,4.33,4.26,4.2,2.91,1.62,24.63,47.64
49033,0.7,0.76,0.83,0.6,0.38,0.19,0.0
49035,47.63,46.5,45.37,43.1,40.82,44.23,47.64
49037,42.38,44.86,47.34,59.23,71.12,71.38,71.64
49039,6.08,4.9,3.72,3.12,2.52,3.34,4.17
49041,27.98,21.58,15.19,8.86,2.52,3.09,3.66
49043,2.55,2.33,2.1,2.66,3.22,2.9,2.58
49045,13.34,15.44,17.54,24.77,32.0,25.28,18.56
49047,20.73,16.24,11.75,12.51,13.28,11.78,10.28
49049,9.36,8.2,7.04,7.15,7.26,6.84,6.43
49051,5.48,3.79,2.1,2.31,2.52,3.09,3.66
49053,12.0,10.36,8.72,14.22,19.71,17.88,16.04
49055,3.88,4.04,4.2,4.87,5.54,5.01,4.49
49057,42.38,44.86,47.34,43.12,38.9,33.99,29.09
50001,36.52,40.05,43.58,36.85,30.12,35.57,41.02
50003,60.17,64.12,68.07,75.77,83.48,85.48,87.49
50005,74.12,63.02,51.93,60.97,70.01,77.01,84.02
50007,75.17,72.83,70.49,71.36,72.24,72.58,72.92
50009,51.29,45.58,39.86,34.99,30.12,31.29,32.46
50011,40.18,47.57,54.95,49.65,44.35,47.44,50.54
50013,14.65,13.2,11.75,10.48,9.2,6.84,4.49
50015,20.73,24.18,27.63,28.88,30.12,42.52,54.93
50017,31.36,39.35,47.34,41.53,35.72,30.74,25.75
50019,57.15,61.51,65.87,73.06,80.26,72.91,65.56
50021,69.79,75.25,80.71,78.28,75.84,76.28,76.73
50023,61.76,65.55,69.34,73.1,76.85,78.37,79.89
50025,67.53,67.8,68.07,66.86,65.65,66.42,67.19
50027,61.76,55.27,48.77,42.24,35.72,39.26,42.81
51001,90.29,87.5,84.72,87.84,90.96,88.98,87.01
51003,29.74,26.57,23.4,26.76,30.12,31.29,32.46
51005,58.87,56.91,54.95,57.0,59.06,68.34,77.63
51007,6.08,6.56,7.04,9.57,12.1,13.48,14.86
51009,49.32,48.33,47.34,45.84,44.35,43.58,42.81
51011,51.29,46.58,41.87,39.51,37.15,30.56,23.97
51013,93.82,94.5,95.19,95.81,96.43,97.15,97.87
51015,20.73,16.67,12.61,18.4,24.2,24.08,23.97
51017,23.62,43.94,64.25,36.04,7.83,8.61,9.39
51019,27.98,25.69,23.4,18.34,13.28,10.84,8.4
51021,44.51,39.62,34.73,27.22,19.71,17.88,16.04
51023,4.78,9.98,15.19,16.14,17.1,14.84,12.57
51025,91.09,89.15,87.2,88.52,89.84,81.38,72.92
51027,75.17,75.52,75.87,74.06,72.24,65.83,59.42
51029,79.59,72.73,65.87,61.06,56.26,55.59,54.93
51031,38.2,30.8,23.4,33.88,44.35,43.58,42.81
51033,36.52,43.42,50.33,42.07,33.81,32.18,30.55
51035,57.15,52.96,48.77,41.29,33.81,33.97,34.12
51036,32.73,30.18,27.63,42.76,57.88,56.4,54.93
51037,88.38,89.66,90.93,88.62,86.31,86.9,87.49
51041,7.7,7.37,7.04,8.12,9.2,8.8,8.4
51043,13.34,29.35,45.37,43.1,40.82,29.13,17.44
51045,40.18,50.02,59.85,60.92,61.99,64.59,67.19
51047,34.8,38.33,41.87,39.51,37.15,25.38,13.62
51049,73.0,75.9,78.8,81.36,83.92,74.74,65.56
51051,90.29,92.02,93.76,93.64,93.51,92.92,92.33
51053,10.73,15.56,20.38,23.68,26.97,18.62,10.28
51057,32.73,35.44,38.14,33.3,28.46,32.08,35.71
51059,23.62,23.51,23.4,24.51,25.63,28.09,30.55
51061,10.16,10.46,10.76,8.15,5.54,9.06,12.57
51063,19.33,15.04,10.76,15.95,21.14,40.28,59.42
51065,15.79,10.38,4.97,6.4,7.83,5.57,3.31
51067,36.52,32.96,29.39,29.76,30.12,38.08,46.05
51069,15.79,14.92,14.04,13.66,13.28,18.62,23.97
51071,65.97,59.68,53.39,47.82,42.25,52.48,62.7
51073,13.34,19.15,24.96,23.72,22.48,14.15,5.82
51075,1.31,2.24,3.18,3.0,2.83,3.98,5.12
51077,69.79,66.38,62.97,61.02,59.06,48.4,37.75
51079,38.2,29.29,20.38,14.1,7.83,7.13,6.43
51081,88.92,88.32,87.71,82.28,76.85,83.94,91.02
51083,83.86,86.42,88.98,82.41,75.84,76.74,77.63
51085,4.33,4.92,5.51,5.52,5.54,7.91,10.28
51087,40.18,45.26,50.33,49.4,48.46,52.49,56.52
51089,71.89,64.95,58.01,66.49,74.98,67.92,60.85
51091,74.12,76.46,78.8,74.96,71.12,47.54,23.97
51093,24.99,24.98,24.96,25.96,26.97,25.47,23.97
51095,12.0,11.38,10.76,12.67,14.58,16.01,17.44
51097,31.36,26.71,22.06,15.63,9.2,14.53,19.86
51099,7.13,11.16,15.19,15.46,15.73,10.42,5.12
51101,6.08,4.9,3.72,4.63,5.54,10.2,14.86
51103,82.84,76.67,70.49,70.25,70.01,60.27,50.54
51105,75.96,78.96,81.95,87.62,93.28,93.82,94.37
51107,4.78,4.49,4.2,4.61,5.03,6.72,8.4
51109,26.52,28.91,31.3,34.22,37.15,39.98,42.81
51111,75.96,76.28,76.6,73.3,70.01,69.3,68.59
51113,34.8,44.1,53.39,37.94,22.48,12.38,2.29
51115,22.03,15.88,9.74,8.5,7.26,4.22,1.18
51117,81.12,79.26,77.4,82.64,87.87,84.68,81.48
51119,68.64,66.44,64.25,60.26,56.26,39.44,22.63
51121,51.29,43.01,34.73,36.82,38.9,41.56,44.21
51125,42.38,54.12,65.87,65.06,64.25,58.94,53.63
51127,2.32,2.46,2.61,3.1,3.6,3.09,2.58
51131,93.35,94.21,95.07,92.24,89.4,88.44,87.49
51133,38.2,33.79,29.39,22.56,15.73,24.92,34.12
51135,95.16,90.96,86.76,76.89,67.02,72.32,77.63
51137,31.36,26.71,22.06,18.9,15.73,15.88,16.04
51139,9.36,12.8,16.24,20.94,25.63,43.24,60.85
51141,40.18,31.12,22.06,26.09,30.12,29.61,29.09
51143,38.2,40.89,43.58,42.92,42.25,47.24,52.23
51145,2.8,2.18,1.56,1.59,1.62,1.25,0.89
51147,89.78,89.38,88.98,78.64,68.29,79.66,91.02
51149,15.79,15.49,15.19,22.66,30.12,24.99,19.86
51153,6.08,6.14,6.21,5.88,5.54,5.33,5.12
51155,61.76,63.0,64.25,66.27,68.29,59.41,50.54
51157,45.88,26.46,7.04,8.12,9.2,8.8,8.4
51159,67.53,63.69,59.85,67.84,75.84,65.39,54.93
51161,24.99,26.31,27.63,29.82,32.0,27.98,23.97
51163,34.8,22.78,10.76,10.92,11.08,13.56,16.04
51165,26.52,36.93,47.34,50.88,54.41,45.06,35.71
51167,79.59,74.46,69.34,62.8,56.26,63.95,71.64
51169,90.83,87.02,83.22,80.04,76.85,79.16,81.48
51171,27.98,33.06,38.14,48.01,57.88,45.17,32.46
51173,86.85,84.4,81.95,84.71,87.46,84.0,80.55
51175,40.18,58.79,77.4,70.82,64.25,60.38,56.52
51177,9.36,10.06,10.76,11.43,12.1,11.74,11.39
51179,3.88,3.53,3.18,3.2,3.22,3.7,4.17
51181,55.78,62.56,69.34,68.82,68.29,71.08,73.87
51183,92.87,90.68,88.48,84.37,80.26,83.88,87.49
51185,81.12,80.42,79.72,78.29,76.85,75.36,73.87
51187,31.36,34.75,38.14,40.2,42.25,40.8,39.34
51191,57.15,52.96,48.77,41.29,33.81,33.14,32.46
51193,34.8,38.33,41.87,51.93,61.99,51.5,41.02
51195,91.37,91.94,92.52,91.74,90.96,86.22,81.48
51197,78.83,80.18,81.53,76.89,72.24,65.18,58.12
51199,4.33,4.65,4.97,4.41,3.85,7.62,11.39
51510,85.23,87.1,88.98,87.92,86.85,89.86,92.87
51520,95.38,95.54,95.7,94.74,93.79,92.82,91.85
51530,93.54,91.26,88.98,59.55,30.12,47.11,64.1
51540,93.7,93.84,93.98,94.49,95.0,94.78,94.56
51550,22.03,22.72,23.4,21.56,19.71,23.62,27.53
51570,52.98,56.42,59.85,58.06,56.26,60.91,65.56
51580,27.98,48.02,68.07,73.0,77.94,77.33,76.73
51590,98.47,98.55,98.63,98.62,98.6,98.46,98.31
51595,99.2,99.08,98.95,99.03,99.11,99.11,99.11
51600,54.6,44.66,34.73,46.9,59.06,57.79,56.52
51610,74.12,66.06,58.01,44.06,30.12,45.49,60.85
51620,98.41,96.58,94.75,92.49,90.23,89.2,88.16
51630,85.23,86.85,88.48,82.66,76.85,79.16,81.48
51640,97.04,97.86,98.69,97.76,96.82,96.58,96.34
51650,80.32,79.33,78.35,81.44,84.53,83.62,82.72
51660,86.85,88.89,90.93,88.62,86.31,81.52,76.73
51670,94.46,95.0,95.54,89.51,83.48,84.76,86.03
51678,71.89,82.51,93.12,90.76,88.41,91.64,94.88
51680,98.03,97.72,97.42,96.5,95.57,95.06,94.56
51683,42.38,33.67,24.96,21.78,18.59,23.06,27.53
51685,64.34,49.54,34.73,28.61,22.48,16.93,11.39
51690,98.66,98.34,98.03,97.87,97.71,97.96,98.22
51700,85.23,85.66,86.09,89.35,92.61,92.74,92.87
51710,95.86,95.97,96.08,96.13,96.18,96.26,96.34
51720,85.23,88.88,92.52,94.34,96.15,91.09,86.03
51730,98.76,98.88,99.01,99.01,99.01,98.98,98.95
51735,4.78,5.91,7.04,14.76,22.48,17.53,12.57
51740,92.52,93.14,93.76,93.9,94.05,94.3,94.56
51750,40.18,63.69,87.2,84.6,82.01,79.01,76.0
51760,98.73,98.62,98.5,98.68,98.85,98.68,98.5
51770,96.72,96.56,96.4,96.98,97.55,96.94,96.34
51775,45.88,48.9,51.93,59.48,67.02,69.33,71.64
51790,87.3,75.77,64.25,63.74,63.23,69.28,75.33
51800,52.98,55.5,58.01,61.83,65.65,55.85,46.05
51810,17.13,18.1,19.07,20.78,22.48,26.52,30.55
51820,91.37,87.56,83.76,82.88,82.01,68.47,54.93
51830,62.97,75.34,87.71,86.71,85.71,74.2,62.7
51840,94.05,93.02,91.98,88.64,85.29,79.58,73.87
53001,23.62,25.62,27.63,41.02,54.41,53.32,52.23
53003,52.98,54.72,56.45,41.71,26.97,21.5,16.04
53005,29.74,29.56,29.39,29.76,30.12,28.82,27.53
53007,75.96,75.36,74.75,61.6,48.46,42.08,35.71
53009,68.64,67.84,67.05,64.52,61.99,65.74,69.48
53011,36.52,32.07,27.63,28.04,28.46,31.29,34.12
53013,71.06,77.14,83.22,83.03,82.84,77.88,72.92
53015,71.06,71.95,72.84,73.11,73.38,69.47,65.56
53017,8.44,14.41,20.38,20.76,21.14,27.63,34.12
53019,47.63,47.48,47.34,44.79,42.25,49.38,56.52
53021,51.29,43.78,36.26,27.42,18.59,23.06,27.53
53023,0.7,1.66,2.61,2.23,1.85,2.58,3.31
53025,45.88,44.73,43.58,37.79,32.0,35.67,39.34
53027,65.97,65.11,64.25,66.27,68.29,64.57,60.85
53029,18.08,21.52,24.96,21.03,17.1,17.27,17.44
53031,32.73,31.06,29.39,27.51,25.63,27.36,29.09
53033,88.03,88.5,88.98,89.97,90.96,92.12,93.28
53035,42.38,43.88,45.37,44.86,44.35,40.03,35.71
53037,55.78,50.57,45.37,32.54,19.71,21.84,23.97
53039,7.7,10.87,14.04,18.26,22.48,27.47,32.46
53041,47.63,49.78,51.93,52.43,52.94,45.34,37.75
53043,10.16,9.01,7.86,5.54,3.22,4.82,6.43
53045,19.33,19.2,19.07,17.4,15.73,17.79,19.86
53047,45.88,37.64,29.39,28.92,28.46,29.51,30.55
53049,64.34,62.1,59.85,60.92,61.99,66.82,71.64
53051,22.03,32.8,43.58,39.65,35.72,30.74,25.75
53053,45.88,47.32,48.77,46.56,44.35,44.28,44.21
53055,19.33,22.14,24.96,24.58,24.2,29.16,34.12
53057,34.8,33.05,31.3,31.65,32.0,27.98,23.97
53059,40.18,45.26,50.33,48.55,46.77,33.32,19.86
53061,32.73,33.73,34.73,35.22,35.72,35.71,35.71
53063,73.0,72.92,72.84,72.54,72.24,73.78,75.33
53065,36.52,29.96,23.4,25.18,26.97,28.03,29.09
53067,34.8,36.47,38.14,36.93,35.72,36.74,37.75
53069,27.98,22.76,17.54,9.44,1.34,2.14,2.93
53071,81.12,80.42,79.72,75.98,72.24,71.94,71.64
53073,65.97,68.9,71.82,71.47,71.12,72.5,73.87
53075,81.12,79.26,77.4,80.12,82.84,86.93,91.02
53077,45.88,43.88,41.87,43.11,44.35,45.2,46.05
54001,78.83,85.4,91.98,92.18,92.39,87.92,83.45
54003,55.78,44.38,32.98,35.07,37.15,46.04,54.93
54005,94.46,95.34,96.21,95.48,94.75,90.39,86.03
54007,93.09,91.66,90.23,89.05,87.87,80.87,73.87
54009,91.37,91.5,91.63,85.6,79.56,76.24,72.92
54011,96.85,96.93,97.01,96.37,95.73,95.44,95.16
54013,91.09,87.9,84.72,82.14,79.56,78.96,78.36
54015,88.38,86.31,84.24,83.12,82.01,80.18,78.36
54017,40.18,47.57,54.95,41.71,28.46,16.79,5.12
54019,87.71,84.21,80.71,81.36,82.01,83.02,84.02
54021,88.92,83.16,77.4,77.67,77.94,72.56,67.19
54023,64.34,70.1,75.87,78.67,81.47,78.74,76.0
54025,65.97,65.92,65.87,74.9,83.92,83.32,82.72
54027,84.59,81.7,78.8,68.34,57.88,40.25,22.63
54029,60.17,69.26,78.35,81.82,85.29,82.92,80.55
54031,67.53,75.65,83.76,60.46,37.15,54.4,71.64
54033,86.85,85.78,84.72,81.69,78.67,80.46,82.24
54035,82.23,82.72,83.22,80.58,77.94,83.05,88.16
54037,7.7,10.15,12.61,14.86,17.1,28.22,39.34
54039,87.71,88.1,88.48,90.23,91.98,92.92,93.86
54041,78.83,75.84,72.84,76.2,79.56,80.52,81.48
54043,88.03,89.34,90.64,92.62,94.59,92.34,90.1
54045,92.87,93.49,94.11,93.95,93.79,93.95,94.11
54047,97.04,97.23,97.42,97.61,97.8,97.66,97.52
54049,60.17,61.57,62.97,68.18,73.38,76.3,79.22
54051,73.0,74.8,76.6,76.22,75.84,74.86,73.87
54053,90.83,89.5,88.16,87.24,86.31,82.76,79.22
54055,82.84,84.46,86.09,88.52,90.96,87.82,84.69
54057,96.94,94.86,92.77,89.54,86.31,77.45,68.59
54059,85.23,89.67,94.11,95.78,97.45,96.5,95.54
54061,67.53,72.06,76.6,78.43,80.26,80.08,79.89
54063,32.73,40.75,48.77,55.38,61.99,63.78,65.56
54065,29.74,37.56,45.37,38.68,32.0,18.08,4.17
54067,74.12,78.67,83.22,84.46,85.71,78.23,70.75
54069,95.38,95.96,96.53,95.88,95.22,96.32,97.42
54071,24.99,40.72,56.45,46.8,37.15,52.87,68.59
54073,45.88,35.42,24.96,42.69,60.43,52.32,44.21
54075,49.32,59.33,69.34,70.23,71.12,78.24,85.36
54077,47.63,52.82,58.01,57.14,56.26,64.59,72.92
54079,24.99,19.52,14.04,16.32,18.59,23.84,29.09
54081,81.12,83.6,86.09,84.05,82.01,83.35,84.69
54083,87.3,88.38,89.46,88.66,87.87,90.22,92.58
54085,83.86,70.93,58.01,52.39,46.77,37.93,29.09
54087,88.03,84.37,80.71,82.32,83.92,86.04,88.16
54089,81.12,79.26,77.4,80.12,82.84,82.16,81.48
54091,74.12,70.58,67.05,71.95,76.85,67.48,58.12
54093,52.98,65.89,78.8,78.74,78.67,79.61,80.55
54095,77.17,77.98,78.8,63.63,48.46,46.34,44.21
54097,47.63,55.94,64.25,71.1,77.94,85.72,93.51
54099,89.49,91.0,92.52,92.78,93.03,89.2,85.36
54101,92.52,94.52,96.53,97.3,98.06,98.36,98.66
54103,86.85,85.04,83.22,79.53,75.84,68.34,60.85
54105,8.44,10.52,12.61,37.92,63.23,78.67,94.11
54107,80.32,82.28,84.24,86.32,88.41,86.88,85.36
54109,96.02,94.57,93.12,91.68,90.23,88.86,87.49
55001,9.36,11.7,14.04,20.51,26.97,28.03,29.09
55003,80.32,81.14,81.95,84.91,87.87,83.12,78.36
55005,49.32,45.6,41.87,47.4,52.94,53.94,54.93
55007,24.99,24.2,23.4,17.75,12.1,15.98,19.86
55009,47.63,48.2,48.77,47.77,46.77,47.2,47.64
55011,32.73,29.52,26.3,31.72,37.15,36.43,35.71
55013,27.98,22.11,16.24,15.98,15.73,12.56,9.39
55015,12.0,10.36,8.72,11.0,13.28,12.92,12.57
55017,54.6,48.24,41.87,38.8,35.72,29.18,22.63
55019,85.86,86.53,87.2,88.06,88.92,87.96,87.01
55021,14.65,19.02,23.4,30.28,37.15,30.56,23.97
55023,73.0,71.74,70.49,64.78,59.06,65.35,71.64
55025,79.59,77.73,75.87,74.06,72.24,76.4,80.55
55027,22.03,29.14,36.26,37.58,38.9,43.27,47.64
55029,26.52,19.13,11.75,14.42,17.1,19.21,21.32
55031,81.12,78.5,75.87,74.06,72.24,70.86,69.48
55033,27.98,27.81,27.63,30.72,33.81,34.76,35.71
55035,57.15,56.05,54.95,56.41,57.88,60.99,64.1
55037,17.13,23.26,29.39,33.27,37.15,36.43,35.71
55039,47.63,46.5,45.37,51.62,57.88,56.4,54.93
55041,52.98,48.28,43.58,37.79,32.0,33.06,34.12
55043,22.03,29.14,36.26,41.52,46.77,54.74,62.7
55045,22.03,23.49,24.96,23.72,22.48,30.12,37.75
55047,62.97,65.01,67.05,69.08,71.12,76.92,82.72
55049,31.36,29.49,27.63,23.11,18.59,16.1,13.62
55051,64.34,62.94,61.54,59.71,57.88,53.56,49.24
55053,49.32,54.59,59.85,60.14,60.43,49.89,39.34
55055,20.73,19.14,17.54,18.07,18.59,19.96,21.32
55057,19.33,15.97,12.61,12.35,12.1,12.86,13.62
55059,57.15,62.1,67.05,65.14,63.23,56.24,49.24
55061,18.08,22.19,26.3,30.06,33.81,30.67,27.53
55063,42.38,42.12,41.87,46.64,51.42,59.31,67.19
55065,18.08,22.85,27.63,34.22,40.82,41.82,42.81
55067,64.34,61.18,58.01,57.14,56.26,50.24,44.21
55069,36.52,39.2,41.87,42.06,42.25,46.4,50.54
55071,61.76,63.82,65.87,61.06,56.26,60.18,64.1
55073,32.73,34.49,36.26,35.99,35.72,39.97,44.21
55075,44.51,50.48,56.45,51.61,46.77,56.16,65.56
55077,7.13,9.87,12.61,18.4,24.2,28.33,32.46
55078,65.97,79.12,92.26,93.16,94.05,93.96,93.86
55079,97.84,97.68,97.52,97.54,97.55,97.42,97.29
55081,65.97,69.93,73.89,73.06,72.24,70.86,69.48
55083,12.0,13.02,14.04,12.13,10.22,12.54,14.86
55085,32.73,27.39,22.06,19.58,17.1,17.83,18.56
55087,22.03,19.13,16.24,18.69,21.14,22.56,23.97
55089,12.0,16.19,20.38,17.48,14.58,14.1,13.62
55091,44.51,44.04,43.58,47.5,51.42,38.58,25.75
55093,14.65,15.44,16.24,16.67,17.1,18.48,19.86
55095,18.08,17.16,16.24,15.41,14.58,14.72,14.86
55097,40.18,38.22,36.26,43.84,51.42,47.11,42.81
55099,49.32,50.62,51.93,53.17,54.41,48.61,42.81
55101,74.12,72.3,70.49,69.39,68.29,64.57,60.85
55103,49.32,49.82,50.33,47.34,44.35,51.24,58.12
55105,47.63,50.51,53.39,53.16,52.94,55.53,58.12
55107,36.52,40.05,43.58,43.96,44.35,37.45,30.55
55109,15.79,12.76,9.74,9.47,9.2,10.3,11.39
55111,44.51,45.92,47.34,44.08,40.82,43.44,46.05
55113,49.32,45.6,41.87,48.14,54.41,43.44,32.46
55115,26.52,27.96,29.39,33.27,37.15,33.85,30.55
55117,55.78,54.58,53.39,54.82,56.26,51.95,47.64
55119,60.17,58.31,56.45,50.4,44.35,51.24,58.12
55121,27.98,30.48,32.98,37.61,42.25,41.64,41.02
55123,84.59,84.65,84.72,85.78,86.85,84.16,81.48
55125,29.74,25.06,20.38,18.06,15.73,19.85,23.97
55127,27.98,33.92,39.86,39.38,38.9,30.76,22.63
55129,40.18,40.02,39.86,31.17,22.48,18.05,13.62
55131,20.73,19.9,19.07,18.83,18.59,16.1,13.62
55133,22.03,21.2,20.38,19.49,18.59,18.02,17.44
55135,27.98,37.66,47.34,43.12,38.9,33.22,27.53
55137,42.38,39.32,36.26,38.54,40.82,45.68,50.54
55139,54.6,51.68,48.77,47.77,46.77,51.65,56.52
55141,62.97,58.96,54.95,48.6,42.25,43.23,44.21
56001,22.03,22.04,22.06,27.03,32.0,39.82,47.64
