FIPS,2014 EPL_UNEMP,2015 EPL_UNEMP,2016 EPL_UNEMP,2017 EPL_UNEMP,2018 EPL_UNEMP,2019 EPL_UNEMP,2020 EPL_UNEMP
34005,55.21,59.94,64.66,64.21,63.76,61.73,59.71
34007,80.58,77.55,74.53,74.67,74.81,76.95,79.09
34009,69.91,74.21,78.51,79.51,80.51,79.8,79.09
34011,90.29,87.17,84.05,80.66,77.26,82.94,88.61
34013,91.72,92.76,93.79,92.16,90.54,89.58,88.61
34015,67.34,67.24,67.14,65.45,63.76,60.84,57.92
34017,70.77,68.96,67.14,63.73,60.32,60.01,59.71
34019,34.54,31.46,28.37,26.46,24.55,26.58,28.61
34021,71.89,72.4,72.91,71.91,70.92,70.54,70.15
34023,50.72,51.64,52.56,52.14,51.72,58.94,66.17
34025,51.74,50.65,49.57,47.24,44.9,49.38,53.85
34027,34.54,33.76,32.98,34.66,36.34,42.94,49.55
34029,68.04,64.41,60.78,58.74,56.69,57.31,57.92
34031,66.35,59.45,52.56,47.11,41.66,57.92,74.19
34033,85.9,82.98,80.07,78.66,77.26,79.9,82.53
34035,28.84,29.51,30.18,31.58,32.99,36.06,39.12
34037,61.99,58.76,55.52,54.48,53.44,55.68,57.92
34039,74.91,73.27,71.63,67.69,63.76,64.96,66.17
34041,63.01,66.19,69.37,66.56,63.76,64.96,66.17
35001,54.09,55.54,56.99,60.38,63.76,63.27,62.79
35003,90.29,52.54,14.8,7.4,0.0,28.96,57.92
35005,38.81,46.53,54.25,55.47,56.69,56.28,55.86
35006,95.96,97.22,98.47,98.63,98.79,98.28,97.77
35007,40.08,65.95,91.82,91.52,91.21,68.41,45.61
35009,55.21,65.41,75.61,73.26,70.92,79.46,88.0
35011,45.62,45.89,46.16,32.81,19.46,57.32,95.19
35013,84.97,86.48,88.0,86.7,85.41,86.12,86.82
35015,36.55,34.06,31.58,32.29,32.99,35.32,37.65
35017,60.74,70.03,79.31,79.51,79.71,84.16,88.61
35019,3.37,1.81,0.25,32.01,63.76,71.43,79.09
35021,92.23,65.07,37.92,49.12,60.32,39.4,18.49
35023,87.68,89.6,91.53,91.04,90.54,87.18,83.83
35025,26.81,36.48,46.16,55.8,65.45,73.08,80.71
35027,50.72,49.48,48.23,38.74,29.24,41.54,53.85
35028,8.63,7.1,5.57,11.9,18.22,20.09,21.96
35029,94.21,95.56,96.91,96.92,96.94,95.86,94.78
35031,92.23,95.19,98.15,98.56,98.98,98.68,98.38
35033,9.04,8.07,7.1,42.5,77.9,85.96,94.02
35035,90.29,90.26,90.23,86.82,83.41,88.32,93.22
35037,9.04,7.52,5.99,33.16,60.32,35.25,10.18
35039,90.61,85.85,81.09,81.235,81.38,81.52499999999999,81.67
35041,63.01,76.8,90.58,90.34,90.1,90.68,91.25
35043,59.82,65.72,71.63,76.07,80.51,79.28,78.04
35045,57.59,70.82,84.05,86.5,88.95,89.38,89.82
35047,21.11,22.4,23.69,44.57,65.45,64.94,64.42
35049,57.59,52.91,48.23,40.61,32.99,41.27,49.55
35051,28.02,56.38,84.75,90.18,95.61,91.6,87.59
35053,41.39,38.35,35.31,35.83,36.34,40.98,45.61
35055,92.23,87.41,82.59,84.35,86.11,87.96,89.82
35057,94.43,88.08,81.73,63.32,44.9,69.06,93.22
35059,10.54,9.36,8.18,5.62,3.06,11.56,20.05
35061,88.19,88.36,88.54,87.32,86.11,86.46,86.82
36001,32.22,33.76,35.31,36.84,38.38,41.12,43.86
36003,65.46,66.3,67.14,63.73,60.32,58.09,55.86
36005,94.75,94.92,95.1,94.98,94.87,95.42,95.96
36007,52.88,55.5,58.13,63.22,68.31,77.38,86.44
36009,56.45,57.96,59.47,61.61,63.76,63.27,62.79
36011,49.38,50.27,51.16,49.96,48.76,48.09,47.42
36013,51.74,58.2,64.66,68.49,72.32,66.88,61.43
36015,24.86,28.92,32.98,37.32,41.66,55.19,68.71
36017,52.88,52.72,52.56,53.0,53.44,65.17,76.89
36019,37.76,41.96,46.16,42.27,38.38,40.03,41.69
36021,44.57,38.08,31.58,35.7,39.81,52.12,64.42
36023,34.54,30.86,27.19,30.09,32.99,47.89,62.79
36025,69.02,69.2,69.37,56.2,43.03,40.34,37.65
36027,60.74,60.76,60.78,58.74,56.69,54.2,51.72
36029,44.57,42.1,39.64,39.01,38.38,42.9,47.42
36031,52.88,56.18,59.47,57.14,54.81,50.21,45.61
36033,55.21,63.42,71.63,73.22,74.81,78.24,81.67
36035,68.04,67.02,66.0,63.16,60.32,45.48,30.65
36037,41.39,35.78,30.18,33.26,36.34,33.49,30.65
36039,68.04,65.82,63.61,49.24,34.87,30.15,25.43
36041,38.81,58.66,78.51,80.96,83.41,45.0,6.59
36043,60.74,67.64,74.53,75.18,75.83,73.67,71.51
36045,79.82,79.94,80.07,73.52,66.97,66.57,66.17
36047,73.96,75.33,76.7,75.09,73.47,75.18,76.89
36049,59.82,62.24,64.66,68.49,72.32,60.93,49.55
36051,23.78,24.83,25.88,26.66,27.45,29.05,30.65
36053,17.77,20.73,23.69,30.02,36.34,32.48,28.61
36055,47.06,52.02,56.99,56.84,56.69,57.31,57.92
36057,71.89,71.12,70.36,75.44,80.51,75.33,70.15
36059,35.5,35.4,35.31,32.28,29.24,31.24,33.23
36061,48.2,49.68,51.16,52.3,53.44,58.93,64.42
36063,47.06,50.66,54.25,50.58,46.91,51.39,55.86
36065,45.62,48.39,51.16,50.61,50.06,44.59,39.12
36067,43.52,46.54,49.57,54.06,58.54,61.48,64.42
36069,30.25,30.92,31.58,28.84,26.11,24.94,23.77
36071,45.62,46.92,48.23,44.02,39.81,43.62,47.42
36073,72.78,65.46,58.13,51.52,44.9,57.53,70.15
36075,70.77,74.14,77.52,79.92,82.32,80.18,78.04
36077,42.73,46.94,51.16,58.31,65.45,64.94,64.42
36079,43.52,42.23,40.94,43.92,46.91,45.38,43.86
36081,63.01,63.31,63.61,62.84,62.07,66.11,70.15
36083,50.72,50.14,49.57,46.3,43.03,48.44,53.85
36085,41.39,41.16,40.94,40.38,39.81,44.68,49.55
36087,47.06,49.81,52.56,51.31,50.06,54.89,59.71
36089,75.68,80.22,84.75,81.32,77.9,78.91,79.92
36091,26.81,28.5,30.18,26.03,21.88,19.66,17.44
36093,50.72,54.42,58.13,63.22,68.31,74.99,81.67
36095,81.76,83.58,85.39,70.1,54.81,56.36,57.92
36097,28.02,42.5,56.99,53.52,50.06,57.24,64.42
36099,26.81,27.59,28.37,23.3,18.22,22.72,27.21
36101,52.88,56.83,60.78,63.87,66.97,65.69,64.42
36103,35.5,37.57,39.64,37.99,36.34,39.02,41.69
36105,87.17,86.28,85.39,82.95,80.51,82.17,83.83
36107,41.39,44.81,48.23,56.0,63.76,64.09,64.42
36109,22.03,26.1,30.18,32.53,34.87,34.05,33.23
36111,69.91,70.77,71.63,66.85,62.07,60.89,59.71
36113,32.22,35.07,37.92,34.56,31.21,32.22,33.23
36115,66.35,66.74,67.14,60.29,53.44,58.12,62.79
36117,38.81,45.68,52.56,54.62,56.69,41.06,25.43
36119,47.06,50.66,54.25,54.53,54.81,59.61,64.42
36121,38.81,46.53,54.25,55.47,56.69,51.15,45.61
36123,34.54,45.03,55.52,45.93,36.34,31.78,27.21
37001,63.01,57.09,51.16,52.3,53.44,54.65,55.86
37003,72.78,71.57,70.36,70.02,69.68,67.92,66.17
37005,89.88,68.02,46.16,51.42,56.69,38.37,20.05
37007,98.98,98.14,97.29,95.38,93.47,89.16,84.85
37009,59.82,60.3,60.78,47.82,34.87,36.99,39.12
37011,52.88,59.44,66.0,47.62,29.24,46.83,64.42
37013,88.19,86.12,84.05,86.5,88.95,84.83,80.71
37015,95.13,96.1,97.07,96.84,96.62,96.13,95.64
37017,88.19,82.44,76.7,75.76,74.81,63.26,51.72
37019,89.88,86.24,82.59,73.17,63.76,66.96,70.15
37021,45.62,41.77,37.92,31.24,24.55,21.0,17.44
37023,89.37,89.28,89.18,89.06,88.95,83.49,78.04
37025,78.13,71.4,64.66,61.6,58.54,55.13,51.72
37027,91.5,89.46,87.42,77.87,68.31,72.6,76.89
37029,77.3,83.76,90.23,90.72,91.21,91.45,91.69
37031,77.3,77.9,78.51,73.41,68.31,63.12,57.92
37033,84.37,85.68,86.98,78.95,70.92,68.54,66.17
37035,59.82,62.24,64.66,69.06,73.47,71.81,70.15
37037,66.35,64.98,63.61,53.32,43.03,41.08,39.12
37039,66.35,64.2,62.05,63.75,65.45,57.5,49.55
37041,86.66,91.42,96.18,95.97,95.76,76.84,57.92
37043,91.05,88.7,86.34,46.4,6.46,14.21,21.96
37045,91.05,92.56,94.08,92.31,90.54,87.7,84.85
37047,73.96,72.8,71.63,72.55,73.47,68.95,64.42
37049,88.19,86.12,84.05,83.73,83.41,77.46,71.51
37051,88.98,90.26,91.53,90.51,89.49,88.54,87.59
37053,41.39,41.16,40.94,39.66,38.38,28.44,18.49
37055,28.84,32.8,36.77,40.84,44.9,53.84,62.79
37057,83.25,84.0,84.75,80.29,75.83,68.63,61.43
37059,52.88,48.28,43.68,46.87,50.06,40.36,30.65
37061,83.92,85.67,87.42,88.46,89.49,79.1,68.71
37063,47.06,44.74,42.41,43.66,44.9,45.26,45.61
37065,97.55,96.07,94.59,88.46,82.32,87.4,92.49
37067,66.35,68.36,70.36,67.9,65.45,58.58,51.72
37069,84.37,76.25,68.13,59.1,50.06,64.99,79.92
37071,87.17,84.88,82.59,76.13,69.68,69.91,70.15
37073,86.66,84.62,82.59,76.76,70.92,82.92,94.91
37075,69.91,75.5,81.09,76.7,72.32,46.18,20.05
37077,68.04,59.6,51.16,55.74,60.32,52.96,45.61
37079,83.25,85.34,87.42,90.14,92.87,77.83,62.79
37081,69.02,64.9,60.78,59.66,58.54,63.62,68.71
37083,96.15,94.19,92.23,90.13,88.03,82.46,76.89
37085,85.42,85.08,84.75,83.54,82.32,80.18,78.04
37087,43.52,40.72,37.92,37.13,36.34,34.78,33.23
37089,49.38,35.53,21.68,16.46,11.24,13.16,15.09
37091,96.66,94.8,92.93,94.34,95.76,92.96,90.17
37093,91.05,91.64,92.23,91.16,90.1,89.05,88.0
37095,87.68,92.44,97.2,95.99,94.78,68.24,41.69
37097,78.13,75.52,72.91,65.72,58.54,52.98,47.42
37099,48.2,37.04,25.88,31.11,36.34,51.26,66.17
37101,68.04,64.41,60.78,55.42,50.06,43.86,37.65
37103,75.68,83.75,91.82,90.38,88.95,89.76,90.58
37105,79.05,79.56,80.07,81.19,82.32,72.56,62.79
37107,86.66,90.62,94.59,95.95,97.32,94.9,92.49
37109,81.76,78.68,75.61,70.53,65.45,60.65,55.86
37111,87.68,85.52,83.35,69.08,54.81,59.61,64.42
37113,63.01,49.16,35.31,34.15,32.99,40.2,47.42
37115,56.45,55.98,55.52,53.62,51.72,35.88,20.05
37117,96.66,96.23,95.8,95.7,95.61,95.5,95.39
37119,69.02,66.84,64.66,59.74,54.81,50.21,45.61
37121,75.68,60.92,46.16,37.7,29.24,35.47,41.69
37123,86.66,80.6,74.53,56.46,38.38,30.17,21.96
37125,59.82,58.4,56.99,51.95,46.91,45.38,43.86
37127,87.68,84.38,81.09,72.42,63.76,73.51,83.26
37129,68.04,65.04,62.05,62.06,62.07,58.96,55.86
37131,97.74,96.42,95.1,84.28,73.47,80.53,87.59
37133,85.42,89.18,92.93,92.72,92.52,90.57,88.61
37135,40.08,38.42,36.77,33.99,31.21,30.93,30.65
37137,60.74,68.72,76.7,79.51,82.32,63.09,43.86
37139,86.66,79.14,71.63,71.28,70.92,75.01,79.09
37141,74.91,79.48,84.05,80.97,77.9,81.89,85.87
37143,82.36,85.18,88.0,78.84,69.68,63.8,57.92
37145,88.19,92.0,95.8,91.54,87.29,79.4,71.51
37147,84.37,88.1,91.82,91.18,90.54,89.92,89.31
37149,80.58,72.1,63.61,54.26,44.9,35.16,25.43
37151,69.02,60.79,52.56,50.66,48.76,45.22,41.69
37153,95.73,93.98,92.23,92.38,92.52,91.17,89.82
37155,88.98,89.08,89.18,86.69,84.2,84.52,84.85
37157,85.42,83.26,81.09,70.7,60.32,67.26,74.19
37159,85.42,86.71,88.0,84.26,80.51,81.09,81.67
37161,93.98,89.68,85.39,85.75,86.11,82.6,79.09
37163,83.92,81.99,80.07,83.41,86.75,83.34,79.92
37165,97.13,96.66,96.18,96.82,97.45,97.69,97.93
37167,91.72,89.03,86.34,74.2,62.07,55.81,49.55
37169,69.91,64.69,59.47,61.61,63.76,55.59,47.42
37171,54.09,46.86,39.64,35.42,31.21,37.53,43.86
37173,59.82,56.19,52.56,62.44,72.32,71.91,71.51
37175,51.74,49.98,48.23,51.52,54.81,57.26,59.71
37177,97.96,96.7,95.45,71.18,46.91,38.78,30.65
37179,59.82,54.69,49.57,48.24,46.91,46.26,45.61
37181,82.36,86.47,90.58,90.9,91.21,89.91,88.61
37183,38.81,36.52,34.22,31.73,29.24,32.32,35.39
37185,64.02,74.04,84.05,86.77,89.49,91.21,92.93
37187,98.25,98.3,98.34,88.64,78.95,81.39,83.83
37189,75.68,75.1,74.53,76.22,77.9,84.8,91.69
37191,87.68,90.3,92.93,87.22,81.5,70.6,59.71
37193,93.98,88.28,82.59,68.7,54.81,56.36,57.92
37195,85.9,78.13,70.36,76.89,83.41,87.33,91.25
37197,55.21,52.39,49.57,48.24,46.91,50.38,53.85
37199,76.5,78.79,81.09,81.3,81.5,83.18,84.85
38001,1.56,2.53,3.5,2.93,2.36,1.62,0.89
38003,1.37,3.98,6.59,7.59,8.6,6.74,4.87
38005,18.53,29.08,39.64,47.22,54.81,42.73,30.65
38007,2.96,5.26,7.55,14.05,20.54,26.88,33.23
38009,6.08,5.35,4.62,13.25,21.88,23.66,25.43
38011,2.36,3.24,4.11,5.94,7.77,20.5,33.23
38013,1.91,2.48,3.06,3.5,3.95,5.65,7.35
38015,4.27,4.19,4.11,4.22,4.33,7.26,10.18
38017,8.05,7.58,7.1,9.17,11.24,13.75,16.26
38019,1.56,1.32,1.08,1.72,2.36,3.25,4.14
38021,0.83,3.06,5.28,7.38,9.49,12.29,15.09
38023,0.29,1.18,2.07,1.48,0.89,18.14,35.39
38025,9.04,11.02,12.99,15.08,17.17,11.02,4.87
38027,1.37,2.56,3.76,2.85,1.94,2.45,2.96
38029,8.05,8.99,9.93,6.28,2.64,4.14,5.63
38031,0.45,0.86,1.27,1.61,1.94,1.31,0.67
38033,0.38,0.38,0.38,1.84,3.31,9.78,16.26
38035,11.56,11.12,10.67,16.28,21.88,25.24,28.61
38037,3.85,4.92,5.99,6.54,7.1,4.76,2.42
38039,2.07,2.07,2.07,2.22,2.36,2.9,3.44
38041,1.02,3.15,5.28,4.61,3.95,25.68,47.42
38043,1.56,1.82,2.07,1.83,1.59,1.8,2.01
38045,2.07,2.31,2.55,1.64,0.73,1.21,1.69
38047,1.72,2.14,2.55,1.85,1.15,1.23,1.3
38049,8.05,6.81,5.57,4.44,3.31,22.5,41.69
38051,6.65,3.86,1.08,0.78,0.48,1.08,1.69
38053,4.27,8.09,11.91,16.23,20.54,19.52,18.49
38055,2.55,2.16,1.78,2.21,2.64,3.04,3.44
38057,14.74,10.15,5.57,3.36,1.15,3.39,5.63
38059,6.65,5.38,4.11,8.9,13.69,9.96,6.24
38061,9.04,12.91,16.78,21.44,26.11,31.88,37.65
38063,0.57,0.64,0.7,0.59,0.48,0.6,0.73
38065,9.65,6.88,4.11,17.66,31.21,21.6,12.0
38067,9.04,8.61,8.18,9.26,10.35,26.02,41.69
38069,1.37,1.72,2.07,1.74,1.4,2.18,2.96
38071,1.72,1.4,1.08,1.05,1.02,1.16,1.3
38073,9.04,6.83,4.62,3.49,2.36,9.9,17.44
38075,0.73,0.73,0.73,2.53,4.33,4.6,4.87
38077,7.48,7.03,6.59,9.52,12.45,13.77,15.09
38079,6.08,15.98,25.88,54.1,82.32,81.12,79.92
38081,0.57,0.65,0.73,1.54,2.36,2.66,2.96
38083,3.09,8.36,13.63,11.12,8.6,6.37,4.14
38085,99.59,99.51,99.43,99.28,99.14,99.4,99.65
38087,0.0,0.0,0.0,0.97,1.94,4.26,6.59
38089,4.27,6.43,8.6,12.35,16.11,14.06,12.0
38091,6.65,11.19,15.73,10.73,5.73,3.44,1.15
38093,5.7,5.64,5.57,10.84,16.11,28.9,41.69
38095,2.96,15.08,27.19,26.65,26.11,16.35,6.59
38097,3.85,4.71,5.57,9.01,12.45,12.67,12.89
38099,6.08,7.6,9.11,8.44,7.77,7.88,7.99
38101,3.85,4.41,4.97,8.1,11.24,20.94,30.65
38103,0.83,2.47,4.11,6.8,9.49,14.77,20.05
38105,0.83,2.16,3.5,4.98,6.46,13.26,20.05
39001,95.38,89.72,84.05,79.43,74.81,76.42,78.04
39003,78.13,69.46,60.78,59.66,58.54,60.66,62.79
39005,73.96,54.09,34.22,30.16,26.11,26.66,27.21
39007,64.02,65.58,67.14,72.2,77.26,80.26,83.26
39009,81.31,80.69,80.07,80.29,80.51,73.34,66.17
39011,28.84,21.82,14.8,16.51,18.22,18.36,18.49
39013,57.59,60.6,63.61,61.96,60.32,61.56,62.79
39015,77.3,71.65,66.0,58.86,51.72,45.42,39.12
39017,48.2,43.92,39.64,41.34,43.03,46.29,49.55
39019,43.52,45.88,48.23,41.55,34.87,30.15,25.43
39021,69.91,62.72,55.52,57.03,58.54,62.36,66.17
39023,75.68,75.65,75.61,76.44,77.26,78.59,79.92
39025,28.84,26.93,25.02,26.23,27.45,31.42,35.39
39027,73.96,60.06,46.16,53.24,60.32,61.56,62.79
39029,66.35,68.36,70.36,70.02,69.68,69.91,70.15
39031,57.59,50.64,43.68,52.88,62.07,66.79,71.51
39033,60.74,61.4,62.05,54.48,46.91,54.17,61.43
39035,80.58,81.58,82.59,84.0,85.41,85.13,84.85
39037,54.09,46.86,39.64,37.99,36.34,24.17,12.0
39039,52.88,51.22,49.57,42.22,34.87,36.99,39.12
39041,10.54,8.26,5.99,7.74,9.49,9.83,10.18
39043,52.88,57.47,62.05,55.4,48.76,56.59,64.42
39045,37.76,37.84,37.92,34.56,31.21,29.91,28.61
39047,68.04,59.6,51.16,54.85,58.54,54.04,49.55
39049,47.06,44.74,42.41,43.66,44.9,46.16,47.42
39051,52.88,46.91,40.94,39.66,38.38,38.75,39.12
39053,57.59,56.56,55.52,50.21,44.9,43.3,41.69
39055,15.31,15.06,14.8,13.02,11.24,12.06,12.89
39057,47.06,46.04,45.02,47.54,50.06,51.96,53.85
39059,81.76,80.54,79.31,76.39,73.47,62.6,51.72
39061,64.02,64.34,64.66,62.49,60.32,60.01,59.71
39063,45.62,38.6,31.58,30.41,29.24,27.33,25.43
39065,72.78,70.46,68.13,62.41,56.69,55.27,53.85
39067,31.01,25.79,20.57,36.14,51.72,60.22,68.71
39069,42.73,35.55,28.37,27.91,27.45,34.57,41.69
39071,93.19,87.46,81.73,74.35,66.97,57.19,47.42
39073,65.46,71.49,77.52,67.1,56.69,41.95,27.21
39075,19.33,14.63,9.93,7.83,5.73,6.86,7.99
39077,47.06,47.64,48.23,44.02,39.81,42.71,45.61
39079,82.87,86.86,90.86,92.86,94.87,87.79,80.71
39081,59.82,64.6,69.37,76.39,83.41,73.1,62.79
39083,42.73,41.18,39.64,43.28,46.91,41.15,35.39
39085,36.55,32.46,28.37,29.79,31.21,39.32,47.42
39087,51.74,56.26,60.78,61.42,62.07,56.9,51.72
39089,37.76,41.96,46.16,42.98,39.81,32.62,25.43
39091,54.09,45.43,36.77,38.29,39.81,40.75,41.69
39093,64.02,66.07,68.13,65.94,63.76,56.66,49.55
39095,85.42,83.58,81.73,80.34,78.95,81.1,83.26
39097,37.76,40.72,43.68,41.03,38.38,32.79,27.21
39099,76.5,76.06,75.61,79.51,83.41,85.7,88.0
39101,65.46,65.73,66.0,67.84,69.68,70.6,71.51
39103,22.86,19.3,15.73,15.28,14.84,14.4,13.97
39105,93.0,91.93,90.86,88.14,85.41,87.79,90.17
39107,25.76,23.72,21.68,15.14,8.6,9.39,10.18
39109,51.74,47.71,43.68,39.28,34.87,35.13,35.39
39111,50.72,47.87,45.02,56.0,66.97,56.29,45.61
39113,73.96,73.83,73.7,74.76,75.83,75.01,74.19
39115,57.59,63.98,70.36,56.01,41.66,36.16,30.65
39117,49.38,39.78,30.18,24.82,19.46,15.73,12.0
39119,65.46,63.12,60.78,64.54,68.31,63.12,57.92
39121,75.68,63.42,51.16,44.77,38.38,42.9,47.42
39123,28.84,28.61,28.37,32.36,36.34,30.88,25.43
39125,42.73,41.18,39.64,37.26,34.87,38.28,41.69
39127,77.3,79.52,81.73,80.34,78.95,75.23,71.51
39129,38.81,38.36,37.92,32.02,26.11,32.62,39.12
39131,96.34,93.46,90.58,88.35,86.11,68.91,51.72
39133,69.91,67.28,64.66,64.21,63.76,64.96,66.17
39135,45.62,45.89,46.16,42.98,39.81,28.62,17.44
39137,9.65,8.38,7.1,9.17,11.24,14.34,17.44
39139,66.35,67.86,69.37,68.17,66.97,65.69,64.42
39141,93.19,88.62,84.05,81.88,79.71,74.93,70.15
39143,45.62,44.02,42.41,42.04,41.66,41.68,41.69
39145,78.13,77.42,76.7,79.51,82.32,81.52,80.71
39147,65.46,57.51,49.57,44.69,39.81,37.6,35.39
39149,33.43,34.37,35.31,34.15,32.99,44.42,55.86
39151,64.02,62.4,60.78,59.66,58.54,56.19,53.85
39153,63.01,60.0,56.99,54.36,51.72,58.94,66.17
39155,52.88,52.02,51.16,48.03,44.9,46.16,47.42
39157,44.57,39.4,34.22,30.16,26.11,43.77,61.43
39159,20.25,16.08,11.91,9.84,7.77,10.33,12.89
39161,65.46,50.39,35.31,33.26,31.21,42.53,53.85
39163,84.37,86.46,88.54,90.82,93.09,79.63,66.17
39165,34.54,29.78,25.02,22.24,19.46,19.76,20.05
39167,52.88,37.28,21.68,23.12,24.55,34.2,43.86
39169,23.78,20.66,17.54,20.44,23.34,20.92,18.49
39171,66.35,50.83,35.31,33.26,31.21,29.21,27.21
39173,56.45,49.43,42.41,40.39,38.38,43.96,49.55
39175,42.73,37.16,31.58,26.73,21.88,20.18,18.49
40001,45.62,41.77,37.92,42.42,46.91,52.42,57.92
40003,22.03,19.4,16.78,16.98,17.17,19.56,21.96
40005,69.02,72.86,76.7,67.62,58.54,48.1,37.65
40007,4.93,6.24,7.55,20.27,32.99,31.82,30.65
40009,6.08,7.6,9.11,18.28,27.45,33.28,39.12
40011,6.08,6.04,5.99,9.22,12.45,40.58,68.71
40013,61.99,58.76,55.52,53.62,51.72,58.07,64.42
40015,60.74,65.05,69.37,74.54,79.71,80.21,80.71
40017,18.53,18.04,17.54,24.38,31.21,33.3,35.39
40019,28.84,34.24,39.64,44.85,50.06,46.96,43.86
40021,48.2,54.49,60.78,69.34,77.9,82.36,86.82
40023,55.21,66.37,77.52,83.23,88.95,85.74,82.53
40025,2.36,2.93,3.5,3.92,4.33,2.61,0.89
40027,18.53,21.11,23.69,25.57,27.45,35.66,43.86
40029,47.06,61.88,76.7,71.84,66.97,69.24,71.51
40031,61.99,69.34,76.7,77.3,77.9,78.91,79.92
40033,52.88,66.47,80.07,79.89,79.71,61.78,43.86
40035,32.22,30.3,28.37,41.59,54.81,49.34,43.86
40037,40.08,31.31,22.54,21.0,19.46,26.34,33.23
40039,11.11,10.89,10.67,13.39,16.11,14.5,12.89
40041,69.91,68.53,67.14,73.04,78.95,74.55,70.15
40043,3.85,4.71,5.57,4.61,3.66,6.43,9.2
40045,10.09,20.84,31.58,40.82,50.06,60.78,71.51
40047,21.11,22.4,23.69,33.36,43.03,48.44,53.85
40049,16.17,15.95,15.73,17.6,19.46,18.45,17.44
40051,16.17,15.95,15.73,18.14,20.54,29.83,39.12
40053,17.77,14.84,11.91,12.18,12.45,17.2,21.96
40055,7.48,24.21,40.94,63.84,86.75,71.3,55.86
40057,38.81,57.76,76.7,52.97,29.24,54.97,80.71
40059,2.23,2.64,3.06,3.96,4.87,13.42,21.96
40061,40.08,56.5,72.91,81.73,90.54,89.58,88.61
40063,48.2,57.67,67.14,76.94,86.75,88.03,89.31
40065,37.76,34.67,31.58,37.3,43.03,35.82,28.61
40067,17.77,37.38,56.99,66.41,75.83,71.0,66.17
40069,28.02,41.77,55.52,65.17,74.81,75.85,76.89
40071,45.62,51.88,58.13,65.8,73.47,75.76,78.04
40073,7.48,9.38,11.27,27.15,43.03,35.12,27.21
40075,24.86,30.82,36.77,36.56,36.34,26.89,17.44
40077,54.09,63.5,72.91,78.55,84.2,89.92,95.64
40079,72.78,68.72,64.66,61.6,58.54,58.23,57.92
40081,40.08,39.86,39.64,44.2,48.76,39.7,30.65
40083,31.01,32.62,34.22,37.02,39.81,35.23,30.65
40085,8.05,9.98,11.91,20.58,29.24,47.7,66.17
40087,9.04,11.92,14.8,15.98,17.17,18.61,20.05
40089,61.99,54.08,46.16,54.12,62.07,60.89,59.71
40091,66.35,76.34,86.34,79.9,73.47,65.7,57.92
40093,17.06,26.92,36.77,24.01,11.24,12.06,12.89
40095,49.38,41.8,34.22,30.16,26.11,23.08,20.05
40097,49.38,47.2,45.02,45.96,46.91,53.31,59.71
40099,13.59,10.88,8.18,15.03,21.88,22.82,23.77
40101,52.88,56.83,60.78,62.27,63.76,69.62,75.49
40103,30.25,26.4,22.54,24.32,26.11,42.91,59.71
40105,55.21,61.18,67.14,72.52,77.9,75.41,72.92
40107,56.45,71.71,86.98,87.74,88.5,75.65,62.79
40109,30.25,31.62,32.98,36.39,39.81,42.71,45.61
40111,78.13,82.78,87.42,89.8,92.17,90.39,88.61
40113,34.54,42.06,49.57,58.27,66.97,68.56,70.15
40115,66.35,66.74,67.14,67.73,68.31,58.93,49.55
40117,41.39,40.52,39.64,34.44,29.24,28.92,28.61
40119,24.86,30.08,35.31,37.56,39.81,34.21,28.61
40121,22.03,28.67,35.31,51.14,66.97,72.5,78.04
40123,32.22,35.07,37.92,40.48,43.03,46.29,49.55
40125,32.22,43.24,54.25,58.16,62.07,68.13,74.19
40127,83.25,82.17,81.09,80.02,78.95,84.13,89.31
40129,3.85,2.82,1.78,32.77,63.76,64.09,64.42
40131,23.78,25.49,27.19,32.78,38.38,40.03,41.69
40133,51.74,58.2,64.66,72.58,80.51,85.88,91.25
40135,70.77,72.65,74.53,79.6,84.68,76.7,68.71
40137,40.08,44.82,49.57,58.94,68.31,72.6,76.89
40139,14.23,10.66,7.1,9.17,11.24,11.62,12.0
40141,58.8,44.49,30.18,33.26,36.34,53.24,70.15
40143,34.54,37.74,40.94,45.5,50.06,54.89,59.71
40145,26.81,33.88,40.94,47.88,54.81,56.36,57.92
40147,25.76,24.15,22.54,31.17,39.81,44.68,49.55
40149,4.93,6.24,7.55,19.38,31.21,48.69,66.17
40151,9.04,7.31,5.57,19.28,32.99,43.42,53.85
40153,12.13,14.84,17.54,31.22,44.9,40.14,35.39
41001,60.74,67.64,74.53,79.97,85.41,83.06,80.71
41003,54.09,58.85,63.61,62.84,62.07,66.79,71.51
41005,64.02,56.12,48.23,42.28,36.34,39.02,41.69
41007,52.88,52.02,51.16,54.85,58.54,48.83,39.12
41009,81.76,77.33,72.91,73.19,73.47,69.82,66.17
41011,82.36,85.45,88.54,84.52,80.51,81.09,81.67
41013,97.39,94.32,91.24,89.0,86.75,69.24,51.72
41015,91.5,90.86,90.23,86.82,83.41,87.55,91.69
41017,76.5,65.38,54.25,49.58,44.9,53.84,62.79
41019,91.72,90.8,89.88,87.04,84.2,76.46,68.71
41021,69.91,78.96,88.0,89.6,91.21,77.82,64.42
41023,79.82,68.98,58.13,68.54,78.95,86.08,93.22
41025,91.05,94.12,97.2,97.42,97.64,89.66,81.67
41027,20.25,21.4,22.54,25.0,27.45,39.58,51.72
41029,85.9,80.76,75.61,71.29,66.97,60.41,53.85
41031,94.94,95.46,95.99,94.84,93.69,94.24,94.78
