FIPS,2014 EPL_CROWD,2015 EPL_CROWD,2016 EPL_CROWD,2017 EPL_CROWD,2018 EPL_CROWD,2019 EPL_CROWD,2020 EPL_CROWD,2021 EPL_CROWD,2022 EPL_CROWD
12035,37.44,40.24,43.04,34.54,26.04,18.58,11.11,9.17,7.22
12037,75.61,80.12,84.62,78.55,72.49,74.84,77.18,67.39,57.59
12039,95.42,93.58,91.75,86.86,81.98,78.76,75.53,64.84,54.15
12041,54.22,51.54,48.87,39.26,29.64,51.8,73.97,73.8,73.62
12043,57.59,64.69,71.79,69.01,66.22,81.39,96.56,94.6,92.65
12045,84.97,56.4,27.83,18.82,9.81,34.7,59.58,61.59,63.6
12047,75.1,77.65,80.2,82.86,85.51,86.96,88.42,84.08,79.73
12049,98.69,98.07,97.45,97.61,97.77,98.06,98.35,97.88,97.42
12051,97.17,96.78,96.4,96.99,97.58,97.24,96.91,91.39,85.87
12053,41.55,42.22,42.88,34.46,26.04,28.94,31.83,31.9,31.98
12055,66.13,66.11,66.09,74.78,83.48,71.53,59.58,65.61,71.65
12057,76.63,79.8,82.97,81.94,80.9,79.04,77.18,76.98,76.77
12059,40.24,48.46,56.67,61.44,66.22,61.39,56.56,64.1,71.65
12061,36.8,39.34,41.87,35.76,29.64,26.7,23.77,23.85,23.93
12063,60.52,62.51,64.5,74.53,84.56,77.38,70.21,47.07,23.93
12065,16.33,22.2,28.08,30.84,33.59,28.68,23.77,17.85,11.93
12067,54.89,72.42,89.94,92.04,94.14,93.49,92.84,93.6,94.37
12069,62.3,64.18,66.06,60.52,54.98,52.65,50.32,46.72,43.11
12071,69.5,68.48,67.46,65.29,63.13,63.98,64.83,62.83,60.83
12073,69.05,65.76,62.46,53.52,44.57,50.56,56.56,55.36,54.15
12075,79.18,74.09,68.99,67.6,66.22,68.22,70.21,77.16,84.12
12077,94.68,88.74,82.81,63.69,44.57,32.26,19.96,25.97,31.98
12079,88.06,88.58,89.11,88.11,87.11,82.94,78.77,62.94,47.12
12081,69.98,68.32,66.67,63.58,60.49,62.66,64.83,61.21,57.59
12083,55.49,49.01,42.53,41.54,40.56,51.48,62.41,61.62,60.83
12085,43.55,45.44,47.34,47.76,48.17,37.88,27.59,22.42,17.24
12086,94.52,94.95,95.38,95.42,95.45,95.67,95.89,95.9,95.9
12087,81.69,80.85,80.01,82.76,85.51,88.68,91.85,91.07,90.3
12089,21.08,23.24,25.41,25.72,26.04,28.94,31.83,27.88,23.93
12091,47.76,47.48,47.21,47.69,48.17,49.24,50.32,53.96,57.59
12093,95.0,94.38,93.76,92.5,91.24,88.36,85.49,88.62,91.76
12095,70.46,73.35,76.25,77.89,79.53,81.32,83.1,83.98,84.86
12097,78.41,80.58,82.74,82.36,81.98,82.03,82.08,86.54,91.0
12099,75.8,77.14,78.48,79.01,79.53,79.15,78.77,79.96,81.16
12101,52.85,50.84,48.84,46.7,44.57,42.4,40.23,38.16,36.08
12103,33.43,36.38,39.32,41.94,44.57,47.44,50.32,50.6,50.87
12105,84.43,84.22,84.02,84.76,85.51,82.82,80.14,80.65,81.16
12107,69.91,63.56,57.21,61.72,66.22,66.83,67.44,68.82,70.19
12109,18.94,17.32,15.7,13.96,12.23,18.0,23.77,20.51,17.24
12111,49.54,55.53,61.51,63.86,66.22,65.53,64.83,59.49,54.15
12113,51.0,53.99,56.99,50.78,44.57,49.0,53.44,50.28,47.12
12115,22.76,22.72,22.67,26.16,29.64,30.74,31.83,29.74,27.65
12117,20.76,24.86,28.97,38.57,48.17,57.8,67.44,67.97,68.5
12119,28.53,20.63,12.73,12.48,12.23,13.15,14.07,19.0,23.93
12121,73.45,73.98,74.5,77.7,80.9,83.2,85.49,79.55,73.62
12123,20.66,44.46,68.26,75.87,83.48,85.58,87.68,70.91,54.15
12125,84.08,73.9,63.71,63.42,63.13,76.7,90.26,92.86,95.45
12127,31.04,30.54,30.05,26.04,22.03,21.0,19.96,28.02,36.08
12129,48.04,54.84,61.64,58.31,54.98,61.21,67.44,69.54,71.65
12131,82.59,86.36,90.13,84.08,78.03,70.22,62.41,66.3,70.19
12133,63.51,54.96,46.42,56.32,66.22,62.9,59.58,56.86,54.15
13001,56.29,68.38,80.48,78.35,76.22,64.83,53.44,69.66,85.87
13003,78.0,66.1,54.19,66.11,78.03,78.4,78.77,85.88,93.0
13005,48.68,56.08,63.48,69.85,76.22,75.1,73.97,64.06,54.15
13007,91.47,90.68,89.88,86.68,83.48,66.9,50.32,37.12,23.93
13009,53.87,47.1,40.34,36.96,33.59,38.61,43.63,56.91,70.19
13011,69.66,69.16,68.67,64.58,60.49,65.35,70.21,53.14,36.08
13013,64.57,61.59,58.61,53.39,48.17,52.36,56.56,58.7,60.83
13015,77.08,75.82,74.56,73.52,72.49,66.04,59.58,49.46,39.33
13017,12.67,10.54,8.4,7.03,5.67,34.04,62.41,74.14,85.87
13019,45.05,34.22,23.4,30.22,37.03,32.31,27.59,35.35,43.11
13021,48.81,52.16,55.52,53.66,51.8,47.72,43.63,45.38,47.12
13023,8.98,16.37,23.75,16.78,9.81,34.7,59.58,51.34,43.11
13025,8.53,37.4,66.28,70.31,74.34,55.17,36.0,36.04,36.08
13027,91.31,91.29,91.28,83.75,76.22,79.66,83.1,70.34,57.59
13029,27.22,33.96,40.69,28.1,15.5,19.63,23.77,31.55,39.33
13031,60.62,54.09,47.56,55.34,63.13,56.72,50.32,41.15,31.98
13033,75.07,71.71,68.35,73.94,79.53,70.97,62.41,45.03,27.65
13035,78.8,67.18,55.56,64.03,72.49,67.45,62.41,63.0,63.6
13037,4.71,4.81,4.9,26.54,48.17,37.88,27.59,44.21,60.83
13039,32.44,38.81,45.18,54.16,63.13,43.45,23.77,25.71,27.65
13043,74.4,81.94,89.49,91.13,92.77,93.22,93.67,94.02,94.37
13045,70.33,65.11,59.89,52.23,44.57,44.1,43.63,50.61,57.59
13047,21.36,27.4,33.43,26.16,18.88,44.54,70.21,60.54,50.87
13049,13.63,8.33,3.02,6.42,9.81,41.09,72.37,73.87,75.37
13051,46.0,49.17,52.34,48.46,44.57,44.1,43.63,39.86,36.08
13053,88.22,79.57,70.93,75.23,79.53,75.95,72.37,76.05,79.73
13055,95.26,96.24,97.23,96.5,95.77,94.9,94.02,93.34,92.65
13057,58.2,57.91,57.62,49.09,40.56,32.16,23.77,20.51,17.24
13059,58.17,60.89,63.61,60.81,58.01,52.72,47.42,35.68,23.93
13061,82.11,61.67,41.23,40.9,40.56,25.84,11.11,7.58,4.04
13063,89.75,88.27,86.79,85.14,83.48,82.3,81.13,83.82,86.51
13065,12.48,20.86,29.23,58.17,87.11,88.06,89.02,82.9,76.77
13067,52.98,49.74,46.51,47.34,48.17,45.9,43.63,47.25,50.87
13069,80.96,71.65,62.34,57.07,51.8,63.66,75.53,70.88,66.24
13071,94.21,93.24,92.26,87.12,81.98,82.54,83.1,84.8,86.51
13073,12.13,17.58,23.02,17.62,12.23,11.67,11.11,10.3,9.48
13075,55.46,52.18,48.9,51.94,54.98,55.77,56.56,53.72,50.87
13077,42.34,43.96,45.59,41.31,37.03,42.22,47.42,43.38,39.33
13079,78.54,72.94,67.34,67.99,68.64,46.2,23.77,42.3,60.83
13081,86.06,83.83,81.6,77.97,74.34,66.96,59.58,37.18,14.79
13083,49.6,57.29,64.98,66.81,68.64,70.5,72.37,75.33,78.3
13085,29.48,27.74,26.01,38.9,51.8,68.64,85.49,75.87,66.24
13087,96.12,96.52,96.91,96.46,96.02,96.12,96.21,93.98,91.76
13089,72.33,71.98,71.63,67.38,63.13,63.98,64.83,67.51,70.19
13091,62.75,69.85,76.95,64.38,51.8,54.18,56.56,57.08,57.59
13093,77.75,83.48,89.21,63.12,37.03,64.73,92.43,89.47,86.51
13095,83.16,79.61,76.06,74.28,72.49,58.06,43.63,37.8,31.98
13097,57.72,54.94,52.15,51.97,51.8,62.08,72.37,73.0,73.62
13099,82.27,88.7,95.13,94.48,93.82,92.34,90.87,90.58,90.3
13101,90.89,91.84,92.8,85.42,78.03,77.6,77.18,81.02,84.86
13103,78.57,74.26,69.95,59.06,48.17,40.0,31.83,35.58,39.33
13105,61.6,52.46,43.33,38.46,33.59,59.97,86.35,85.6,84.86
13107,91.91,89.04,86.18,72.1,58.01,65.99,73.97,60.54,47.12
13109,85.39,80.8,76.22,77.12,78.03,84.76,91.5,91.9,92.3
13111,24.16,25.12,26.07,31.55,37.03,36.52,36.0,55.69,75.37
13113,37.25,33.17,29.1,20.66,12.23,16.1,19.96,20.11,20.27
13115,68.19,66.76,65.33,67.99,70.65,73.91,77.18,76.98,76.77
13117,18.12,15.57,13.02,14.26,15.5,21.54,27.59,25.76,23.93
13119,69.31,55.6,41.9,45.04,48.17,37.88,27.59,45.6,63.6
13121,59.66,53.92,48.17,48.17,48.17,52.36,56.56,57.08,57.59
13123,82.2,68.13,54.06,51.12,48.17,66.83,85.49,87.9,90.3
13125,76.66,82.85,89.05,91.0,92.96,93.92,94.88,95.34,95.8
13127,74.94,67.64,60.33,56.06,51.8,43.9,36.0,46.79,57.59
13129,75.64,75.72,75.8,80.18,84.56,84.72,84.88,75.56,66.24
13131,70.84,63.63,56.42,64.46,72.49,81.09,89.69,90.0,90.3
13133,58.33,44.92,31.52,18.6,5.67,4.78,3.88,12.08,20.27
13135,74.69,74.17,73.64,75.84,78.03,76.0,73.97,76.85,79.73
13137,86.76,86.22,85.67,75.94,66.22,61.39,56.56,61.4,66.24
13139,93.41,93.66,93.92,93.72,93.51,92.97,92.43,92.88,93.32
13141,32.06,19.88,7.7,6.68,5.67,5.59,5.51,2.76,0.0
13143,74.5,52.92,31.33,37.95,44.57,34.17,23.77,38.96,54.15
13145,22.51,18.76,15.0,20.52,26.04,20.06,14.07,14.43,14.79
13147,31.81,39.05,46.29,30.9,15.5,32.91,50.32,66.26,82.21
13149,61.1,72.92,84.75,79.54,74.34,62.33,50.32,27.18,4.04
13151,28.4,27.96,27.51,23.2,18.88,19.42,19.96,28.02,36.08
13153,68.16,73.23,78.29,78.16,78.03,70.22,62.41,61.62,60.83
13155,34.29,21.88,9.46,8.63,7.8,32.18,56.56,69.84,83.11
13157,44.03,39.64,35.24,34.41,33.59,43.52,53.44,50.28,47.12
13159,72.37,78.28,84.18,83.08,81.98,76.1,70.21,73.49,76.77
13161,80.23,86.79,93.35,91.88,90.42,87.96,85.49,81.13,76.77
13163,83.06,65.72,48.39,59.52,70.65,75.89,81.13,70.98,60.83
13165,94.49,94.02,93.54,78.33,63.13,53.38,43.63,23.39,3.15
13167,67.14,69.4,71.67,81.61,91.56,91.7,91.85,85.08,78.3
13169,5.83,10.06,14.29,20.16,26.04,46.74,67.44,69.54,71.65
13171,34.45,23.34,12.23,8.95,5.67,4.78,3.88,2.94,2.0
13173,86.63,61.59,36.55,20.42,4.3,18.07,31.83,60.82,89.82
13175,42.22,43.57,44.92,54.02,63.13,65.28,67.44,62.52,57.59
13177,18.21,17.24,16.27,24.93,33.59,25.2,16.8,33.84,50.87
13179,15.57,27.74,39.92,56.2,72.49,67.45,62.41,56.64,50.87
13181,38.97,44.34,49.7,47.14,44.57,36.08,27.59,18.54,9.48
13183,76.38,74.94,73.51,62.65,51.8,51.06,50.32,67.59,84.86
13185,71.54,74.37,77.2,72.92,68.64,62.6,56.56,63.38,70.19
13187,57.4,51.62,45.85,35.95,26.04,26.82,27.59,23.93,20.27
13189,63.13,74.14,85.16,71.58,58.01,33.38,8.75,5.63,2.51
13191,3.95,6.14,8.34,17.19,26.04,14.03,2.01,6.97,11.93
13193,55.65,61.26,66.86,46.45,26.04,33.14,40.23,38.16,36.08
13195,77.55,80.74,83.92,78.2,72.49,73.23,73.97,70.1,66.24
13197,84.88,76.18,67.49,59.64,51.8,31.46,11.11,25.22,39.33
13199,93.35,87.89,82.43,59.73,37.03,30.4,23.77,40.68,57.59
13201,88.41,92.96,97.52,96.48,95.45,95.77,96.09,92.96,89.82
13205,84.62,77.65,70.68,64.34,58.01,64.11,70.21,65.52,60.83
13207,62.05,65.28,68.51,58.34,48.17,37.88,27.59,35.35,43.11
13209,78.19,72.26,66.32,62.17,58.01,54.16,50.32,32.56,14.79
13211,26.39,35.96,45.53,27.67,9.81,36.11,62.41,72.31,82.21
13213,94.05,91.1,88.16,84.53,80.9,82.46,84.02,76.26,68.5
13215,59.09,59.88,60.68,57.83,54.98,58.7,62.41,66.3,70.19
13217,60.27,51.88,43.49,49.23,54.98,45.49,36.0,39.55,43.11
13219,13.88,20.25,26.62,33.59,40.56,30.26,19.96,20.11,20.27
13221,31.45,20.56,9.68,27.12,44.57,49.0,53.44,62.55,71.65
13223,41.13,45.28,49.44,45.0,40.56,34.08,27.59,29.78,31.98
13225,41.64,50.03,58.42,51.5,44.57,40.28,36.0,41.56,47.12
13227,24.01,38.24,52.47,55.24,58.01,69.08,80.14,81.62,83.11
13229,70.9,54.96,39.03,27.26,15.5,17.73,19.96,28.02,36.08
13231,52.34,55.54,58.74,42.39,26.04,31.02,36.0,28.14,20.27
13233,83.86,82.51,81.15,80.34,79.53,82.2,84.88,80.12,75.37
13235,74.56,72.16,69.75,40.99,12.23,53.12,94.02,93.99,93.95
13237,13.79,20.06,26.33,19.28,12.23,38.53,64.83,68.24,71.65
13239,69.82,37.4,4.97,42.25,79.53,78.35,77.18,70.39,63.6
13241,28.91,35.42,41.93,52.53,63.13,47.48,31.83,39.48,47.12
13243,86.66,84.21,81.76,80.64,79.53,78.35,77.18,62.15,47.12
13245,66.25,61.3,56.35,54.08,51.8,46.02,40.23,39.78,39.33
13247,75.04,70.17,65.3,60.14,54.98,68.05,81.13,82.12,83.11
13249,71.09,67.24,63.39,63.26,63.13,33.1,3.06,7.5,11.93
13251,13.75,43.96,74.18,74.26,74.34,75.76,77.18,62.15,47.12
13253,83.29,79.64,75.99,82.8,89.62,90.56,91.5,78.87,66.24
13255,74.28,70.52,66.76,64.94,63.13,41.54,19.96,28.02,36.08
13257,78.89,75.47,72.05,61.93,51.8,35.88,19.96,23.8,27.65
13259,12.54,16.52,20.5,14.15,7.8,12.3,16.8,10.42,4.04
13261,64.15,68.97,73.8,72.23,70.65,57.14,43.63,60.96,78.3
13263,66.99,65.81,64.63,70.43,76.22,71.83,67.44,43.86,20.27
13265,88.98,71.33,53.68,59.95,66.22,36.57,6.91,15.42,23.93
13267,82.14,81.3,80.45,84.78,89.11,89.06,89.02,84.38,79.73
13269,87.62,89.53,91.44,84.74,78.03,39.86,1.69,26.28,50.87
13271,85.23,79.68,74.12,61.14,48.17,67.26,86.35,87.78,89.21
13273,85.29,69.72,54.15,70.32,86.5,88.38,90.26,87.19,84.12
13275,46.8,60.56,74.31,78.14,81.98,62.8,43.63,35.64,27.65
13277,48.87,40.24,31.61,38.09,44.57,36.08,27.59,27.62,27.65
13279,84.24,88.66,93.09,91.1,89.11,85.12,81.13,77.38,73.62
13281,25.25,19.71,14.17,13.2,12.23,14.52,16.8,33.84,50.87
13283,30.21,28.35,26.49,50.42,74.34,45.57,16.8,14.36,11.93
13285,80.1,66.35,52.59,48.58,44.57,59.27,73.97,75.37,76.77
13287,92.1,91.32,90.54,90.08,89.62,46.34,3.06,5.14,7.22
13289,8.21,6.67,5.13,4.72,4.3,33.35,62.41,60.0,57.59
13291,7.13,7.32,7.51,14.77,22.03,54.86,87.68,88.44,89.21
13293,82.04,77.89,73.73,57.14,40.56,27.32,14.07,8.61,3.15
13295,78.38,78.98,79.59,71.36,63.13,51.68,40.23,38.16,36.08
13297,41.61,45.42,49.22,43.12,37.03,45.24,53.44,57.14,60.83
13299,88.73,76.82,64.92,52.74,40.56,34.08,27.59,45.6,63.6
13301,32.73,32.06,31.39,23.44,15.5,16.15,16.8,26.44,36.08
13303,60.43,68.96,77.49,71.86,66.22,64.32,62.41,66.3,70.19
13305,22.13,33.17,44.22,59.28,74.34,66.96,59.58,62.91,66.24
13307,2.93,12.48,22.03,13.16,4.3,2.15,0.0,0.0,0.0
13309,3.37,27.55,51.74,66.32,80.9,58.45,36.0,63.15,90.3
13311,31.71,33.7,35.69,27.28,18.88,43.16,67.44,71.4,75.37
13313,94.3,94.6,94.91,95.34,95.77,94.45,93.13,91.48,89.82
13315,75.55,63.98,52.4,55.2,58.01,42.8,27.59,22.42,17.24
13317,24.93,24.61,24.29,13.29,2.29,11.12,19.96,12.0,4.04
13319,28.72,48.74,68.77,64.63,60.49,62.66,64.83,66.66,68.5
13321,50.14,34.91,19.68,12.68,5.67,7.21,8.75,22.42,36.08
15001,97.36,96.8,96.24,96.13,96.02,96.58,97.14,97.24,97.33
15003,97.96,98.15,98.34,98.47,98.6,98.33,98.06,98.01,97.96
15005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15007,97.61,97.6,97.58,97.52,97.45,97.54,97.64,97.53,97.42
15009,99.04,99.09,99.14,99.03,98.92,98.62,98.31,98.48,98.66
16001,46.29,40.05,33.81,31.72,29.64,32.82,36.0,41.56,47.12
16003,24.71,34.91,45.11,48.46,51.8,51.06,50.32,37.12,23.93
16005,70.07,68.0,65.93,63.21,60.49,61.45,62.41,52.76,43.11
16007,45.4,45.34,45.27,50.12,54.98,61.21,67.44,59.16,50.87
16009,91.69,91.29,90.89,92.52,94.14,90.24,86.35,87.78,89.21
16011,93.22,90.7,88.19,86.38,84.56,82.84,81.13,82.62,84.12
16013,74.66,57.44,40.21,36.9,33.59,54.56,75.53,82.18,88.83
16015,9.07,9.36,9.65,15.84,22.03,42.22,62.41,71.07,79.73
16017,59.15,66.46,73.77,62.78,51.8,63.66,75.53,76.92,78.3
16019,56.1,65.37,74.63,74.48,74.34,77.24,80.14,78.46,76.77
16021,46.99,63.27,79.56,76.95,74.34,74.15,73.97,76.85,79.73
16023,26.42,20.47,14.52,27.54,40.56,32.16,23.77,19.28,14.79
16025,36.99,58.62,80.26,54.95,29.64,41.54,53.44,74.45,95.45
16027,91.53,90.0,88.48,88.8,89.11,86.1,83.1,85.16,87.21
16029,21.78,41.84,61.89,62.51,63.13,68.55,73.97,52.97,31.98
16031,90.48,90.37,90.26,84.9,79.53,82.2,84.88,89.29,93.7
16033,99.49,99.62,99.75,99.7,99.65,82.24,64.83,38.38,11.93
16035,20.57,16.6,12.64,28.61,44.57,44.1,43.63,47.25,50.87
16037,45.59,51.33,57.08,45.34,33.59,26.78,19.96,20.11,20.27
16039,87.11,80.93,74.75,61.46,48.17,47.8,47.42,64.29,81.16
16041,76.22,69.04,61.86,73.68,85.51,88.68,91.85,89.93,88.01
16043,93.19,93.52,93.86,90.48,87.11,89.77,92.43,93.06,93.7
16045,41.58,54.98,68.39,56.48,44.57,68.21,91.85,94.19,96.53
16047,97.26,96.61,95.96,93.76,91.56,85.16,78.77,79.96,81.16
16049,57.31,67.84,78.38,82.44,86.5,81.01,75.53,74.57,73.62
16051,72.49,77.95,83.41,85.84,88.28,86.88,85.49,89.07,92.65
16053,95.64,95.84,96.05,95.54,95.03,89.06,83.1,89.75,96.4
16055,75.39,67.66,59.92,52.24,44.57,46.0,47.42,43.38,39.33
16057,46.51,37.61,28.72,32.88,37.03,46.79,56.56,49.83,43.11
16059,43.2,52.15,61.1,72.29,83.48,75.46,67.44,65.52,63.6
16061,66.09,69.84,73.58,68.36,63.13,56.72,50.32,53.96,57.59
16063,94.87,92.66,90.45,92.47,94.49,94.0,93.51,91.17,88.83
16065,98.09,98.2,98.31,98.1,97.9,98.24,98.57,99.03,99.49
16067,90.13,89.7,89.27,86.38,83.48,86.87,90.26,90.82,91.38
16069,32.35,43.22,54.09,56.05,58.01,58.79,59.58,55.22,50.87
16071,71.22,77.3,83.38,82.14,80.9,67.17,53.44,71.63,89.82
16073,97.55,96.06,94.56,94.84,95.13,94.4,93.67,95.26,96.85
16075,71.47,82.49,93.51,93.82,94.14,94.21,94.27,94.11,93.95
16077,96.15,88.19,80.23,81.86,83.48,72.94,62.41,77.09,91.76
16079,78.26,74.71,71.16,64.59,58.01,42.8,27.59,42.59,57.59
16081,72.27,68.56,64.85,59.92,54.98,39.38,23.77,56.49,89.21
16083,83.03,79.87,76.7,73.68,70.65,67.74,64.83,69.23,73.62
16085,54.12,51.52,48.93,26.62,4.3,18.07,31.83,17.49,3.15
16087,86.09,79.68,73.26,71.96,70.65,63.6,56.56,51.84,47.12
17001,12.83,14.28,15.73,15.62,15.5,29.56,43.63,47.25,50.87
17003,72.14,75.68,79.21,63.69,48.17,34.06,19.96,11.56,3.15
17005,35.43,52.28,69.12,75.01,80.9,85.88,90.87,78.55,66.24
17007,74.85,70.88,66.92,73.91,80.9,67.17,53.44,58.52,63.6
17009,64.63,68.08,71.54,67.33,63.13,67.75,72.37,63.26,54.15
17011,20.73,28.38,36.04,29.04,22.03,21.0,19.96,28.02,36.08
17013,55.05,57.76,60.46,45.05,29.64,21.86,14.07,30.6,47.12
17015,28.78,26.41,24.04,14.17,4.3,3.15,2.01,14.83,27.65
17017,61.22,62.91,64.6,68.54,72.49,56.36,40.23,43.68,47.12
17019,24.48,53.14,81.79,87.07,92.36,87.73,83.1,50.17,17.24
17021,59.63,36.08,12.54,17.28,22.03,18.05,14.07,10.64,7.22
17023,31.36,39.74,48.11,42.57,37.03,32.31,27.59,22.42,17.24
17025,63.2,71.62,80.04,81.01,81.98,67.71,53.44,52.15,50.87
17027,16.49,17.64,18.78,26.18,33.59,41.96,50.32,60.26,70.19
17029,10.06,13.08,16.11,17.5,18.88,31.26,43.63,48.89,54.15
17031,86.37,85.64,84.91,83.44,81.98,81.06,80.14,79.94,79.73
17033,41.96,32.76,23.56,24.8,26.04,46.74,67.44,45.68,23.93
17035,67.97,62.65,57.34,47.18,37.03,34.43,31.83,29.74,27.65
17037,66.0,69.07,72.14,58.36,44.57,42.4,40.23,48.91,57.59
17039,12.42,19.9,27.38,30.48,33.59,21.17,8.75,5.63,2.51
17041,68.07,59.16,50.24,61.36,72.49,74.01,75.53,78.87,82.21
17043,67.24,66.02,64.79,63.96,63.13,61.36,59.58,62.91,66.24
17045,4.78,5.88,6.97,8.39,9.81,9.28,8.75,24.04,39.33
17047,6.11,8.6,11.08,18.56,26.04,28.94,31.83,31.9,31.98
17049,7.39,12.94,18.5,35.15,51.8,64.49,77.18,79.17,81.16
17051,47.91,50.84,53.77,47.16,40.56,42.1,43.63,56.91,70.19
17053,31.17,25.22,19.26,14.54,9.81,8.36,6.91,7.06,7.22
17055,27.51,24.22,20.92,27.25,33.59,41.96,50.32,48.72,47.12
17057,15.09,17.35,19.61,26.6,33.59,21.17,8.75,10.34,11.93
17059,27.03,18.6,10.16,18.1,26.04,20.06,14.07,26.7,39.33
17061,25.63,25.88,26.14,24.08,22.03,14.47,6.91,8.2,9.48
17063,49.89,40.03,30.18,26.1,22.03,19.42,16.8,18.54,20.27
17065,14.93,11.92,8.91,8.36,7.8,21.9,36.0,22.74,9.48
17067,38.3,31.87,25.44,23.74,22.03,22.9,23.77,17.85,11.93
17069,13.44,9.73,6.02,9.12,12.23,14.52,16.8,20.36,23.93
17071,16.52,16.49,16.46,19.24,22.03,26.93,31.83,24.54,17.24
17073,14.2,9.71,5.22,5.44,5.67,9.87,14.07,15.66,17.24
17075,41.1,43.95,46.8,43.68,40.56,36.2,31.83,24.54,17.24
17077,33.75,22.18,10.6,16.31,22.03,24.81,27.59,37.35,47.12
17079,2.96,2.28,1.59,17.59,33.59,50.52,67.44,47.54,27.65
17081,40.18,45.7,51.23,40.44,29.64,32.82,36.0,33.99,31.98
17083,12.73,11.58,10.44,12.97,15.5,10.5,5.51,3.76,2.0
17085,14.04,14.9,15.76,20.9,26.04,33.14,40.23,26.08,11.93
17087,30.15,30.64,31.14,26.59,22.03,16.57,11.11,17.52,23.93
17089,90.16,89.08,88.0,86.76,85.51,83.32,81.13,81.14,81.16
17091,33.27,33.04,32.82,34.92,37.03,42.22,47.42,45.26,43.11
17093,53.42,51.48,49.54,48.86,48.17,42.08,36.0,39.55,43.11
17095,26.84,27.26,27.67,34.12,40.56,36.2,31.83,27.88,23.93
17097,67.34,68.45,69.56,66.34,63.13,62.77,62.41,64.32,66.24
17099,16.05,16.14,16.24,19.13,22.03,29.02,36.0,37.66,39.33
17101,47.18,63.15,79.11,78.57,78.03,57.01,36.0,25.4,14.79
17103,5.89,21.49,37.09,31.56,26.04,17.4,8.75,5.95,3.15
17105,14.65,19.39,24.13,28.86,33.59,32.71,31.83,35.58,39.33
17107,6.24,7.74,9.23,7.45,5.67,6.29,6.91,23.12,39.33
17109,22.83,37.64,52.44,44.74,37.03,25.55,14.07,13.0,11.93
17111,45.56,44.02,42.47,38.03,33.59,36.91,40.23,36.1,31.98
17113,43.94,40.8,37.66,31.85,26.04,23.0,19.96,18.6,17.24
17115,32.25,32.86,33.46,26.17,18.88,19.42,19.96,23.8,27.65
17117,37.63,36.55,35.47,28.75,22.03,16.57,11.11,10.3,9.48
17119,15.79,16.65,17.51,23.58,29.64,26.7,23.77,23.85,23.93
17121,54.92,54.9,54.89,47.73,40.56,36.2,31.83,29.74,27.65
17123,11.24,13.36,15.47,12.64,9.81,26.72,43.63,43.37,43.11
17125,16.3,14.2,12.1,13.8,15.5,12.12,8.75,24.04,39.33
17127,14.68,25.94,37.19,50.16,63.13,67.75,72.37,66.6,60.83
17129,53.39,51.18,48.97,37.51,26.04,16.48,6.91,5.48,4.04
17131,9.23,8.12,7.0,6.34,5.67,7.21,8.75,5.95,3.15
17133,16.56,12.99,9.42,8.61,7.8,5.43,3.06,2.78,2.51
17135,29.8,27.46,25.12,29.35,33.59,32.71,31.83,33.96,36.08
17137,12.61,15.95,19.29,17.4,15.5,12.12,8.75,7.16,5.57
17139,60.2,64.94,69.69,75.3,80.9,72.87,64.83,73.0,81.16
17141,38.71,40.99,43.27,50.64,58.01,57.28,56.56,49.83,43.11
17143,45.08,42.24,39.41,30.72,22.03,32.83,43.63,43.37,43.11
17145,40.02,24.39,8.76,12.13,15.5,17.73,19.96,18.6,17.24
17147,3.41,3.01,2.61,2.45,2.29,3.09,3.88,2.94,2.0
17149,22.95,20.38,17.8,18.34,18.88,21.32,23.77,23.85,23.93
17151,2.48,12.92,23.37,17.8,12.23,7.12,2.01,2.26,2.51
17153,52.47,31.81,11.14,8.4,5.67,8.39,11.11,15.69,20.27
17155,18.5,19.89,21.27,23.66,26.04,28.94,31.83,23.31,14.79
17157,9.42,11.78,14.14,13.18,12.23,13.15,14.07,11.77,9.48
17159,68.51,54.68,40.85,22.04,3.22,11.59,19.96,23.8,27.65
17161,55.4,58.0,60.59,56.19,51.8,46.02,40.23,39.78,39.33
17163,33.56,36.06,38.55,30.29,22.03,26.93,31.83,31.9,31.98
17165,39.13,47.85,56.57,52.37,48.17,42.08,36.0,36.04,36.08
17167,34.51,32.66,30.82,33.92,37.03,38.63,40.23,41.67,43.11
17169,30.18,17.81,5.44,3.86,2.29,5.52,8.75,16.34,23.93
17171,30.37,30.54,30.72,39.44,48.17,32.48,16.8,17.02,17.24
17173,17.51,23.58,29.64,31.62,33.59,57.83,82.08,75.29,68.5
17175,36.45,27.01,17.57,12.68,7.8,3.9,0.0,1.0,2.0
17177,12.89,10.14,7.39,7.59,7.8,12.3,16.8,18.54,20.27
17179,16.91,21.3,25.69,23.86,22.03,19.42,16.8,22.22,27.65
17181,23.69,43.81,63.93,69.13,74.34,58.98,43.63,31.95,20.27
17183,26.11,29.6,33.08,35.06,37.03,34.43,31.83,29.74,27.65
17185,38.2,36.68,35.15,27.02,18.88,21.32,23.77,29.92,36.08
17187,77.4,78.2,78.99,82.74,86.5,81.01,75.53,57.43,39.33
17189,35.05,35.35,35.66,43.73,51.8,46.02,40.23,39.78,39.33
17191,37.95,39.03,40.11,45.96,51.8,47.72,43.63,39.86,36.08
17193,41.36,38.0,34.64,30.34,26.04,24.9,23.77,17.85,11.93
