FIPS,2014 EPL_DISABL,2015 EPL_DISABL,2016 EPL_DISABL,2017 EPL_DISABL,2018 EPL_DISABL,2019 EPL_DISABL,2020 EPL_DISABL,2021 EPL_DISABL,2022 EPL_DISABL
12029,96.28,96.66,97.04,96.54,96.05,96.5,96.94,96.96,96.98
12031,27.19,29.26,31.33,30.76,30.18,27.32,24.47,24.8,25.14
12033,48.93,47.1,45.27,45.35,45.43,49.61,53.79,56.66,59.53
12035,61.64,60.49,59.34,57.26,55.17,48.02,40.87,43.93,46.99
12037,94.97,93.3,91.63,90.56,89.49,88.02,86.54,89.72,92.9
12039,61.64,68.51,75.39,79.12,82.84,80.33,77.82,79.16,80.5
12041,92.04,88.9,85.77,86.06,86.34,87.26,88.19,85.18,82.18
12043,82.43,87.98,93.54,88.82,84.11,74.4,64.7,70.83,76.96
12045,83.79,80.94,78.1,76.62,75.14,83.36,91.57,91.81,92.05
12047,96.05,95.11,94.17,93.06,91.95,87.18,82.4,80.11,77.82
12049,14.45,12.8,11.14,9.06,6.97,11.09,15.21,25.92,36.62
12051,46.74,42.94,39.13,31.34,23.56,19.39,15.21,16.85,18.49
12053,80.64,79.37,78.1,78.1,78.1,79.38,80.65,78.18,75.72
12055,80.64,77.22,73.8,78.96,84.11,85.67,87.24,84.98,82.72
12057,18.94,18.04,17.13,16.12,15.12,15.9,16.68,16.01,15.34
12059,95.61,93.88,92.14,93.6,95.07,93.08,91.09,82.74,74.39
12061,55.71,59.66,63.61,61.65,59.69,59.08,58.47,56.26,54.06
12063,90.89,89.14,87.39,84.16,80.93,81.25,81.57,81.64,81.71
12065,78.16,75.56,72.97,65.54,58.1,63.87,69.64,75.91,82.18
12067,79.53,77.9,76.28,70.58,64.88,64.5,64.13,74.92,85.71
12069,50.08,52.84,55.59,56.84,58.1,60.42,62.73,58.76,54.79
12071,36.01,36.06,36.1,33.5,30.91,32.12,33.32,32.46,31.59
12073,6.24,8.94,11.65,13.07,14.49,15.18,15.88,16.04,16.19
12075,90.19,88.94,87.68,84.88,82.08,83.06,84.05,82.28,80.5
12077,87.81,87.25,86.69,91.37,96.05,96.16,96.28,95.68,95.07
12079,91.12,90.42,89.72,83.91,78.1,65.52,52.93,51.41,49.89
12081,33.4,34.75,36.1,36.2,36.29,39.9,43.51,41.32,39.13
12083,70.49,71.22,71.95,71.6,71.25,67.98,64.7,60.26,55.81
12085,44.73,46.51,48.3,47.72,47.15,45.33,43.51,39.4,35.28
12086,9.71,9.01,8.31,7.64,6.97,7.22,7.48,7.0,6.52
12087,32.51,26.38,20.25,16.34,12.42,9.95,7.48,8.31,9.13
12089,50.08,54.09,58.1,56.63,55.17,60.74,66.3,65.26,64.21
12091,37.89,36.55,35.21,41.18,47.15,47.82,48.5,48.75,49.0
12093,60.17,52.72,45.27,46.21,47.15,54.62,62.09,65.12,68.15
12095,7.9,8.49,9.07,10.12,11.17,11.9,12.64,11.89,11.14
12097,38.78,39.92,41.07,40.45,39.83,40.35,40.87,36.74,32.61
12099,18.94,19.07,19.2,19.8,20.41,20.61,20.81,20.47,20.14
12101,59.22,60.52,61.83,59.35,56.86,57.66,58.47,57.14,55.81
12103,44.03,45.21,46.39,47.22,48.04,50.48,52.93,50.48,48.04
12105,47.85,48.95,50.05,49.55,49.06,48.11,47.17,40.88,34.58
12107,62.56,63.08,63.61,67.08,70.55,68.26,65.98,68.95,71.91
12109,11.97,13.72,15.47,14.58,13.69,13.86,14.04,10.87,7.7
12111,53.68,52.38,51.07,51.64,52.21,51.7,51.18,48.04,44.89
12113,44.03,47.55,51.07,52.89,54.7,54.82,54.93,48.92,42.92
12115,52.66,53.42,54.19,52.12,50.05,48.61,47.17,45.54,43.91
12117,10.32,9.7,9.07,8.52,7.96,9.17,10.38,11.08,11.77
12119,80.64,82.66,84.69,82.81,80.93,80.04,79.15,75.83,72.51
12121,69.02,72.21,75.39,77.8,80.2,83.96,87.71,85.8,83.9
12123,94.3,91.68,89.05,90.68,92.3,92.36,92.43,88.56,84.7
12125,45.78,46.08,46.39,47.72,49.06,47.64,46.21,57.18,68.15
12127,53.68,55.89,58.1,60.84,63.58,65.35,67.12,65.26,63.41
12129,74.59,64.76,54.92,55.89,56.86,42.8,28.74,27.68,26.63
12131,69.02,64.55,60.08,59.88,59.69,60.89,62.09,57.55,53.01
12133,85.32,84.75,84.18,82.56,80.93,82.49,84.05,83.61,83.17
13001,75.33,76.72,78.1,78.1,78.1,61.67,45.23,37.14,29.05
13003,46.74,46.0,45.27,45.78,46.29,46.73,47.17,35.53,23.89
13005,71.12,74.02,76.92,78.35,79.78,78.8,77.82,84.14,90.45
13007,72.62,77.94,83.25,86.8,90.35,85.5,80.65,65.64,50.62
13009,34.16,36.06,37.95,45.8,53.65,56.06,58.47,53.74,49.0
13011,56.73,57.41,58.1,57.83,57.56,66.68,75.81,75.39,74.96
13013,24.45,27.89,31.33,28.54,25.76,27.25,28.74,27.32,25.9
13015,37.03,40.61,44.19,40.91,37.63,31.86,26.1,21.14,16.19
13017,95.7,90.2,84.69,70.4,56.1,37.39,18.68,17.87,17.05
13019,71.76,78.43,85.1,83.4,81.69,74.0,66.3,64.85,63.41
13021,41.45,43.92,46.39,48.7,51.0,52.96,54.93,53.18,51.42
13023,85.32,80.36,75.39,68.51,61.64,68.95,76.26,78.38,80.5
13025,96.5,96.62,96.75,92.8,88.86,76.78,64.7,59.38,54.06
13027,89.62,88.16,86.69,76.47,66.25,54.05,41.85,51.59,61.34
13029,11.46,10.64,9.81,14.5,19.2,17.54,15.88,18.84,21.79
13031,19.8,21.24,22.67,25.57,28.46,28.2,27.94,33.18,38.43
13033,69.02,64.18,59.34,49.58,39.83,32.15,24.47,32.65,40.82
13035,44.03,45.67,47.31,50.48,53.65,51.57,49.49,44.31,39.13
13037,60.17,64.09,68.0,64.37,60.74,63.93,67.12,63.82,60.52
13039,10.98,16.06,21.14,20.17,19.2,20.0,20.81,35.35,49.89
13043,75.96,74.15,72.33,71.79,71.25,72.94,74.63,72.89,71.14
13045,50.08,51.48,52.88,47.69,42.5,42.18,41.85,43.37,44.89
13047,45.78,43.95,42.12,42.31,42.5,53.6,64.7,64.05,63.41
13049,29.96,36.04,42.12,62.68,83.25,87.5,91.76,82.52,73.27
13051,18.31,21.3,24.29,29.76,35.24,40.24,45.23,44.57,43.91
13053,57.62,54.34,51.07,31.12,11.17,17.08,22.98,12.04,1.11
13055,70.49,70.87,71.25,70.9,70.55,71.46,72.37,71.06,69.74
13057,4.81,4.72,4.62,5.27,5.92,7.92,9.93,8.82,7.7
13059,9.71,8.39,7.07,9.75,12.42,17.07,21.71,20.92,20.14
13061,94.49,84.76,75.04,80.21,85.39,88.24,91.09,78.22,65.35
13063,14.45,12.8,11.14,10.55,9.96,10.72,11.49,12.02,12.54
13065,84.24,81.84,79.43,63.74,48.04,54.18,60.31,58.61,56.92
13067,2.32,2.37,2.42,2.29,2.16,2.94,3.72,3.46,3.21
13069,53.68,61.29,68.9,73.02,77.14,72.72,68.3,64.41,60.52
13071,42.31,44.35,46.39,42.64,38.9,42.56,46.21,52.01,57.81
13073,9.11,10.38,11.65,13.38,15.12,18.42,21.71,23.42,25.14
13075,43.11,54.22,65.33,68.29,71.25,62.09,52.93,53.5,54.06
13077,9.71,10.09,10.47,10.22,9.96,11.3,12.64,15.94,19.25
13079,48.93,54.14,59.34,62.46,65.58,76.65,87.71,89.64,91.57
13081,85.32,80.56,75.8,72.81,69.82,74.09,78.36,82.68,86.99
13083,71.12,64.61,58.1,61.84,65.58,65.94,66.3,60.18,54.06
13085,20.89,21.78,22.67,33.1,43.52,42.68,41.85,33.49,25.14
13087,53.68,57.76,61.83,63.02,64.22,56.86,49.49,51.25,53.01
13089,7.45,7.54,7.64,7.8,7.96,9.17,10.38,11.74,13.11
13091,73.96,77.68,81.41,79.28,77.14,79.54,81.95,85.3,88.64
13093,50.08,58.07,66.06,76.63,87.2,75.27,63.34,69.15,74.96
13095,48.93,47.1,45.27,48.14,51.0,54.74,58.47,62.62,66.78
13097,18.31,18.76,19.2,17.8,16.4,15.81,15.21,15.28,15.34
13099,45.78,47.92,50.05,45.74,41.42,47.6,53.79,45.21,36.62
13101,39.83,36.6,33.37,38.92,44.48,33.73,22.98,14.38,5.79
13103,23.02,24.82,26.62,24.6,22.57,16.25,9.93,9.96,9.99
13105,71.12,72.81,74.5,78.88,83.25,85.06,86.86,82.34,77.82
13107,62.56,67.77,72.97,74.68,76.38,77.37,78.36,82.68,86.99
13109,51.74,53.33,54.92,57.83,60.74,44.34,27.94,41.36,54.79
13111,92.68,90.44,88.19,92.12,96.05,95.92,95.8,90.25,84.7
13113,6.24,5.28,4.33,4.7,5.06,8.85,12.64,13.48,14.32
13115,61.64,57.26,52.88,50.46,48.04,50.92,53.79,54.29,54.79
13117,1.46,1.26,1.05,0.93,0.8,0.84,0.89,1.21,1.53
13119,81.31,86.72,92.14,86.17,80.2,79.01,77.82,72.62,67.42
13121,5.16,5.78,6.4,6.68,6.97,6.74,6.52,6.68,6.84
13123,76.5,77.3,78.1,80.47,82.84,83.68,84.53,78.9,73.27
13125,36.01,30.48,24.96,28.48,32.0,36.11,40.23,46.62,53.01
13127,46.74,48.4,50.05,51.13,52.21,47.03,41.85,32.87,23.89
13129,50.08,62.74,75.39,75.56,75.74,61.45,47.17,39.38,31.59
13131,72.62,78.66,84.69,85.16,85.64,84.56,83.48,77.7,71.91
13133,24.45,36.38,48.3,46.86,45.43,40.66,35.9,32.48,29.05
13135,1.15,0.96,0.76,0.65,0.54,0.67,0.8,1.0,1.21
13137,58.42,56.67,54.92,56.96,58.99,59.65,60.31,57.55,54.79
13139,12.61,12.66,12.7,12.27,11.84,13.86,15.88,15.61,15.34
13141,47.85,40.12,32.38,43.78,55.17,55.05,54.93,71.4,87.88
13143,78.16,75.98,73.8,73.3,72.81,68.47,64.13,62.32,60.52
13145,61.64,63.48,65.33,68.69,72.05,63.94,55.82,54.05,52.27
13147,64.37,67.81,71.25,77.25,83.25,84.9,86.54,81.98,77.41
13149,92.96,88.38,83.79,81.78,79.78,88.41,97.04,95.67,94.3
13151,7.45,9.3,11.14,9.8,8.47,6.68,4.9,5.34,5.79
13153,17.54,20.92,24.29,25.77,27.25,24.48,21.71,21.75,21.79
13155,75.96,85.56,95.16,89.89,84.62,58.97,33.32,18.26,3.21
13157,36.01,34.69,33.37,32.14,30.91,33.4,35.9,34.68,33.47
13159,42.31,52.42,62.53,65.0,67.46,70.65,73.84,62.63,51.42
13161,64.37,66.18,68.0,63.84,59.69,66.03,72.37,78.14,83.9
13163,51.74,57.68,63.61,56.34,49.06,50.12,51.18,48.54,45.91
13165,77.17,71.62,66.06,52.94,39.83,45.87,51.91,70.52,89.12
13167,82.43,76.55,70.68,70.62,70.55,77.3,84.05,82.28,80.5
13169,46.74,43.9,41.07,42.3,43.52,37.24,30.97,34.3,37.64
13171,61.64,57.92,54.19,46.54,38.9,57.58,76.26,65.16,54.06
13173,82.74,81.34,79.94,74.88,69.82,55.02,40.23,38.42,36.62
13175,28.84,25.76,22.67,25.95,29.23,34.73,40.23,47.14,54.06
13177,13.72,10.4,7.07,7.77,8.47,12.88,17.28,16.74,16.19
13179,28.18,26.23,24.29,27.6,30.91,35.25,39.59,43.82,48.04
13181,62.56,63.46,64.37,68.98,73.58,75.97,78.36,76.38,74.39
13183,28.84,42.66,56.48,60.68,64.88,72.76,80.65,84.64,88.64
13185,29.96,28.29,26.62,21.84,17.06,15.23,13.4,13.26,13.11
13187,45.78,46.54,47.31,50.48,53.65,38.03,22.41,22.52,22.62
13189,52.66,48.42,44.19,39.19,34.19,29.72,25.24,22.24,19.25
13191,98.38,98.41,98.44,94.12,89.81,87.49,85.17,88.84,92.52
13193,88.16,85.5,82.84,73.53,64.22,69.42,74.63,76.66,78.68
13195,56.73,64.34,71.95,71.6,71.25,70.11,68.97,69.36,69.74
13197,75.33,75.18,75.04,58.23,41.42,48.62,55.82,70.94,86.06
13199,83.79,84.78,85.77,86.48,87.2,87.96,88.73,86.97,85.21
13201,52.66,48.96,45.27,35.51,25.76,28.36,30.97,44.39,57.81
13205,65.87,72.65,79.43,73.45,67.46,68.55,69.64,77.85,86.06
13207,44.73,45.56,46.39,42.64,38.9,52.6,66.3,56.64,46.99
13209,60.94,63.14,65.33,68.29,71.25,57.73,44.21,37.9,31.59
13211,39.83,47.71,55.59,51.37,47.15,41.52,35.9,31.76,27.62
13213,56.73,54.81,52.88,46.82,40.75,30.1,19.45,25.11,30.77
13215,75.96,75.68,75.39,71.43,67.46,68.22,68.97,65.81,62.65
13217,36.01,40.64,45.27,46.66,48.04,46.64,45.23,40.92,36.62
13219,7.45,6.24,5.03,5.48,5.92,6.03,6.14,5.0,3.85
13221,54.76,62.34,69.91,61.78,53.65,43.93,34.21,32.14,30.07
13223,6.91,7.61,8.31,6.96,5.6,9.12,12.64,12.2,11.77
13225,28.18,33.66,39.13,53.3,67.46,69.24,71.01,66.18,61.34
13227,54.76,57.05,59.34,57.72,56.1,66.74,77.37,75.64,73.91
13229,86.44,83.93,81.41,72.5,63.58,41.84,20.11,23.37,26.63
13231,32.51,32.44,32.38,27.97,23.56,19.72,15.88,14.8,13.71
13233,65.27,61.68,58.1,54.08,50.05,48.61,47.17,53.84,60.52
13235,56.73,72.46,88.19,86.15,84.11,84.08,84.05,81.2,78.36
13237,50.08,45.12,40.15,39.52,38.9,60.65,82.4,82.98,83.55
13239,99.08,98.79,98.5,94.32,90.13,91.28,92.43,95.14,97.84
13241,57.62,60.61,63.61,73.05,82.49,85.1,87.71,85.44,83.17
13243,89.62,82.71,75.8,66.95,58.1,56.96,55.82,58.9,61.98
13245,70.49,68.61,66.73,64.18,61.64,65.64,69.64,70.39,71.14
13247,10.98,7.53,4.08,5.0,5.92,9.28,12.64,16.39,20.14
13249,69.02,65.42,61.83,60.76,59.69,60.44,61.2,56.74,52.27
13251,73.96,67.02,60.08,59.88,59.69,58.23,56.78,51.89,46.99
13253,60.17,61.0,61.83,65.14,68.45,77.84,87.24,85.76,84.28
13255,59.22,60.12,61.03,58.56,56.1,51.64,47.17,41.22,35.28
13257,79.08,78.29,77.49,78.85,80.2,78.23,76.26,72.2,68.15
13259,96.91,95.1,93.28,85.69,78.1,82.67,87.24,91.02,94.81
13261,45.78,44.43,43.08,37.54,32.0,29.05,26.1,27.21,28.32
13263,92.04,85.38,78.73,79.26,79.78,79.8,79.82,86.36,92.9
13265,96.05,96.96,97.87,94.71,91.56,83.91,76.26,83.7,91.15
13267,80.64,74.32,68.0,66.44,64.88,66.0,67.12,68.02,68.92
13269,58.42,57.8,57.18,66.16,75.14,82.16,89.18,83.93,78.68
13271,65.87,51.48,37.09,27.08,17.06,31.64,46.21,69.75,93.29
13273,71.76,54.86,37.95,41.69,45.43,46.96,48.5,46.2,43.91
13275,61.64,64.18,66.73,67.1,67.46,68.95,70.43,70.79,71.14
13277,52.66,57.6,62.53,53.98,45.43,37.08,28.74,18.93,9.13
13279,40.75,40.91,41.07,50.38,59.69,62.2,64.7,66.06,67.42
13281,78.16,71.26,64.37,69.76,75.14,62.32,49.49,61.38,73.27
13283,83.22,79.51,75.8,81.5,87.2,86.18,85.17,87.67,90.17
13285,65.87,63.45,61.03,60.36,59.69,58.23,56.78,58.65,60.52
13287,84.24,84.67,85.1,77.03,68.96,69.69,70.43,74.4,78.36
13289,75.96,77.34,78.73,83.27,87.81,75.97,64.13,75.37,86.61
13291,90.19,88.44,86.69,78.97,71.25,74.8,78.36,77.66,76.96
13293,81.31,73.32,65.33,58.77,52.21,58.46,64.7,61.26,57.81
13295,84.75,81.42,78.1,75.46,72.81,73.32,73.84,76.26,78.68
13297,23.02,23.65,24.29,22.04,19.8,20.76,21.71,23.8,25.9
13299,80.64,79.37,78.1,72.18,66.25,49.78,33.32,32.04,30.77
13301,80.01,55.13,30.25,28.75,27.25,41.54,55.82,63.21,70.6
13303,43.11,47.09,51.07,60.45,69.82,68.47,67.12,64.55,61.98
13305,79.08,73.54,68.0,62.78,57.56,47.96,38.35,50.88,63.41
13307,92.68,84.48,76.28,61.72,47.15,55.92,64.7,51.92,39.13
13309,45.78,46.08,46.39,43.57,40.75,23.44,6.14,5.6,5.06
13311,52.66,57.6,62.53,60.32,58.1,65.66,73.23,64.01,54.79
13313,22.32,17.21,12.1,11.64,11.17,10.55,9.93,12.12,14.32
13315,80.01,80.71,81.41,66.81,52.21,35.07,17.92,20.9,23.89
13317,77.17,74.75,72.33,69.9,67.46,60.62,53.79,50.39,46.99
13319,55.71,58.37,61.03,53.23,45.43,41.16,36.89,41.94,46.99
13321,52.66,60.65,68.64,67.75,66.86,64.47,62.09,62.04,61.98
15001,32.51,31.38,30.25,31.13,32.0,35.8,39.59,42.75,45.91
15003,11.46,11.78,12.1,11.64,11.17,11.9,12.64,13.48,14.32
15005,23.72,51.83,79.94,87.79,95.64,63.88,32.11,59.55,86.99
15007,20.89,14.6,8.31,7.11,5.92,5.62,5.32,7.86,10.4
15009,11.46,10.96,10.47,10.42,10.38,7.64,4.9,6.04,7.19
16001,6.91,7.28,7.64,7.59,7.55,7.23,6.91,8.65,10.4
16003,84.24,83.74,83.25,87.93,92.61,84.82,77.02,74.46,71.91
16005,38.78,41.48,44.19,50.52,56.86,53.65,50.45,47.18,43.91
16007,36.01,35.23,34.45,32.68,30.91,27.24,23.58,36.29,49.0
16009,77.84,76.17,74.5,78.5,82.49,82.03,81.57,85.62,89.66
16011,29.96,32.58,35.21,35.22,35.24,46.01,56.78,57.29,57.81
16013,0.45,0.68,0.92,2.85,4.78,6.48,8.18,7.14,6.11
16015,58.42,63.66,68.9,54.36,39.83,43.02,46.21,38.9,31.59
16017,51.19,55.27,59.34,59.52,59.69,56.74,53.79,58.6,63.41
16019,27.19,29.78,32.38,35.0,37.63,31.86,26.1,30.69,35.28
16021,77.17,73.04,68.9,53.9,38.9,43.7,48.5,54.51,60.52
16023,84.24,70.71,57.18,56.64,56.1,58.2,60.31,68.3,76.3
16025,78.16,66.18,54.19,47.8,41.42,62.21,83.0,65.52,48.04
16027,37.03,33.15,29.26,31.72,34.19,37.21,40.23,41.05,41.87
16029,37.89,37.92,37.95,31.86,25.76,22.22,18.68,18.58,18.49
16031,24.45,22.08,19.71,25.86,32.0,33.6,35.2,30.92,26.63
16033,81.31,48.72,16.14,8.12,0.1,4.81,9.52,25.7,41.87
16035,97.71,97.79,97.87,93.84,89.81,89.5,89.18,90.16,91.15
16037,67.62,73.97,80.32,86.31,92.3,95.24,98.19,98.11,98.03
16039,37.03,32.33,27.63,30.91,34.19,47.25,60.31,58.61,56.92
16041,31.65,33.88,36.1,36.86,37.63,33.74,29.85,29.96,30.07
16043,29.96,27.46,24.96,25.36,25.76,40.79,55.82,62.37,68.92
16045,62.56,73.37,84.18,82.56,80.93,86.25,91.57,82.42,73.27
16047,44.73,43.9,43.08,35.16,27.25,28.55,29.85,42.83,55.81
16049,86.82,89.38,91.95,92.28,92.61,91.85,91.09,80.01,68.92
16051,23.02,21.64,20.25,15.71,11.17,9.32,7.48,8.01,8.53
16053,26.52,21.33,16.14,16.6,17.06,16.47,15.88,16.04,16.19
16055,33.4,32.36,31.33,30.76,30.18,35.52,40.87,40.84,40.82
16057,14.45,17.35,20.25,19.32,18.4,18.92,19.45,19.35,19.25
16059,68.26,75.55,82.84,75.9,68.96,73.39,77.82,81.05,84.28
16061,86.82,87.71,88.6,92.23,95.86,97.01,98.15,96.94,95.74
16063,34.16,31.31,28.46,35.48,42.5,39.2,35.9,31.76,27.62
16065,0.29,0.34,0.38,0.78,1.18,2.08,2.99,1.76,0.54
16067,30.82,25.53,20.25,29.58,38.9,37.9,36.89,28.07,19.25
16069,67.62,68.77,69.91,69.18,68.45,70.41,72.37,69.58,66.78
16071,47.85,58.88,69.91,68.08,66.25,67.61,68.97,56.93,44.89
16073,50.08,53.63,57.18,58.43,59.69,66.03,72.37,68.29,64.21
16075,40.75,47.84,54.92,63.08,71.25,64.86,58.47,59.5,60.52
16077,48.93,57.83,66.73,66.49,66.25,50.72,35.2,26.12,17.05
16079,82.74,87.88,93.03,95.13,97.23,97.42,97.61,97.18,96.75
16081,18.31,9.99,1.66,1.33,0.99,0.74,0.48,0.29,0.1
16083,25.25,25.1,24.96,27.57,30.18,30.02,29.85,29.08,28.32
16085,53.68,67.0,80.32,80.83,81.34,55.04,28.74,29.41,30.07
16087,85.8,82.26,78.73,81.18,83.64,75.97,68.3,70.4,72.51
17001,34.89,34.13,33.37,33.26,33.14,40.82,48.5,54.92,61.34
17003,95.45,94.81,94.17,91.4,88.63,90.78,92.93,93.62,94.3
17005,46.74,51.96,57.18,54.09,51.0,57.17,63.34,65.74,68.15
17007,4.39,6.73,9.07,11.78,14.49,18.1,21.71,24.17,26.63
17009,11.46,12.96,14.45,26.04,37.63,59.14,80.65,80.58,80.5
17011,28.18,29.22,30.25,30.22,30.18,29.06,27.94,31.61,35.28
17013,55.71,60.04,64.37,71.5,78.64,76.24,73.84,80.41,86.99
17015,53.68,47.38,41.07,38.16,35.24,38.06,40.87,45.74,50.62
17017,31.65,29.64,27.63,27.44,27.25,30.73,34.21,42.42,50.62
17019,3.09,2.76,2.42,2.69,2.96,3.34,3.72,4.39,5.06
17021,40.75,39.94,39.13,29.77,20.41,25.13,29.85,36.38,42.92
17023,43.11,52.47,61.83,60.41,58.99,57.4,55.82,42.07,28.32
17025,67.62,72.27,76.92,79.5,82.08,80.95,79.82,76.16,72.51
17027,17.54,23.9,30.25,34.58,38.9,41.21,43.51,40.97,38.43
17029,32.51,31.92,31.33,40.2,49.06,53.76,58.47,60.56,62.65
17031,9.71,9.01,8.31,7.93,7.55,8.09,8.63,8.88,9.13
17033,54.76,56.43,58.1,56.4,54.7,57.95,61.2,56.74,52.27
17035,74.59,73.46,72.33,66.54,60.74,50.8,40.87,39.65,38.43
17037,2.9,4.3,5.7,6.34,6.97,8.92,10.88,10.44,9.99
17039,29.96,24.83,19.71,19.45,19.2,16.3,13.4,19.65,25.9
17041,9.71,10.42,11.14,13.13,15.12,17.96,20.81,24.22,27.62
17043,1.97,1.95,1.94,1.86,1.78,1.72,1.65,1.72,1.78
17045,41.45,48.18,54.92,55.51,56.1,58.65,61.2,64.31,67.42
17047,54.76,52.92,51.07,56.82,62.56,63.35,64.13,68.02,71.91
17049,19.8,23.72,27.63,25.86,24.1,29.15,34.21,35.42,36.62
17051,63.67,63.64,63.61,66.72,69.82,68.47,67.12,68.86,70.6
17053,50.08,55.96,61.83,58.5,55.17,48.02,40.87,43.93,46.99
17055,85.32,83.08,80.83,83.11,85.39,85.96,86.54,83.85,81.16
17057,44.73,45.0,45.27,44.88,44.48,43.16,41.85,38.21,34.58
17059,85.8,88.49,91.18,92.6,94.01,91.1,88.19,89.88,91.57
17061,54.76,54.48,54.19,56.59,58.99,51.25,43.51,54.43,65.35
17063,10.98,11.54,12.1,8.16,4.23,3.52,2.8,2.68,2.55
17065,61.64,59.87,58.1,69.15,80.2,82.12,84.05,86.85,89.66
17067,41.45,36.39,31.33,31.66,32.0,44.39,56.78,65.03,73.27
17069,99.59,99.12,98.66,98.12,97.58,98.24,98.89,98.94,98.98
17071,59.22,61.8,64.37,64.62,64.88,61.68,58.47,60.94,63.41
17073,18.94,20.04,21.14,22.62,24.1,26.42,28.74,28.9,29.05
17075,29.96,35.06,40.15,45.1,50.05,54.26,58.47,61.91,65.35
17077,23.72,25.67,27.63,31.44,35.24,41.87,48.5,52.15,55.81
17079,37.89,48.0,58.1,70.87,83.64,82.14,80.65,70.09,59.53
17081,62.56,68.18,73.8,76.42,79.05,77.07,75.08,75.02,74.96
17083,11.97,20.22,28.46,28.84,29.23,33.79,38.35,39.58,40.82
17085,21.46,20.86,20.25,30.5,40.75,39.55,38.35,41.62,44.89
17087,77.17,71.95,66.73,60.95,55.17,51.84,48.5,54.02,59.53
17089,1.97,1.95,1.94,1.91,1.88,2.22,2.55,2.88,3.21
17091,58.42,59.25,60.08,46.61,33.14,30.94,28.74,33.93,39.13
17093,1.02,0.89,0.76,0.97,1.18,1.26,1.34,1.02,0.7
17095,47.85,53.6,59.34,57.26,55.17,51.84,48.5,45.71,42.92
17097,1.97,2.19,2.42,2.69,2.96,3.5,4.04,4.46,4.87
17099,25.25,26.86,28.46,28.84,29.23,28.98,28.74,29.41,30.07
17101,75.96,82.08,88.19,85.52,82.84,78.96,75.08,76.45,77.82
17103,18.94,26.16,33.37,38.92,44.48,52.84,61.2,59.5,57.81
17105,32.51,37.32,42.12,46.56,51.0,50.24,49.49,45.68,41.87
17107,46.74,47.52,48.3,49.18,50.05,48.61,47.17,47.08,46.99
17109,14.45,17.79,21.14,25.18,29.23,32.56,35.9,38.36,40.82
17111,1.97,2.34,2.71,3.47,4.23,4.26,4.3,4.58,4.87
17113,4.81,4.44,4.08,4.16,4.23,4.56,4.9,4.52,4.14
17115,37.89,42.6,47.31,47.68,48.04,45.36,42.68,38.98,35.28
17117,51.19,52.69,54.19,50.24,46.29,46.25,46.21,48.05,49.89
17119,21.46,22.06,22.67,28.43,34.19,38.43,42.68,46.28,49.89
17121,75.96,72.94,69.91,70.98,72.05,72.21,72.37,71.48,70.6
17123,32.51,29.56,26.62,26.94,27.25,37.21,47.17,44.0,40.82
17125,60.94,57.56,54.19,60.22,66.25,68.63,71.01,68.18,65.35
17127,84.24,83.74,83.25,85.02,86.79,84.37,81.95,83.12,84.28
17129,19.8,23.72,27.63,31.96,36.29,39.49,42.68,45.84,49.0
17131,28.18,25.42,22.67,22.14,21.62,24.37,27.12,30.85,34.58
17133,7.9,7.48,7.07,5.56,4.04,4.9,5.76,8.08,10.4
17135,39.83,40.45,41.07,38.16,35.24,44.52,53.79,58.6,63.41
17137,44.03,42.55,41.07,49.32,57.56,60.45,63.34,65.38,67.42
17139,19.8,16.58,13.37,15.22,17.06,21.58,26.1,26.36,26.63
17141,11.97,16.56,21.14,20.47,19.8,25.38,30.97,35.89,40.82
17143,14.45,14.45,14.45,16.06,17.67,20.62,23.58,24.74,25.9
17145,61.64,58.61,55.59,66.36,77.14,81.02,84.91,86.4,87.88
17147,9.11,11.58,14.04,18.3,22.57,23.52,24.47,21.86,19.25
17149,51.74,54.92,58.1,57.48,56.86,60.5,64.13,64.17,64.21
17151,89.62,94.18,98.73,97.96,97.2,97.47,97.74,89.12,80.5
17153,95.29,95.64,95.99,94.89,93.79,92.25,90.71,93.32,95.93
17155,13.72,15.8,17.89,17.78,17.67,27.28,36.89,45.84,54.79
17157,51.19,49.74,48.3,50.26,52.21,57.15,62.09,71.3,80.5
17159,69.02,69.46,69.91,65.33,60.74,63.52,66.3,66.54,66.78
17161,28.84,27.73,26.62,28.4,30.18,34.26,38.35,36.47,34.58
17163,28.84,27.4,25.95,25.86,25.76,31.33,36.89,39.9,42.92
17165,88.98,88.02,87.07,89.32,91.56,92.24,92.93,93.56,94.18
17167,36.01,35.23,34.45,34.32,34.19,33.76,33.32,29.97,26.63
17169,51.74,59.58,67.43,75.34,83.25,85.06,86.86,85.38,83.9
17171,28.18,20.78,13.37,15.88,18.4,24.12,29.85,40.24,50.62
17173,44.73,32.93,21.14,21.38,21.62,29.26,36.89,40.4,43.91
17175,62.56,59.87,57.18,41.0,24.83,25.46,26.1,33.0,39.9
17177,44.03,40.99,37.95,40.22,42.5,46.84,51.18,53.5,55.81
17179,14.45,14.45,14.45,16.06,17.67,19.24,20.81,20.47,20.14
17181,69.79,69.34,68.9,68.93,68.96,66.15,63.34,72.76,82.18
17183,47.85,48.95,50.05,49.55,49.06,42.97,36.89,37.66,38.43
17185,69.02,70.48,71.95,69.7,67.46,71.27,75.08,79.49,83.9
17187,19.8,20.92,22.03,25.24,28.46,29.72,30.97,31.28,31.59
