FIPS,2014 EPL_SNGPNT,2015 EPL_SNGPNT,2016 EPL_SNGPNT,2017 EPL_SNGPNT,2018 EPL_SNGPNT,2019 EPL_SNGPNT,2020 EPL_SNGPNT
41019,43.04,46.5,49.95,43.94,37.92,29.54,21.16
41021,9.68,10.62,11.56,18.46,25.37,17.76,10.15
41023,27.09,31.88,36.68,24.6,12.51,8.23,3.95
41025,44.03,34.68,25.34,35.26,45.18,29.7,14.23
41027,25.98,17.81,9.65,9.93,10.22,24.64,39.05
41029,69.5,68.16,66.83,67.58,68.32,55.74,43.16
41031,92.9,92.74,92.58,77.46,62.34,62.45,62.57
41033,49.12,46.05,42.98,35.45,27.92,24.54,21.16
41035,65.49,61.14,56.8,52.9,49.0,49.07,49.14
41037,1.37,4.89,8.4,29.46,50.53,39.4,28.26
41039,50.11,50.81,51.51,50.26,49.0,51.22,53.44
41041,16.49,20.74,24.99,21.02,17.06,29.2,41.34
41043,70.17,69.61,69.05,67.18,65.3,54.23,43.16
41045,68.83,79.16,89.49,89.62,89.75,87.58,85.42
41047,88.03,85.1,82.17,81.05,79.94,72.02,64.1
41049,78.03,74.9,71.76,54.84,37.92,33.09,28.26
41051,45.43,44.66,43.9,40.91,37.92,41.54,45.16
41053,35.43,37.46,39.48,40.37,41.26,46.25,51.24
41055,11.68,10.87,10.06,14.09,18.12,42.7,67.28
41057,42.44,36.58,30.72,32.54,34.35,33.43,32.5
41059,93.51,93.56,93.6,91.39,89.18,83.66,78.13
41061,28.91,35.33,41.74,52.87,63.99,71.6,79.22
41063,55.56,54.43,53.3,45.61,37.92,40.54,43.16
41065,48.23,55.52,62.81,61.1,59.38,47.11,34.85
41067,42.92,43.28,43.65,43.47,43.3,39.95,36.6
41069,2.16,1.38,0.6,1.18,1.75,3.31,4.87
41071,66.86,66.06,65.27,60.62,55.97,47.51,39.05
42001,31.26,29.06,26.87,27.4,27.92,25.38,22.85
42003,34.16,33.53,32.89,32.06,31.23,38.2,45.16
42005,41.64,37.21,32.79,28.32,23.85,21.94,20.02
42007,37.12,37.83,38.55,40.92,43.3,48.37,53.44
42009,35.02,29.21,23.4,19.56,15.73,13.51,11.3
42011,76.03,76.63,77.24,76.54,75.84,72.23,68.62
42013,43.9,43.09,42.28,49.12,55.97,56.61,57.26
42015,38.33,41.36,44.38,51.07,57.75,53.44,49.14
42017,12.93,12.77,12.61,14.83,17.06,23.78,30.49
42019,16.4,15.63,14.87,16.49,18.12,16.81,15.5
42021,42.38,43.44,44.51,45.82,47.12,45.14,43.16
42023,75.71,82.8,89.88,68.5,47.12,65.96,84.79
42025,57.34,48.02,38.71,36.53,34.35,30.43,26.51
42027,7.61,7.5,7.39,5.68,3.98,5.57,7.16
42029,12.03,13.98,15.92,16.49,17.06,22.66,28.26
42031,25.72,25.79,25.85,26.89,27.92,25.38,22.85
42033,29.39,27.89,26.39,29.43,32.47,35.76,39.05
42035,50.4,48.54,46.67,35.26,23.85,30.22,36.6
42037,40.27,38.8,37.34,37.63,37.92,31.34,24.76
42039,53.01,55.2,57.4,56.68,55.97,49.56,43.16
42041,25.18,25.68,26.17,26.41,26.65,31.63,36.6
42043,79.08,77.89,76.7,75.7,74.69,73.72,72.76
42045,62.53,64.87,67.21,67.77,68.32,73.77,79.22
42047,39.0,32.36,25.72,34.51,43.3,30.34,17.38
42049,73.45,76.55,79.66,81.74,83.83,83.52,83.2
42051,46.2,45.24,44.29,51.02,57.75,54.5,51.24
42053,2.52,1.52,0.51,0.51,0.51,5.33,10.15
42055,43.46,47.22,50.97,55.18,59.38,47.99,36.6
42057,28.4,32.69,36.99,40.14,43.3,45.22,47.14
42059,37.85,47.46,57.08,46.6,36.13,35.49,34.85
42061,26.68,27.51,28.33,36.75,45.18,47.16,49.14
42063,9.52,9.41,9.3,10.9,12.51,12.87,13.24
42065,40.85,39.84,38.84,41.07,43.3,31.66,20.02
42067,9.96,13.4,16.84,23.22,29.61,17.71,5.82
42069,44.35,47.01,49.67,56.83,63.99,67.07,70.15
42071,26.65,28.74,30.82,30.21,29.61,25.38,21.16
42073,57.12,56.1,55.08,57.86,60.65,66.13,71.61
42075,61.13,62.27,63.42,62.88,62.34,59.8,57.26
42077,70.3,73.88,77.46,80.23,83.0,82.08,81.16
42079,69.28,70.98,72.68,73.68,74.69,76.96,79.22
42081,57.56,55.68,53.8,55.78,57.75,55.59,53.44
42083,82.01,82.8,83.6,78.38,73.16,58.16,43.16
42085,52.12,46.9,41.67,46.1,50.53,53.9,57.26
42087,46.0,45.0,44.0,49.06,54.12,44.48,34.85
42089,70.87,60.1,49.32,45.29,41.26,44.2,47.14
42091,19.04,19.58,20.12,21.58,23.05,29.83,36.6
42093,18.15,18.5,18.85,37.41,55.97,55.66,55.35
42095,42.69,42.36,42.02,42.66,43.3,42.32,41.34
42097,31.93,42.55,53.17,54.57,55.97,53.6,51.24
42099,46.48,41.88,37.28,37.6,37.92,32.21,26.51
42101,92.45,92.55,92.65,93.11,93.57,93.74,93.92
42103,17.57,18.72,19.87,22.62,25.37,32.21,39.05
42105,19.36,21.92,24.48,25.56,26.65,32.85,39.05
42107,43.58,43.66,43.74,49.86,55.97,56.61,57.26
42109,41.93,47.52,53.1,36.9,20.69,16.0,11.3
42111,12.77,14.37,15.98,18.34,20.69,26.6,32.5
42113,4.62,5.98,7.35,10.63,13.91,26.48,39.05
42115,21.46,23.2,24.93,31.42,37.92,31.34,24.76
42117,33.43,30.47,27.51,29.99,32.47,25.59,18.71
42119,60.01,53.74,47.47,34.08,20.69,24.48,28.26
42121,65.62,59.7,53.77,52.15,50.53,43.56,36.6
42123,13.91,14.55,15.19,22.4,29.61,24.82,20.02
42125,21.27,21.78,22.29,23.07,23.85,27.17,30.49
42127,31.9,30.15,28.4,21.64,14.87,16.79,18.71
42129,26.01,24.42,22.83,21.76,20.69,20.36,20.02
42131,30.98,31.24,31.49,41.01,50.53,41.52,32.5
42133,62.59,61.74,60.9,62.44,63.99,60.62,57.26
44001,9.58,11.36,13.15,16.92,20.69,20.36,20.02
44003,35.15,32.84,30.53,27.19,23.85,29.35,34.85
44005,20.38,26.89,33.4,29.38,25.37,43.22,61.08
44007,90.51,90.12,89.72,89.22,88.73,86.76,84.79
44009,19.1,22.51,25.92,20.4,14.87,26.96,39.05
45001,73.89,69.46,65.04,62.84,60.65,66.7,72.76
45003,76.22,75.55,74.88,75.36,75.84,73.0,70.15
45005,97.01,97.01,97.01,94.36,91.72,95.48,99.24
45007,64.44,64.88,65.33,66.18,67.02,58.08,49.14
45009,66.41,74.5,82.59,89.61,96.63,84.7,72.76
45011,96.43,95.43,94.43,93.08,91.72,94.52,97.33
45013,44.13,44.68,45.24,36.58,27.92,32.26,36.6
45015,76.57,77.57,78.57,76.63,74.69,80.05,85.42
45017,81.98,68.7,55.43,36.24,17.06,41.22,65.37
45019,58.45,53.52,48.58,44.92,41.26,44.2,47.14
45021,76.31,74.35,72.4,51.0,29.61,35.48,41.34
45023,90.74,83.34,75.93,59.61,43.3,49.32,55.35
45025,89.46,86.34,83.22,81.99,80.77,81.44,82.11
45027,80.13,80.78,81.44,75.58,69.72,66.91,64.1
45029,90.86,91.58,92.3,88.89,85.48,89.16,92.84
45031,78.73,74.48,70.23,73.04,75.84,81.74,87.65
45033,88.41,85.88,83.35,86.04,88.73,91.7,94.68
45035,86.37,85.53,84.69,80.26,75.84,78.02,80.2
45037,82.74,78.54,74.34,80.93,87.52,86.16,84.79
45039,91.85,81.26,70.68,46.86,23.05,41.08,59.1
45041,93.63,90.22,86.82,89.27,91.72,89.68,87.65
45043,66.16,68.38,70.61,63.29,55.97,56.61,57.26
45045,63.9,61.46,59.03,54.02,49.0,58.14,67.28
45047,92.49,94.8,97.1,96.32,95.54,94.73,93.92
45049,81.92,72.72,63.51,54.34,45.18,49.31,53.44
45051,51.61,49.41,47.21,48.87,50.53,55.8,61.08
45053,90.0,90.82,91.63,91.5,91.37,78.37,65.37
45055,70.68,71.24,71.79,72.47,73.16,59.16,45.16
45057,88.48,83.4,78.32,66.22,54.12,55.69,57.26
45059,89.56,86.78,83.99,79.34,74.69,71.66,68.62
45061,76.85,76.92,76.98,57.45,37.92,47.59,57.26
45063,69.21,65.12,61.03,63.17,65.3,69.62,73.93
45065,66.51,44.86,23.21,24.29,25.37,33.36,41.34
45067,97.26,96.44,95.61,93.66,91.72,94.14,96.56
45069,96.66,89.75,82.84,88.2,93.57,92.52,91.47
45071,89.02,87.46,85.9,87.0,88.09,89.58,91.06
45073,60.49,55.35,50.21,46.76,43.3,54.34,65.37
45075,84.88,84.13,83.38,82.08,80.77,83.76,86.76
45077,41.96,40.2,38.43,39.02,39.61,33.94,28.26
45079,89.18,89.06,88.95,90.16,91.37,93.02,94.68
45081,61.35,65.01,68.67,70.91,73.16,63.3,53.44
45083,82.23,81.03,79.82,76.49,73.16,75.65,78.13
45085,88.54,89.22,89.91,90.82,91.72,88.26,84.79
45087,95.22,94.12,93.03,92.62,92.2,92.3,92.39
45089,82.59,80.56,78.54,82.01,85.48,87.14,88.8
45091,70.52,72.18,73.83,75.77,77.71,76.55,75.4
46003,14.14,24.9,35.66,39.48,43.3,27.3,11.3
46005,52.21,39.46,26.71,48.22,69.72,48.99,28.26
46007,99.59,99.48,99.36,98.63,97.9,97.07,96.24
46009,17.1,15.33,13.56,14.64,15.73,19.29,22.85
46011,58.93,39.18,19.42,14.4,9.39,10.87,12.35
46013,60.08,61.21,62.34,60.04,57.75,42.13,26.51
46015,49.03,70.28,91.53,86.69,81.85,47.1,12.35
46017,99.3,99.41,99.52,99.7,99.87,99.74,99.62
46019,4.81,18.96,33.11,52.12,71.12,63.24,55.35
46021,1.27,0.7,0.13,0.13,0.13,0.93,1.72
46023,72.72,73.02,73.32,57.29,41.26,30.64,20.02
46025,2.87,2.63,2.39,7.0,11.62,11.98,12.35
46027,2.99,13.08,23.18,27.2,31.23,41.24,51.24
46029,67.24,63.1,58.96,52.07,45.18,40.02,34.85
46031,99.14,99.36,99.59,99.42,99.24,96.58,93.92
46033,5.41,9.12,12.83,9.47,6.11,7.27,8.43
46035,43.68,54.84,66.0,51.96,37.92,38.48,39.05
46037,68.19,65.28,62.37,59.17,55.97,37.34,18.71
46039,11.05,10.4,9.74,12.74,15.73,9.63,3.53
46041,98.5,95.8,93.09,94.86,96.63,94.51,92.39
46043,3.82,4.57,5.32,3.08,0.83,1.58,2.32
46045,0.51,2.47,4.43,4.93,5.44,6.94,8.43
46047,23.88,18.1,12.32,12.42,12.51,8.23,3.95
46049,1.78,1.5,1.21,3.0,4.78,8.04,11.3
46051,9.93,13.64,17.35,22.0,26.65,19.94,13.24
46053,39.32,43.92,48.52,58.42,68.32,44.74,21.16
46055,0.76,1.75,2.74,24.93,47.12,26.0,4.87
46057,7.04,17.54,28.05,31.2,34.35,36.7,39.05
46059,3.22,7.4,11.59,16.14,20.69,16.52,12.35
46061,1.08,1.58,2.07,4.09,6.11,34.34,62.57
46063,2.29,2.53,2.77,2.18,1.59,1.66,1.72
46065,5.79,8.64,11.49,17.67,23.85,21.94,20.02
46067,32.7,29.42,26.14,16.4,6.65,7.89,9.13
46069,21.3,23.9,26.49,14.28,2.07,2.1,2.13
46071,23.94,41.66,59.38,78.88,98.38,98.74,99.11
46073,79.53,46.77,14.01,7.64,1.27,6.28,11.3
46075,0.67,0.7,0.73,1.67,2.61,14.56,26.51
46077,5.86,11.11,16.36,16.71,17.06,14.71,12.35
46079,41.26,29.98,18.69,10.5,2.32,6.24,10.15
46081,40.59,35.34,30.09,22.91,15.73,10.78,5.82
46083,54.09,50.59,47.09,45.19,43.3,55.96,68.62
46085,86.63,91.04,95.45,93.41,91.37,89.51,87.65
46087,14.26,25.39,36.52,34.49,32.47,19.81,7.16
46089,26.39,13.74,1.08,1.51,1.94,1.16,0.38
46091,23.97,38.34,52.72,55.24,57.75,33.44,9.13
46093,60.43,56.5,52.56,41.08,29.61,30.05,30.49
46095,97.84,95.82,93.79,91.26,88.73,68.94,49.14
46097,4.97,5.32,5.67,4.36,3.06,14.78,26.51
46099,76.5,76.06,75.61,75.15,74.69,75.7,76.7
46101,86.28,87.46,88.63,75.48,62.34,38.28,14.23
46102,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
46103,78.76,76.46,74.15,73.66,73.16,70.22,67.28
46105,12.32,8.66,5.0,4.33,3.66,15.96,28.26
46107,27.32,26.11,24.9,14.62,4.33,3.12,1.91
46109,75.84,83.3,90.77,93.56,96.34,96.24,96.15
46111,2.55,4.22,5.89,13.29,20.69,29.87,39.05
46115,17.16,40.94,64.72,52.99,41.26,29.32,17.38
46117,40.08,54.32,68.55,72.19,75.84,38.42,0.99
46119,4.49,9.49,14.49,12.76,11.02,10.08,9.13
46121,99.97,99.97,99.97,99.97,99.97,99.97,99.97
46123,52.56,53.24,53.93,62.96,71.98,66.53,61.08
46125,21.2,21.63,22.06,27.26,32.47,32.48,32.5
46127,7.35,16.84,26.33,32.97,39.61,52.49,65.37
46129,8.02,12.88,17.73,13.13,8.53,14.85,21.16
46135,31.39,43.44,55.49,62.6,69.72,45.44,21.16
46137,99.55,99.58,99.62,99.49,99.36,97.96,96.56
47001,59.18,60.39,61.6,63.45,65.3,58.27,51.24
47003,89.43,88.14,86.85,86.16,85.48,82.35,79.22
47005,54.35,35.63,16.91,25.63,34.35,38.76,43.16
47007,21.81,44.96,68.1,43.73,19.36,16.3,13.24
47009,22.22,22.4,22.57,25.24,27.92,27.22,26.51
47011,54.44,52.62,50.81,54.28,57.75,62.52,67.28
47013,41.17,50.0,58.83,62.07,65.3,59.37,53.44
47015,29.32,31.87,34.42,29.9,25.37,33.36,41.34
47017,38.55,36.33,34.1,43.22,52.34,55.72,59.1
47019,50.65,48.78,46.9,47.01,47.12,52.19,57.26
47021,39.76,44.41,49.06,54.86,60.65,64.63,68.62
47023,71.35,80.46,89.56,83.64,77.71,82.68,87.65
47025,39.13,38.1,37.06,38.33,39.61,42.38,45.16
47027,6.65,19.45,32.25,36.76,41.26,50.18,59.1
47029,80.55,80.64,80.74,75.93,71.12,74.63,78.13
47031,60.2,56.63,53.07,51.8,50.53,59.58,68.62
47033,44.64,40.71,36.77,44.56,52.34,71.06,89.78
47035,18.4,29.64,40.88,44.0,47.12,41.86,36.6
47037,73.13,72.24,71.35,71.24,71.12,72.52,73.93
47039,65.78,71.36,76.95,50.4,23.85,17.0,10.15
47041,19.42,36.38,53.33,46.47,39.61,32.18,24.76
47043,61.83,54.19,46.55,38.08,29.61,37.39,45.16
47045,76.82,82.18,87.55,90.94,94.33,93.88,93.44
47047,35.34,35.68,36.01,30.69,25.37,51.04,76.7
47049,32.31,30.99,29.67,22.27,14.87,37.98,61.08
47051,50.14,47.5,44.86,40.5,36.13,50.75,65.37
47053,82.71,84.86,87.01,84.43,81.85,87.12,92.39
47055,71.57,67.64,63.71,59.84,55.97,53.6,51.24
47057,14.9,16.27,17.64,16.68,15.73,11.16,6.59
47059,20.73,19.12,17.51,25.93,34.35,49.86,65.37
47061,65.55,62.96,60.36,64.34,68.32,61.83,55.35
47063,67.91,72.1,76.28,57.94,39.61,46.52,53.44
47065,53.3,52.54,51.77,43.95,36.13,46.7,57.26
47067,61.38,47.5,33.62,37.44,41.26,55.71,70.15
47069,64.5,72.58,80.67,78.73,76.79,74.78,72.76
47071,16.75,19.92,23.08,37.71,52.34,51.79,51.24
47073,43.36,49.14,54.92,64.81,74.69,68.63,62.57
47075,59.54,67.05,74.56,79.59,84.62,90.0,95.39
47077,74.88,76.76,78.64,54.12,29.61,30.05,30.49
47079,31.42,35.94,40.46,52.88,65.3,64.7,64.1
47081,16.21,31.24,46.26,40.3,34.35,31.31,28.26
47083,14.1,18.7,23.3,17.16,11.02,33.18,55.35
47085,68.55,55.13,41.71,25.12,8.53,5.42,2.32
47087,58.42,63.68,68.93,44.81,20.69,14.91,9.13
47089,41.1,33.2,25.31,25.34,25.37,42.24,59.1
47091,4.9,12.62,20.34,11.7,3.06,2.69,2.32
47093,34.89,35.37,35.85,39.57,43.3,51.2,59.1
47095,98.41,97.44,96.47,96.92,97.36,83.76,70.15
47097,98.28,98.48,98.69,98.44,98.19,97.95,97.71
47099,39.1,51.1,63.1,66.41,69.72,71.24,72.76
47101,20.12,29.38,38.65,55.32,71.98,65.54,59.1
47103,62.15,71.35,80.55,80.24,79.94,67.64,55.35
47105,35.91,28.96,22.0,16.81,11.62,9.1,6.59
47107,35.85,32.95,30.05,36.68,43.3,45.22,47.14
47109,35.12,40.85,46.58,43.1,39.61,31.23,22.85
47111,76.63,64.77,52.91,67.96,83.0,54.76,26.51
47113,81.82,83.22,84.62,85.72,86.82,89.6,92.39
47115,73.19,69.77,66.35,63.5,60.65,55.94,51.24
47117,69.79,73.48,77.17,83.46,89.75,83.94,78.13
47119,69.02,67.82,66.63,66.82,67.02,71.21,75.4
47121,59.15,42.36,25.57,19.74,13.91,8.23,2.55
47123,10.6,10.38,10.16,14.14,18.12,36.73,55.35
47125,93.06,92.09,91.12,89.92,88.73,89.75,90.77
47127,24.07,20.58,17.1,14.36,11.62,10.88,10.15
47129,26.33,38.61,50.88,56.61,62.34,48.6,34.85
47131,85.74,80.6,75.45,70.38,65.3,69.62,73.93
47133,8.53,19.34,30.15,29.04,27.92,51.66,75.4
47135,25.09,22.99,20.89,26.06,31.23,20.69,10.15
47137,6.02,6.18,6.34,4.47,2.61,17.56,32.5
47139,20.53,31.92,43.3,42.28,41.26,35.88,30.49
47141,47.91,52.08,56.26,60.78,65.3,71.0,76.7
47143,58.77,64.46,70.14,61.24,52.34,64.52,76.7
47145,23.34,15.72,8.09,6.76,5.44,7.8,10.15
47147,51.51,55.78,60.04,64.88,69.72,63.49,57.26
47149,76.76,75.39,74.02,73.0,71.98,75.6,79.22
47151,30.88,50.43,69.98,80.68,91.37,93.02,94.68
47153,80.61,72.22,63.83,54.5,45.18,53.88,62.57
47155,40.21,45.76,51.32,50.16,49.0,42.8,36.6
47157,95.57,95.76,95.96,95.32,94.68,95.26,95.83
47159,7.23,18.72,30.21,47.1,63.99,72.58,81.16
47161,17.19,15.93,14.68,22.96,31.23,23.36,15.5
47163,45.11,44.06,43.01,45.06,47.12,52.19,57.26
47165,70.55,67.62,64.69,60.33,55.97,57.54,59.1
47167,84.21,84.6,85.0,83.42,81.85,81.98,82.11
47169,89.49,51.48,13.47,33.79,54.12,41.19,28.26
47171,35.59,36.96,38.33,55.74,73.16,60.15,47.14
47173,51.38,52.64,53.9,45.02,36.13,49.35,62.57
47175,45.65,25.08,4.52,3.3,2.07,17.28,32.5
47177,81.69,81.08,80.48,78.16,75.84,74.3,72.76
47179,36.36,39.59,42.82,45.91,49.0,51.22,53.44
47181,40.75,33.2,25.66,32.64,39.61,52.49,65.37
47183,61.29,56.59,51.89,49.5,47.12,50.28,53.44
47185,28.65,26.9,25.15,30.64,36.13,47.61,59.1
47187,13.85,15.63,17.41,17.76,18.12,23.19,28.26
47189,51.93,46.9,41.87,42.58,43.3,51.2,59.1
48001,74.59,67.38,60.17,63.6,67.02,74.09,81.16
48003,51.13,36.52,21.9,22.03,22.16,46.16,70.15
48005,92.14,93.1,94.05,93.12,92.2,92.07,91.95
48007,22.16,17.11,12.07,17.96,23.85,34.5,45.16
48009,6.46,4.68,2.9,12.98,23.05,28.95,34.85
48011,3.85,4.16,4.46,15.56,26.65,32.85,39.05
48013,82.04,81.46,80.87,82.74,84.62,79.27,73.93
48015,11.02,31.25,51.48,42.92,34.35,51.48,68.62
48017,20.06,51.14,82.23,85.99,89.75,83.94,78.13
48019,14.36,12.91,11.46,21.96,32.47,23.98,15.5
48021,38.24,38.89,39.54,41.42,43.3,46.22,49.14
48023,25.66,18.78,11.91,8.12,4.33,7.24,10.15
48025,91.18,92.18,93.19,89.74,86.28,83.24,80.2
48027,92.8,92.01,91.21,91.7,92.2,93.44,94.68
48029,88.98,89.58,90.19,88.5,86.82,86.79,86.76
48031,12.99,10.3,7.61,13.48,19.36,17.43,15.5
48033,25.6,15.22,4.84,4.58,4.33,19.59,34.85
48035,10.06,20.56,31.07,40.03,49.0,48.07,47.14
48037,93.82,91.68,89.53,90.86,92.2,93.8,95.39
48039,72.11,68.34,64.57,59.35,54.12,59.11,64.1
48041,62.24,56.83,51.42,56.04,60.65,71.92,83.2
48043,7.96,16.06,24.16,21.14,18.12,18.42,18.71
48045,22.86,17.65,12.45,40.38,68.32,37.07,5.82
48047,99.84,99.76,99.68,99.62,99.55,89.38,79.22
48049,46.51,38.42,30.34,37.76,45.18,43.26,41.34
48051,29.54,46.34,63.13,43.49,23.85,14.83,5.82
48053,44.16,54.92,65.68,59.01,52.34,39.42,26.51
48055,83.67,81.58,79.5,79.28,79.05,74.6,70.15
48057,78.16,82.64,87.11,86.96,86.82,64.99,43.16
48059,19.58,16.81,14.04,10.69,7.35,10.79,14.23
48061,97.55,97.71,97.87,97.76,97.64,98.2,98.76
48063,83.03,76.49,69.95,76.89,83.83,65.48,47.14
48065,22.6,50.36,78.13,64.33,50.53,38.52,26.51
48067,65.46,57.14,48.81,44.21,39.61,51.86,64.1
48069,44.25,48.76,53.26,56.96,60.65,76.95,93.25
48071,23.11,18.39,13.66,29.42,45.18,45.17,45.16
48073,81.63,84.74,87.84,83.44,79.05,81.92,84.79
48075,94.33,75.65,56.96,52.98,49.0,73.77,98.54
48077,7.16,13.86,20.57,15.8,11.02,17.89,24.76
48079,29.26,44.19,59.12,52.15,45.18,30.34,15.5
48081,50.84,45.05,39.26,40.26,41.26,48.3,55.35
48083,65.52,42.48,19.45,23.68,27.92,21.08,14.23
48085,47.21,44.92,42.63,40.28,37.92,49.5,61.08
48087,66.89,75.07,83.25,85.38,87.52,93.06,98.6
48089,26.81,29.44,32.06,38.62,45.18,37.83,30.49
48091,25.88,32.86,39.83,33.88,27.92,25.38,22.85
48093,14.93,33.3,51.67,38.52,25.37,22.04,18.71
48095,37.63,22.46,7.29,5.29,3.28,9.39,15.5
48097,61.64,53.2,44.76,52.7,60.65,66.7,72.76
48099,75.9,76.41,76.92,77.32,77.71,78.46,79.22
48101,18.21,14.94,11.68,52.43,93.19,91.98,90.77
48103,91.05,83.03,75.01,53.74,32.47,20.8,9.13
48105,11.27,23.6,35.94,66.59,97.23,96.53,95.83
48107,73.29,79.69,86.09,90.07,94.05,95.94,97.84
48109,8.63,45.54,82.46,83.97,85.48,88.72,91.95
48111,87.27,91.7,96.12,73.32,50.53,31.44,12.35
48113,91.79,92.1,92.42,90.8,89.18,87.97,86.76
48115,74.34,61.38,48.42,60.79,73.16,79.29,85.42
48117,93.35,89.21,85.07,88.22,91.37,87.28,83.2
48119,27.44,32.41,37.38,34.3,31.23,26.2,21.16
48121,58.71,58.24,57.78,53.39,49.0,53.13,57.26
48123,73.93,76.98,80.04,74.88,69.72,46.28,22.85
48125,29.67,49.14,68.61,52.37,36.13,51.7,67.28
48127,96.91,96.64,96.37,95.67,94.97,97.44,99.9
48129,30.28,29.01,27.73,26.55,25.37,39.4,53.44
48131,90.04,92.07,94.11,96.42,98.73,94.9,91.06
48133,12.32,8.04,3.76,3.41,3.06,14.78,26.51
48135,92.55,88.8,85.04,86.88,88.73,89.26,89.78
48137,28.69,15.7,2.71,1.82,0.92,48.95,96.98
48139,73.7,69.44,65.17,61.46,57.75,65.26,72.76
48141,95.13,94.7,94.27,93.92,93.57,93.5,93.44
48143,33.87,35.22,36.58,31.62,26.65,41.0,55.35
48145,17.45,36.4,55.36,45.74,36.13,32.2,28.26
48147,60.36,48.63,36.9,29.53,22.16,21.66,21.16
48149,5.28,5.73,6.18,8.2,10.22,13.8,17.38
48151,3.41,3.8,4.2,4.82,5.44,21.02,36.6
48153,92.26,88.06,83.86,78.51,73.16,82.11,91.06
48155,17.96,19.22,20.47,11.44,2.42,2.48,2.55
48157,54.92,55.1,55.27,52.9,50.53,57.95,65.37
48159,9.74,30.52,51.29,38.97,26.65,21.08,15.5
48161,69.88,61.19,52.5,47.9,43.3,55.29,67.28
48163,89.84,93.24,96.63,97.87,99.11,97.84,96.56
48165,37.95,25.88,13.82,34.89,55.97,73.16,90.36
48167,50.78,56.22,61.67,61.16,60.65,67.29,73.93
48169,59.95,76.96,93.98,78.98,63.99,33.27,2.55
48171,13.56,13.48,13.4,11.4,9.39,14.7,20.02
48173,0.0,0.0,0.0,1.53,3.06,50.45,97.84
48175,45.88,56.9,67.91,47.28,26.65,16.24,5.82
48177,93.16,92.09,91.02,81.5,71.98,79.82,87.65
48179,47.15,51.82,56.48,48.04,39.61,32.18,24.76
48181,73.42,74.96,76.5,70.9,65.3,68.46,71.61
48183,92.61,91.94,91.28,88.38,85.48,87.14,88.8
48185,80.77,80.47,80.17,78.48,76.79,81.55,86.31
48187,55.46,61.08,66.7,72.88,79.05,75.33,71.61
48189,92.01,90.45,88.89,86.76,84.62,90.98,97.33
48191,23.78,49.32,74.85,78.35,81.85,89.2,96.56
48193,8.09,16.08,24.07,27.65,31.23,26.2,21.16
48195,29.89,32.39,34.89,58.37,81.85,63.5,45.16
48197,75.26,41.77,8.28,12.0,15.73,14.04,12.35
48199,31.87,22.14,12.42,23.38,34.35,56.78,79.22
48201,87.77,88.35,88.92,88.82,88.73,88.19,87.65
48203,72.4,65.25,58.1,60.22,62.34,75.3,88.26
48205,4.23,4.99,5.76,5.94,6.11,36.69,67.28
48207,57.69,66.51,75.33,79.97,84.62,84.38,84.15
48209,42.25,46.14,50.02,41.24,32.47,32.48,32.5
48211,47.34,71.44,95.54,90.08,84.62,67.93,51.24
48213,37.98,40.47,42.95,40.44,37.92,35.21,32.5
48215,96.28,96.88,97.48,97.62,97.77,97.93,98.09
48217,38.46,41.94,45.43,46.28,47.12,54.1,61.08
48219,56.67,55.34,54.0,60.51,67.02,71.21,75.4
48221,15.92,11.99,8.05,8.72,9.39,10.34,11.3
48223,49.6,55.35,61.1,57.61,54.12,38.48,22.85
48225,48.42,51.68,54.95,61.64,68.32,70.54,72.76
48227,70.93,69.64,68.35,76.48,84.62,85.02,85.42
48229,49.92,37.68,25.44,36.28,47.12,71.47,95.83
48231,43.27,43.96,44.64,48.49,52.34,54.8,57.26
48233,92.1,84.5,76.89,78.83,80.77,58.68,36.6
48235,3.53,18.95,34.38,46.88,59.38,67.39,75.4
48237,8.88,21.24,33.59,36.6,39.61,50.34,61.08
48239,21.71,19.94,18.18,13.36,8.53,18.4,28.26
48241,29.7,24.62,19.55,41.77,63.99,76.12,88.26
48243,0.73,0.44,0.16,0.14,0.13,0.06,0.0
48245,91.63,89.72,87.81,89.38,90.96,91.9,92.84
48247,68.51,80.26,92.01,95.06,98.12,96.76,95.39
48249,93.41,87.6,81.79,85.99,90.19,89.81,89.43
48251,63.04,66.32,69.6,68.31,67.02,69.89,72.76
48253,17.22,46.46,75.71,54.09,32.47,47.52,62.57
48255,89.65,93.24,96.82,89.34,81.85,84.75,87.65
48257,73.96,73.02,72.08,70.9,69.72,76.94,84.15
48259,14.33,23.4,32.47,36.04,39.61,31.23,22.85
48261,0.38,2.04,3.69,5.52,7.35,3.68,0.0
48263,6.84,3.65,0.45,0.22,0.0,0.0,0.0
48265,33.75,46.54,59.34,62.32,65.3,60.32,55.35
48267,60.97,58.15,55.33,61.82,68.32,39.24,10.15
48269,0.0,0.5,0.99,12.42,23.85,46.24,68.62
48271,3.95,2.31,0.67,2.96,5.25,10.38,15.5
48273,95.35,94.1,92.84,91.29,89.75,93.54,97.33
48275,93.44,89.12,84.81,73.57,62.34,64.81,67.28
48277,84.05,87.9,91.75,89.02,86.28,86.52,86.76
48279,87.11,77.36,67.62,81.76,95.89,93.48,91.06
48281,47.31,46.29,45.27,52.96,60.65,53.9,47.14
48283,44.76,45.22,45.69,55.5,65.3,73.7,82.11
